#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5894     2.69229     2.69085 4.90462e-05
        5895      2.6923     2.69085 4.90385e-05
        5896     2.69232     2.69085 4.90308e-05
        5897     2.69234     2.69085 4.90231e-05
        5898     2.69235     2.69085 4.90155e-05
        5899     2.69237     2.69085 4.90078e-05
        5900     2.69238     2.69085 4.90002e-05
        5901     2.69239     2.69085 4.89926e-05
        5902     2.69239     2.69085  4.8985e-05
        5903      2.6924     2.69086 4.89774e-05
        5904      2.6924     2.69086 4.89698e-05
        5905      2.6924     2.69086 4.89622e-05
        5906      2.6924     2.69086 4.89546e-05
        5907      2.6924     2.69086  4.8947e-05
        5908     2.69239     2.69086 4.89394e-05
        5909     2.69239     2.69086 4.89318e-05
        5910     2.69237     2.69086 4.89242e-05
        5911     2.69236     2.69086 4.89166e-05
        5912     2.69234     2.69086  4.8909e-05
        5913     2.69233     2.69086 4.89013e-05
        5914     2.69231     2.69086 4.88937e-05
        5915     2.69229     2.69086  4.8886e-05
        5916     2.69227     2.69086 4.88783e-05
        5917     2.69224     2.69086 4.88706e-05
        5918     2.69221     2.69086 4.88629e-05
        5919     2.69219     2.69086 4.88552e-05
        5920     2.69215     2.69086 4.88474e-05
        5921     2.69212     2.69086 4.88396e-05
        5922     2.69209     2.69086 4.88318e-05
        5923     2.69206     2.69086  4.8824e-05
        5924     2.69203     2.69086 4.88161e-05
        5925       2.692     2.69086 4.88083e-05
        5926     2.69197     2.69086 4.88004e-05
        5927     2.69194     2.69086 4.87925e-05
        5928      2.6919     2.69086 4.87846e-05
        5929     2.69187     2.69086 4.87767e-05
        5930     2.69185     2.69086 4.87687e-05
        5931     2.69181     2.69086 4.87608e-05
        5932     2.69178     2.69086 4.87528e-05
        5933     2.69175     2.69086 4.87448e-05
        5934     2.69173     2.69086 4.87368e-05
        5935      2.6917     2.69086 4.87288e-05
        5936     2.69168     2.69086 4.87208e-05
        5937     2.69166     2.69086 4.87128e-05
        5938     2.69164     2.69086 4.87047e-05
        5939     2.69162     2.69086 4.86967e-05
        5940      2.6916     2.69086 4.86887e-05
        5941     2.69158     2.69086 4.86806e-05
        5942     2.69156     2.69086 4.86726e-05
        5943     2.69155     2.69086 4.86645e-05
        5944     2.69153     2.69086 4.86565e-05
        5945     2.69152     2.69086 4.86484e-05
        5946     2.69151     2.69086 4.86403e-05
        5947     2.69149     2.69086 4.86323e-05
        5948     2.69148     2.69086 4.86242e-05
        5949     2.69147     2.69086 4.86161e-05
        5950     2.69145     2.69086 4.86081e-05
        5951     2.69144     2.69086    4.86e-05
        5952     2.69142     2.69086 4.85919e-05
        5953     2.69141     2.69086 4.85838e-05
        5954      2.6914     2.69086 4.85758e-05
        5955     2.69139     2.69086 4.85677e-05
        5956     2.69138     2.69086 4.85596e-05
        5957     2.69137     2.69086 4.85515e-05
        5958     2.69136     2.69086 4.85435e-05
        5959     2.69135     2.69086 4.85354e-05
        5960     2.69134     2.69086 4.85273e-05
        5961     2.69133     2.69086 4.85192e-05
        5962     2.69132     2.69086 4.85111e-05
        5963     2.69132     2.69086 4.85031e-05
        5964      2.6913     2.69086  4.8495e-05
        5965      2.6913     2.69086 4.84869e-05
        5966     2.69129     2.69086 4.84788e-05
        5967     2.69129     2.69087 4.84708e-05
        5968     2.69129     2.69087 4.84627e-05
        5969     2.69129     2.69087 4.84546e-05
        5970     2.69128     2.69087 4.84466e-05
        5971     2.69128     2.69087 4.84385e-05
        5972     2.69127     2.69087 4.84304e-05
        5973     2.69127     2.69087 4.84224e-05
        5974     2.69127     2.69087 4.84143e-05
        5975     2.69128     2.69087 4.84063e-05
        5976     2.69128     2.69087 4.83982e-05
        5977     2.69128     2.69087 4.83902e-05
        5978     2.69128     2.69087 4.83821e-05
        5979     2.69129     2.69087 4.83741e-05
        5980      2.6913     2.69087  4.8366e-05
        5981     2.69129     2.69087  4.8358e-05
        5982      2.6913     2.69087   4.835e-05
        5983      2.6913     2.69087  4.8342e-05
        5984     2.69131     2.69087 4.83339e-05
        5985     2.69132     2.69087 4.83259e-05
        5986     2.69132     2.69087 4.83179e-05
        5987     2.69133     2.69087 4.83099e-05
        5988     2.69134     2.69087 4.83019e-05
        5989     2.69135     2.69087 4.82939e-05
        5990     2.69137     2.69087 4.82859e-05
        5991     2.69138     2.69087 4.82779e-05
        5992     2.69139     2.69087   4.827e-05
        5993     2.69141     2.69087  4.8262e-05
        5994     2.69143     2.69087  4.8254e-05
        5995     2.69144     2.69087 4.82461e-05
        5996     2.69146     2.69087 4.82381e-05
        5997     2.69147     2.69087 4.82302e-05
        5998     2.69149     2.69087 4.82223e-05
        5999     2.69151     2.69087 4.82143e-05
        6000     2.69152     2.69087 4.82064e-05
        6001     2.69153     2.69087 4.81985e-05
        6002     2.69155     2.69087 4.81906e-05
        6003     2.69157     2.69087 4.81827e-05
        6004     2.69158     2.69087 4.81749e-05
        6005      2.6916     2.69087  4.8167e-05
        6006     2.69161     2.69087 4.81591e-05
        6007     2.69163     2.69087 4.81513e-05
        6008     2.69164     2.69087 4.81434e-05
        6009     2.69166     2.69087 4.81356e-05
        6010     2.69168     2.69087 4.81278e-05
        6011     2.69169     2.69087   4.812e-05
        6012     2.69171     2.69087 4.81122e-05
        6013     2.69172     2.69087 4.81044e-05
        6014     2.69174     2.69087 4.80966e-05
        6015     2.69175     2.69087 4.80888e-05
        6016     2.69177     2.69087  4.8081e-05
        6017     2.69178     2.69087 4.80733e-05
        6018      2.6918     2.69087 4.80656e-05
        6019     2.69181     2.69087 4.80578e-05
        6020     2.69183     2.69087 4.80501e-05
        6021     2.69185     2.69087 4.80424e-05
        6022     2.69186     2.69087 4.80347e-05
        6023     2.69188     2.69087  4.8027e-05
        6024     2.69189     2.69087 4.80193e-05
        6025     2.69191     2.69087 4.80117e-05
        6026     2.69192     2.69087  4.8004e-05
        6027     2.69193     2.69087 4.79964e-05
        6028     2.69195     2.69087 4.79888e-05
        6029     2.69196     2.69087 4.79811e-05
        6030     2.69197     2.69087 4.79735e-05
        6031     2.69198     2.69087 4.79659e-05
        6032     2.69199     2.69087 4.79583e-05
        6033       2.692     2.69087 4.79507e-05
        6034     2.69202     2.69087 4.79432e-05
        6035     2.69203     2.69087 4.79356e-05
        6036     2.69204     2.69087 4.79281e-05
        6037     2.69206     2.69087 4.79205e-05
        6038     2.69207     2.69087  4.7913e-05
        6039     2.69208     2.69087 4.79055e-05
        6040     2.69209     2.69087  4.7898e-05
        6041     2.69211     2.69087 4.78905e-05
        6042     2.69212     2.69087  4.7883e-05
        6043     2.69214     2.69087 4.78755e-05
        6044     2.69215     2.69087 4.78681e-05
        6045     2.69217     2.69088 4.78606e-05
        6046     2.69218     2.69088 4.78532e-05
        6047     2.69219     2.69088 4.78458e-05
        6048      2.6922     2.69088 4.78384e-05
        6049     2.69221     2.69088  4.7831e-05
        6050     2.69222     2.69088 4.78236e-05
        6051     2.69223     2.69088 4.78162e-05
        6052     2.69224     2.69088 4.78088e-05
        6053     2.69225     2.69088 4.78015e-05
        6054     2.69226     2.69088 4.77941e-05
        6055     2.69227     2.69088 4.77868e-05
        6056     2.69227     2.69088 4.77794e-05
        6057     2.69228     2.69088 4.77721e-05
        6058     2.69227     2.69088 4.77648e-05
        6059     2.69227     2.69088 4.77575e-05
        6060     2.69228     2.69088 4.77501e-05
        6061     2.69228     2.69088 4.77428e-05
        6062     2.69228     2.69088 4.77355e-05
        6063     2.69228     2.69088 4.77282e-05
        6064     2.69228     2.69088 4.77209e-05
        6065     2.69227     2.69088 4.77136e-05
        6066     2.69227     2.69088 4.77062e-05
        6067     2.69226     2.69088 4.76989e-05
        6068     2.69226     2.69088 4.76916e-05
        6069     2.69225     2.69088 4.76843e-05
        6070     2.69224     2.69088 4.76769e-05
        6071     2.69223     2.69088 4.76696e-05
        6072     2.69222     2.69088 4.76623e-05
        6073     2.69221     2.69088 4.76549e-05
        6074      2.6922     2.69088 4.76476e-05
        6075     2.69219     2.69088 4.76402e-05
        6076     2.69218     2.69088 4.76329e-05
        6077     2.69217     2.69088 4.76255e-05
        6078     2.69216     2.69088 4.76181e-05
        6079     2.69214     2.69088 4.76107e-05
        6080     2.69213     2.69088 4.76033e-05
        6081     2.69212     2.69088 4.75959e-05
        6082     2.69211     2.69088 4.75885e-05
        6083      2.6921     2.69088 4.75811e-05
        6084     2.69208     2.69088 4.75737e-05
        6085     2.69207     2.69088 4.75663e-05
        6086     2.69206     2.69088 4.75589e-05
        6087     2.69206     2.69088 4.75515e-05
        6088     2.69205     2.69088  4.7544e-05
        6089     2.69204     2.69088 4.75366e-05
        6090     2.69204     2.69088 4.75292e-05
        6091     2.69203     2.69089 4.75218e-05
        6092     2.69202     2.69089 4.75143e-05
        6093     2.69202     2.69089 4.75069e-05
        6094     2.69202     2.69089 4.74995e-05
        6095     2.69201     2.69089  4.7492e-05
        6096     2.69201     2.69089 4.74846e-05
        6097     2.69201     2.69089 4.74772e-05
        6098     2.69201     2.69089 4.74697e-05
        6099     2.69201     2.69089 4.74623e-05
        6100     2.69202     2.69089 4.74549e-05
        6101     2.69202     2.69089 4.74475e-05
        6102     2.69203     2.69089 4.74401e-05
        6103     2.69204     2.69089 4.74327e-05
        6104     2.69205     2.69089 4.74253e-05
        6105     2.69207     2.69089 4.74179e-05
        6106     2.69208     2.69089 4.74106e-05
        6107     2.69209     2.69089 4.74032e-05
        6108     2.69211     2.69089 4.73959e-05
        6109     2.69212     2.69089 4.73885e-05
        6110     2.69214     2.69089 4.73812e-05
        6111     2.69216     2.69089 4.73739e-05
        6112     2.69218     2.69089 4.73666e-05
        6113      2.6922     2.69089 4.73594e-05
        6114     2.69222     2.69089 4.73521e-05
        6115     2.69224     2.69089 4.73449e-05
        6116     2.69227     2.69089 4.73377e-05
        6117     2.69229     2.69089 4.73305e-05
        6118     2.69231     2.69089 4.73233e-05
        6119     2.69233     2.69089 4.73162e-05
        6120     2.69235     2.69089 4.73091e-05
        6121     2.69238     2.69089  4.7302e-05
        6122     2.69241     2.69089 4.72949e-05
        6123     2.69243     2.69089 4.72878e-05
        6124     2.69245     2.69089 4.72808e-05
        6125     2.69248     2.69089 4.72738e-05
        6126      2.6925     2.69089 4.72668e-05
        6127     2.69252     2.69089 4.72598e-05
        6128     2.69254     2.69089 4.72529e-05
        6129     2.69255     2.69089  4.7246e-05
        6130     2.69257     2.69089  4.7239e-05
        6131     2.69258     2.69089 4.72321e-05
        6132      2.6926     2.69089 4.72253e-05
        6133     2.69261     2.69089 4.72184e-05
        6134     2.69263     2.69089 4.72115e-05
        6135     2.69264     2.69089 4.72047e-05
        6136     2.69265      2.6909 4.71979e-05
        6137     2.69266      2.6909  4.7191e-05
        6138     2.69267      2.6909 4.71842e-05
        6139     2.69267      2.6909 4.71774e-05
        6140     2.69268      2.6909 4.71707e-05
        6141     2.69268      2.6909 4.71639e-05
        6142     2.69269      2.6909 4.71571e-05
        6143     2.69269      2.6909 4.71503e-05
        6144      2.6927      2.6909 4.71436e-05
        6145      2.6927      2.6909 4.71368e-05
        6146      2.6927      2.6909   4.713e-05
        6147     2.69269      2.6909 4.71233e-05
        6148     2.69269      2.6909 4.71165e-05
        6149     2.69269      2.6909 4.71097e-05
        6150      2.6927      2.6909  4.7103e-05
        6151      2.6927      2.6909 4.70963e-05
        6152     2.69271      2.6909 4.70895e-05
        6153     2.69272      2.6909 4.70828e-05
        6154     2.69272      2.6909 4.70761e-05
        6155     2.69273      2.6909 4.70694e-05
        6156     2.69274      2.6909 4.70627e-05
        6157     2.69275      2.6909  4.7056e-05
        6158     2.69277      2.6909 4.70493e-05
        6159     2.69278      2.6909 4.70427e-05
        6160      2.6928      2.6909  4.7036e-05
        6161     2.69282      2.6909 4.70294e-05
        6162     2.69283      2.6909 4.70228e-05
        6163     2.69284      2.6909 4.70163e-05
        6164     2.69286      2.6909 4.70097e-05
        6165     2.69288      2.6909 4.70032e-05
        6166     2.69289      2.6909 4.69966e-05
        6167     2.69289      2.6909 4.69901e-05
        6168     2.69291      2.6909 4.69836e-05
        6169     2.69291     2.69091 4.69771e-05
        6170     2.69292     2.69091 4.69707e-05
        6171     2.69292     2.69091 4.69642e-05
        6172     2.69293     2.69091 4.69577e-05
        6173     2.69292     2.69091 4.69513e-05
        6174     2.69291     2.69091 4.69448e-05
        6175     2.69289     2.69091 4.69383e-05
        6176     2.69287     2.69091 4.69317e-05
        6177     2.69284     2.69091 4.69252e-05
        6178      2.6928     2.69091 4.69186e-05
        6179     2.69275     2.69091 4.69119e-05
        6180      2.6927     2.69091 4.69053e-05
        6181     2.69265     2.69091 4.68985e-05
        6182     2.69259     2.69091 4.68917e-05
        6183     2.69252     2.69091 4.68849e-05
        6184     2.69245     2.69091 4.68779e-05
        6185     2.69237     2.69091  4.6871e-05
        6186      2.6923     2.69091 4.68639e-05
        6187     2.69221     2.69091 4.68568e-05
        6188     2.69213     2.69091 4.68497e-05
        6189     2.69203     2.69091 4.68424e-05
        6190     2.69194     2.69091 4.68352e-05
        6191     2.69184     2.69091 4.68278e-05
        6192     2.69175     2.69091 4.68205e-05
        6193     2.69166     2.69091 4.68131e-05
        6194     2.69157     2.69091 4.68056e-05
        6195     2.69148     2.69091 4.67982e-05
        6196      2.6914     2.69091 4.67907e-05
        6197     2.69131     2.69091 4.67832e-05
        6198     2.69124     2.69091 4.67757e-05
        6199     2.69116     2.69091 4.67681e-05
        6200     2.69109     2.69091 4.67606e-05
        6201     2.69103     2.69091 4.67531e-05
        6202     2.69098     2.69091 4.67455e-05
        6203     2.69093     2.69091  4.6738e-05
        6204     2.69089     2.69091 4.67304e-05
        6205     2.69085     2.69091 4.67229e-05
        6206     2.69081     2.69091 4.67154e-05
        6207     2.69079     2.69091 4.67079e-05
        6208     2.69077     2.69091 4.67003e-05
        6209     2.69075     2.69091 4.66928e-05
        6210     2.69074     2.69091 4.66853e-05
        6211     2.69074     2.69091 4.66778e-05
        6212     2.69074     2.69091 4.66703e-05
        6213     2.69074     2.69091 4.66628e-05
        6214     2.69075     2.69091 4.66553e-05
        6215     2.69076     2.69091 4.66478e-05
        6216     2.69078     2.69091 4.66403e-05
        6217     2.69079     2.69091 4.66328e-05
        6218     2.69081     2.69091 4.66253e-05
        6219     2.69083     2.69091 4.66178e-05
        6220     2.69086     2.69091 4.66103e-05
        6221     2.69088     2.69091 4.66028e-05
        6222      2.6909     2.69091 4.65953e-05
        6223     2.69093     2.69091 4.65878e-05
        6224     2.69096     2.69091 4.65804e-05
        6225     2.69098     2.69091 4.65729e-05
        6226     2.69101     2.69091 4.65654e-05
        6227     2.69104     2.69091 4.65579e-05
        6228     2.69107     2.69091 4.65505e-05
        6229      2.6911     2.69091  4.6543e-05
        6230     2.69112     2.69091 4.65355e-05
        6231     2.69115     2.69091 4.65281e-05
        6232     2.69117     2.69091 4.65206e-05
        6233      2.6912     2.69091 4.65132e-05
        6234     2.69122     2.69091 4.65058e-05
        6235     2.69125     2.69091 4.64983e-05
        6236     2.69127     2.69091 4.64909e-05
        6237     2.69129     2.69091 4.64835e-05
        6238     2.69132     2.69091 4.64761e-05
        6239     2.69134     2.69091 4.64687e-05
        6240     2.69137     2.69091 4.64613e-05
        6241     2.69139     2.69091 4.64539e-05
        6242     2.69141     2.69091 4.64466e-05
        6243     2.69144     2.69091 4.64392e-05
        6244     2.69146     2.69091 4.64318e-05
        6245     2.69147     2.69091 4.64245e-05
        6246      2.6915     2.69091 4.64171e-05
        6247     2.69152     2.69091 4.64098e-05
        6248     2.69155     2.69091 4.64025e-05
        6249     2.69157     2.69091 4.63952e-05
        6250     2.69159     2.69091 4.63879e-05
        6251     2.69162     2.69091 4.63806e-05
        6252     2.69164     2.69091 4.63734e-05
        6253     2.69167     2.69091 4.63661e-05
        6254     2.69169     2.69091 4.63588e-05
        6255     2.69171     2.69091 4.63516e-05
        6256     2.69172     2.69091 4.63444e-05
        6257     2.69175     2.69091 4.63372e-05
        6258     2.69176     2.69091   4.633e-05
        6259     2.69179     2.69091 4.63228e-05
        6260      2.6918     2.69091 4.63156e-05
        6261     2.69182     2.69091 4.63084e-05
        6262     2.69184     2.69091 4.63013e-05
        6263     2.69186     2.69091 4.62941e-05
        6264     2.69188     2.69091  4.6287e-05
        6265      2.6919     2.69092 4.62798e-05
        6266     2.69191     2.69092 4.62727e-05
        6267     2.69193     2.69092 4.62656e-05
        6268     2.69195     2.69092 4.62585e-05
        6269     2.69196     2.69092 4.62515e-05
        6270     2.69198     2.69092 4.62444e-05
        6271     2.69199     2.69092 4.62373e-05
        6272     2.69201     2.69092 4.62303e-05
        6273     2.69202     2.69092 4.62233e-05
        6274     2.69204     2.69092 4.62163e-05
        6275     2.69205     2.69092 4.62092e-05
        6276     2.69207     2.69092 4.62022e-05
        6277     2.69208     2.69092 4.61953e-05
        6278     2.69209     2.69092 4.61883e-05
        6279      2.6921     2.69092 4.61813e-05
        6280     2.69211     2.69092 4.61743e-05
        6281     2.69211     2.69092 4.61674e-05
        6282     2.69212     2.69092 4.61604e-05
        6283     2.69213     2.69092 4.61535e-05
        6284     2.69214     2.69092 4.61465e-05
        6285     2.69214     2.69092 4.61396e-05
        6286     2.69215     2.69092 4.61327e-05
        6287     2.69215     2.69092 4.61258e-05
        6288     2.69217     2.69092 4.61189e-05
        6289     2.69217     2.69092  4.6112e-05
        6290     2.69218     2.69092 4.61051e-05
        6291     2.69219     2.69092 4.60982e-05
        6292      2.6922     2.69092 4.60913e-05
        6293     2.69221     2.69092 4.60844e-05
        6294     2.69222     2.69092 4.60776e-05
        6295     2.69222     2.69092 4.60707e-05
        6296     2.69223     2.69092 4.60639e-05
        6297     2.69225     2.69092  4.6057e-05
        6298     2.69225     2.69092 4.60502e-05
        6299     2.69225     2.69092 4.60434e-05
        6300     2.69226     2.69092 4.60366e-05
        6301     2.69227     2.69092 4.60298e-05
        6302     2.69227     2.69092 4.60229e-05
        6303     2.69228     2.69092 4.60162e-05
        6304     2.69229     2.69092 4.60094e-05
        6305     2.69229     2.69092 4.60026e-05
        6306      2.6923     2.69092 4.59958e-05
        6307      2.6923     2.69092  4.5989e-05
        6308     2.69232     2.69092 4.59823e-05
        6309     2.69233     2.69092 4.59755e-05
        6310     2.69234     2.69092 4.59688e-05
        6311     2.69235     2.69092 4.59621e-05
        6312     2.69236     2.69092 4.59553e-05
        6313     2.69237     2.69092 4.59486e-05
        6314     2.69238     2.69092 4.59419e-05
        6315     2.69239     2.69093 4.59352e-05
        6316      2.6924     2.69093 4.59286e-05
        6317     2.69241     2.69093 4.59219e-05
        6318     2.69242     2.69093 4.59152e-05
        6319     2.69243     2.69093 4.59086e-05
        6320     2.69244     2.69093  4.5902e-05
        6321     2.69245     2.69093 4.58953e-05
        6322     2.69246     2.69093 4.58887e-05
        6323     2.69248     2.69093 4.58821e-05
        6324     2.69249     2.69093 4.58755e-05
        6325      2.6925     2.69093 4.58689e-05
        6326     2.69252     2.69093 4.58624e-05
        6327     2.69253     2.69093 4.58558e-05
        6328     2.69254     2.69093 4.58493e-05
        6329     2.69255     2.69093 4.58428e-05
        6330     2.69257     2.69093 4.58362e-05
        6331     2.69258     2.69093 4.58297e-05
        6332      2.6926     2.69093 4.58233e-05
        6333     2.69262     2.69093 4.58168e-05
        6334     2.69263     2.69093 4.58104e-05
        6335     2.69264     2.69093 4.58039e-05
        6336     2.69265     2.69093 4.57975e-05
        6337     2.69266     2.69093 4.57911e-05
        6338     2.69267     2.69093 4.57847e-05
        6339     2.69268     2.69093 4.57783e-05
        6340     2.69269     2.69093 4.57719e-05
        6341      2.6927     2.69093 4.57655e-05
        6342      2.6927     2.69093 4.57592e-05
        6343     2.69271     2.69093 4.57528e-05
        6344     2.69272     2.69093 4.57465e-05
        6345     2.69272     2.69093 4.57401e-05
        6346     2.69272     2.69093 4.57338e-05
        6347     2.69272     2.69093 4.57275e-05
        6348     2.69272     2.69093 4.57211e-05
        6349     2.69272     2.69093 4.57148e-05
        6350     2.69273     2.69093 4.57085e-05
        6351     2.69273     2.69093 4.57021e-05
        6352     2.69272     2.69093 4.56958e-05
        6353     2.69272     2.69094 4.56895e-05
        6354     2.69271     2.69094 4.56831e-05
        6355      2.6927     2.69094 4.56768e-05
        6356     2.69269     2.69094 4.56704e-05
        6357     2.69268     2.69094 4.56641e-05
        6358     2.69266     2.69094 4.56577e-05
        6359     2.69265     2.69094 4.56513e-05
        6360     2.69264     2.69094 4.56449e-05
        6361     2.69262     2.69094 4.56385e-05
        6362     2.69261     2.69094 4.56321e-05
        6363     2.69259     2.69094 4.56257e-05
        6364     2.69257     2.69094 4.56192e-05
        6365     2.69256     2.69094 4.56128e-05
        6366     2.69253     2.69094 4.56063e-05
        6367     2.69252     2.69094 4.55998e-05
        6368      2.6925     2.69094 4.55933e-05
        6369     2.69248     2.69094 4.55868e-05
        6370     2.69246     2.69094 4.55802e-05
        6371     2.69244     2.69094 4.55737e-05
        6372     2.69242     2.69094 4.55671e-05
        6373     2.69241     2.69094 4.55606e-05
        6374     2.69239     2.69094  4.5554e-05
        6375     2.69237     2.69094 4.55474e-05
        6376     2.69235     2.69094 4.55408e-05
        6377     2.69234     2.69094 4.55342e-05
        6378     2.69232     2.69094 4.55276e-05
        6379     2.69231     2.69094 4.55209e-05
        6380      2.6923     2.69094 4.55143e-05
        6381     2.69228     2.69094 4.55076e-05
        6382     2.69227     2.69094  4.5501e-05
        6383     2.69227     2.69094 4.54943e-05
        6384     2.69227     2.69094 4.54877e-05
        6385     2.69226     2.69094  4.5481e-05
        6386     2.69226     2.69094 4.54744e-05
        6387     2.69226     2.69094 4.54677e-05
        6388     2.69225     2.69094 4.54611e-05
        6389     2.69226     2.69094 4.54544e-05
        6390     2.69226     2.69094 4.54478e-05
        6391     2.69226     2.69094 4.54411e-05
        6392     2.69226     2.69094 4.54345e-05
        6393     2.69226     2.69094 4.54278e-05
        6394     2.69226     2.69094 4.54212e-05
        6395     2.69226     2.69094 4.54145e-05
        6396     2.69227     2.69095 4.54079e-05
        6397     2.69228     2.69095 4.54013e-05
        6398     2.69228     2.69095 4.53947e-05
        6399     2.69229     2.69095 4.53881e-05
        6400     2.69229     2.69095 4.53815e-05
        6401     2.69229     2.69095 4.53749e-05
        6402      2.6923     2.69095 4.53683e-05
        6403      2.6923     2.69095 4.53617e-05
        6404      2.6923     2.69095 4.53551e-05
        6405      2.6923     2.69095 4.53485e-05
        6406      2.6923     2.69095 4.53419e-05
        6407     2.69231     2.69095 4.53353e-05
        6408     2.69231     2.69095 4.53288e-05
        6409     2.69232     2.69095 4.53222e-05
        6410     2.69232     2.69095 4.53156e-05
        6411     2.69233     2.69095 4.53091e-05
        6412     2.69234     2.69095 4.53025e-05
        6413     2.69235     2.69095  4.5296e-05
        6414     2.69236     2.69095 4.52895e-05
        6415     2.69238     2.69095  4.5283e-05
        6416     2.69239     2.69095 4.52765e-05
        6417     2.69241     2.69095   4.527e-05
        6418     2.69243     2.69095 4.52635e-05
        6419     2.69246     2.69095 4.52571e-05
        6420     2.69249     2.69095 4.52507e-05
        6421     2.69253     2.69095 4.52443e-05
        6422     2.69257     2.69095 4.52379e-05
        6423     2.69261     2.69095 4.52316e-05
        6424     2.69266     2.69095 4.52254e-05
        6425     2.69271     2.69095 4.52192e-05
        6426     2.69277     2.69095  4.5213e-05
        6427     2.69283     2.69095 4.52069e-05
        6428     2.69291     2.69095 4.52009e-05
        6429     2.69298     2.69095  4.5195e-05
        6430     2.69306     2.69095 4.51891e-05
        6431     2.69314     2.69095 4.51834e-05
        6432     2.69322     2.69095 4.51777e-05
        6433     2.69331     2.69095 4.51722e-05
        6434     2.69338     2.69095 4.51668e-05
        6435     2.69346     2.69095 4.51614e-05
        6436     2.69354     2.69096 4.51562e-05
        6437     2.69361     2.69096  4.5151e-05
        6438     2.69367     2.69096  4.5146e-05
        6439     2.69371     2.69096  4.5141e-05
        6440     2.69374     2.69096 4.51361e-05
        6441     2.69375     2.69096 4.51312e-05
        6442     2.69374     2.69096 4.51262e-05
        6443     2.69371     2.69096 4.51212e-05
        6444     2.69366     2.69096 4.51162e-05
        6445     2.69357     2.69096  4.5111e-05
        6446     2.69347     2.69096 4.51057e-05
        6447     2.69333     2.69096 4.51002e-05
        6448     2.69318     2.69096 4.50945e-05
        6449     2.69299     2.69096 4.50886e-05
        6450     2.69278     2.69096 4.50825e-05
        6451     2.69256     2.69096 4.50762e-05
        6452     2.69232     2.69096 4.50697e-05
        6453     2.69205     2.69096  4.5063e-05
        6454     2.69178     2.69096 4.50562e-05
        6455     2.69151     2.69096 4.50493e-05
        6456     2.69124     2.69096 4.50424e-05
        6457     2.69097     2.69096 4.50354e-05
        6458     2.69071     2.69096 4.50284e-05
        6459     2.69047     2.69096 4.50215e-05
        6460     2.69024     2.69096 4.50147e-05
        6461     2.69004     2.69096  4.5008e-05
        6462     2.68986     2.69096 4.50013e-05
        6463     2.68971     2.69096 4.49948e-05
        6464     2.68959     2.69096 4.49883e-05
        6465     2.68949     2.69096 4.49819e-05
        6466     2.68942     2.69096 4.49756e-05
        6467     2.68937     2.69096 4.49693e-05
        6468     2.68936     2.69096 4.49631e-05
        6469     2.68936     2.69096 4.49568e-05
        6470     2.68939     2.69096 4.49505e-05
        6471     2.68943     2.69096 4.49442e-05
        6472     2.68949     2.69096 4.49378e-05
        6473     2.68956     2.69096 4.49314e-05
        6474     2.68965     2.69096 4.49249e-05
        6475     2.68974     2.69096 4.49184e-05
        6476     2.68984     2.69096 4.49118e-05
        6477     2.68994     2.69096 4.49051e-05
        6478     2.69005     2.69096 4.48984e-05
        6479     2.69016     2.69096 4.48916e-05
        6480     2.69028     2.69096 4.48848e-05
        6481     2.69039     2.69096  4.4878e-05
        6482      2.6905     2.69096 4.48711e-05
        6483     2.69061     2.69096 4.48642e-05
        6484     2.69071     2.69096 4.48573e-05
        6485     2.69081     2.69096 4.48504e-05
        6486     2.69091     2.69096 4.48435e-05
        6487     2.69099     2.69096 4.48366e-05
        6488     2.69108     2.69096 4.48297e-05
        6489     2.69116     2.69096 4.48228e-05
        6490     2.69124     2.69096 4.48159e-05
        6491     2.69132     2.69096  4.4809e-05
        6492     2.69138     2.69096 4.48022e-05
        6493     2.69144     2.69096 4.47953e-05
        6494     2.69151     2.69096 4.47885e-05
        6495     2.69156     2.69096 4.47817e-05
        6496     2.69161     2.69096 4.47749e-05
        6497     2.69166     2.69096 4.47682e-05
        6498      2.6917     2.69096 4.47614e-05
        6499     2.69174     2.69096 4.47547e-05
        6500     2.69178     2.69096  4.4748e-05
        6501     2.69181     2.69096 4.47413e-05
        6502     2.69185     2.69096 4.47346e-05
        6503     2.69188     2.69096  4.4728e-05
        6504     2.69191     2.69096 4.47213e-05
        6505     2.69194     2.69096 4.47147e-05
        6506     2.69197     2.69096 4.47081e-05
        6507     2.69199     2.69096 4.47015e-05
        6508     2.69202     2.69096 4.46949e-05
        6509     2.69204     2.69096 4.46884e-05
        6510     2.69206     2.69096 4.46818e-05
        6511     2.69208     2.69096 4.46753e-05
        6512      2.6921     2.69096 4.46688e-05
        6513     2.69213     2.69096 4.46623e-05
        6514     2.69214     2.69096 4.46558e-05
        6515     2.69216     2.69096 4.46493e-05
        6516     2.69218     2.69096 4.46429e-05
        6517      2.6922     2.69096 4.46364e-05
        6518     2.69222     2.69096   4.463e-05
        6519     2.69224     2.69096 4.46236e-05
        6520     2.69227     2.69096 4.46172e-05
        6521     2.69229     2.69096 4.46108e-05
        6522     2.69232     2.69096 4.46045e-05
        6523     2.69234     2.69096 4.45981e-05
        6524     2.69237     2.69096 4.45918e-05
        6525      2.6924     2.69096 4.45855e-05
        6526     2.69242     2.69096 4.45793e-05
        6527     2.69245     2.69096  4.4573e-05
        6528     2.69248     2.69096 4.45668e-05
