#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        8865      3.0865      3.2848  0.00361244
        8866     3.08654     3.28478   0.0036121
        8867     3.08655     3.28476  0.00361177
        8868     3.08653     3.28473  0.00361143
        8869     3.08649     3.28471  0.00361109
        8870     3.08641     3.28469  0.00361075
        8871     3.08631     3.28467  0.00361041
        8872     3.08619     3.28464  0.00361008
        8873     3.08604     3.28462  0.00360974
        8874     3.08586      3.2846   0.0036094
        8875     3.08567     3.28458  0.00360907
        8876     3.08545     3.28455  0.00360873
        8877      3.0852     3.28453  0.00360839
        8878     3.08493     3.28451  0.00360806
        8879     3.08464     3.28449  0.00360772
        8880     3.08433     3.28446  0.00360738
        8881     3.08399     3.28444  0.00360705
        8882     3.08363     3.28442  0.00360671
        8883     3.08324      3.2844  0.00360638
        8884     3.08282     3.28437  0.00360604
        8885     3.08238     3.28435  0.00360571
        8886      3.0819     3.28433  0.00360538
        8887      3.0814     3.28431  0.00360504
        8888     3.08087     3.28428  0.00360471
        8889      3.0803     3.28426  0.00360438
        8890      3.0797     3.28424  0.00360404
        8891     3.07907     3.28421  0.00360371
        8892      3.0784     3.28419  0.00360338
        8893     3.07769     3.28417  0.00360305
        8894     3.07695     3.28414  0.00360272
        8895     3.07617     3.28412  0.00360239
        8896     3.07535      3.2841  0.00360206
        8897     3.07449     3.28407  0.00360174
        8898     3.07359     3.28405  0.00360141
        8899     3.07266     3.28403  0.00360108
        8900     3.07169       3.284  0.00360076
        8901     3.07069     3.28398  0.00360043
        8902     3.06965     3.28395  0.00360011
        8903     3.06857     3.28393  0.00359979
        8904     3.06747     3.28391  0.00359946
        8905     3.06634     3.28388  0.00359914
        8906     3.06519     3.28386  0.00359882
        8907     3.06401     3.28383   0.0035985
        8908     3.06281     3.28381  0.00359818
        8909      3.0616     3.28378  0.00359787
        8910     3.06038     3.28376  0.00359755
        8911     3.05914     3.28373  0.00359723
        8912     3.05791     3.28371  0.00359692
        8913     3.05668     3.28368  0.00359661
        8914     3.05545     3.28366  0.00359629
        8915     3.05423     3.28363  0.00359598
        8916     3.05303      3.2836  0.00359567
        8917     3.05185     3.28358  0.00359536
        8918     3.05069     3.28355  0.00359506
        8919     3.04955     3.28353  0.00359475
        8920     3.04845      3.2835  0.00359444
        8921     3.04738     3.28347  0.00359414
        8922     3.04635     3.28345  0.00359383
        8923     3.04536     3.28342  0.00359353
        8924     3.04441     3.28339  0.00359322
        8925     3.04351     3.28337  0.00359292
        8926     3.04265     3.28334  0.00359262
        8927     3.04184     3.28331  0.00359232
        8928     3.04107     3.28328  0.00359202
        8929     3.04035     3.28326  0.00359172
        8930     3.03967     3.28323  0.00359142
        8931     3.03904      3.2832  0.00359112
        8932     3.03843     3.28318  0.00359083
        8933     3.03787     3.28315  0.00359053
        8934     3.03733     3.28312  0.00359023
        8935     3.03682     3.28309  0.00358994
        8936     3.03632     3.28307  0.00358964
        8937     3.03584     3.28304  0.00358935
        8938     3.03536     3.28301  0.00358905
        8939     3.03487     3.28298  0.00358876
        8940     3.03437     3.28295  0.00358846
        8941     3.03386     3.28293  0.00358817
        8942     3.03331      3.2829  0.00358788
        8943     3.03272     3.28287  0.00358759
        8944     3.03208     3.28284   0.0035873
        8945     3.03139     3.28281    0.003587
        8946     3.03063     3.28279  0.00358671
        8947     3.02979     3.28276  0.00358642
        8948     3.02887     3.28273  0.00358614
        8949     3.02785      3.2827  0.00358585
        8950     3.02674     3.28267  0.00358556
        8951     3.02552     3.28264  0.00358528
        8952     3.02419     3.28262  0.00358499
        8953     3.02276     3.28259  0.00358471
        8954      3.0212     3.28256  0.00358443
        8955     3.01954     3.28253  0.00358415
        8956     3.01777      3.2825  0.00358387
        8957     3.01589     3.28247  0.00358359
        8958     3.01392     3.28244  0.00358332
        8959     3.01187     3.28241  0.00358305
        8960     3.00975     3.28238  0.00358278
        8961     3.00757     3.28235  0.00358251
        8962     3.00537     3.28232  0.00358224
        8963     3.00315     3.28228  0.00358198
        8964     3.00095     3.28225  0.00358171
        8965     2.99878     3.28222  0.00358145
        8966     2.99669     3.28219   0.0035812
        8967     2.99469     3.28216  0.00358094
        8968     2.99281     3.28213  0.00358069
        8969     2.99108     3.28209  0.00358043
        8970     2.98952     3.28206  0.00358018
        8971     2.98816     3.28203  0.00357993
        8972     2.98701     3.28199  0.00357969
        8973     2.98608     3.28196  0.00357944
        8974     2.98539     3.28193  0.00357919
        8975     2.98494      3.2819  0.00357895
        8976     2.98472     3.28186   0.0035787
        8977     2.98472     3.28183  0.00357846
        8978     2.98495      3.2818  0.00357821
        8979     2.98537     3.28176  0.00357796
        8980     2.98597     3.28173  0.00357772
        8981     2.98672      3.2817  0.00357747
        8982     2.98761     3.28167  0.00357722
        8983     2.98859     3.28163  0.00357697
        8984     2.98966      3.2816  0.00357672
        8985     2.99078     3.28157  0.00357647
        8986     2.99192     3.28154  0.00357622
        8987     2.99307      3.2815  0.00357596
        8988     2.99421     3.28147  0.00357571
        8989     2.99531     3.28144  0.00357545
        8990     2.99636     3.28141  0.00357519
        8991     2.99736     3.28138  0.00357494
        8992     2.99829     3.28134  0.00357468
        8993     2.99915     3.28131  0.00357442
        8994     2.99993     3.28128  0.00357416
        8995     3.00063     3.28125   0.0035739
        8996     3.00126     3.28122  0.00357363
        8997     3.00182     3.28119  0.00357337
        8998     3.00231     3.28116  0.00357311
        8999     3.00273     3.28113  0.00357285
        9000     3.00309      3.2811  0.00357258
        9001      3.0034     3.28106  0.00357232
        9002     3.00365     3.28103  0.00357206
        9003     3.00386       3.281  0.00357179
        9004     3.00403     3.28097  0.00357153
        9005     3.00416     3.28094  0.00357126
        9006     3.00426     3.28091    0.003571
        9007     3.00433     3.28088  0.00357073
        9008     3.00437     3.28085  0.00357047
        9009     3.00439     3.28082   0.0035702
        9010     3.00439     3.28079  0.00356994
        9011     3.00436     3.28076  0.00356968
        9012     3.00431     3.28073  0.00356941
        9013     3.00425      3.2807  0.00356915
        9014     3.00416     3.28067  0.00356888
        9015     3.00406     3.28063  0.00356862
        9016     3.00395      3.2806  0.00356836
        9017     3.00382     3.28057  0.00356809
        9018     3.00368     3.28054  0.00356783
        9019     3.00353     3.28051  0.00356756
        9020     3.00337     3.28048   0.0035673
        9021     3.00321     3.28045  0.00356704
        9022     3.00305     3.28042  0.00356678
        9023     3.00289     3.28039  0.00356651
        9024     3.00274     3.28036  0.00356625
        9025     3.00259     3.28033  0.00356599
        9026     3.00246      3.2803  0.00356573
        9027     3.00233     3.28027  0.00356546
        9028     3.00222     3.28024   0.0035652
        9029     3.00213      3.2802  0.00356494
        9030     3.00206     3.28017  0.00356468
        9031     3.00201     3.28014  0.00356442
        9032     3.00198     3.28011  0.00356416
        9033     3.00197     3.28008  0.00356389
        9034     3.00198     3.28005  0.00356363
        9035     3.00201     3.28002  0.00356337
        9036     3.00206     3.27999  0.00356311
        9037     3.00213     3.27996  0.00356285
        9038     3.00222     3.27993  0.00356259
        9039     3.00231      3.2799  0.00356232
        9040     3.00243     3.27987  0.00356206
        9041     3.00255     3.27984   0.0035618
        9042     3.00269      3.2798  0.00356154
        9043     3.00283     3.27977  0.00356128
        9044     3.00299     3.27974  0.00356101
        9045     3.00316     3.27971  0.00356075
        9046     3.00334     3.27968  0.00356049
        9047     3.00354     3.27965  0.00356023
        9048     3.00375     3.27962  0.00355996
        9049     3.00398     3.27959   0.0035597
        9050     3.00423     3.27956  0.00355944
        9051      3.0045     3.27953  0.00355917
        9052      3.0048      3.2795  0.00355891
        9053     3.00513     3.27947  0.00355865
        9054     3.00549     3.27944  0.00355838
        9055     3.00589     3.27941  0.00355812
        9056     3.00633     3.27938  0.00355785
        9057     3.00681     3.27935  0.00355759
        9058     3.00733     3.27932  0.00355732
        9059      3.0079     3.27929  0.00355705
        9060     3.00851     3.27926  0.00355679
        9061     3.00918     3.27923  0.00355652
        9062     3.00989      3.2792  0.00355625
        9063     3.01064     3.27917  0.00355598
        9064     3.01144     3.27914  0.00355571
        9065     3.01227     3.27911  0.00355544
        9066     3.01315     3.27908  0.00355517
        9067     3.01406     3.27905   0.0035549
        9068     3.01501     3.27902  0.00355463
        9069     3.01598     3.27899  0.00355435
        9070     3.01698     3.27897  0.00355408
        9071       3.018     3.27894   0.0035538
        9072     3.01903     3.27891  0.00355353
        9073     3.02008     3.27888  0.00355325
        9074     3.02113     3.27885  0.00355297
        9075     3.02219     3.27882  0.00355269
        9076     3.02325     3.27879  0.00355241
        9077     3.02431     3.27877  0.00355213
        9078     3.02535     3.27874  0.00355185
        9079     3.02639     3.27871  0.00355157
        9080     3.02742     3.27868  0.00355128
        9081     3.02843     3.27866    0.003551
        9082     3.02943     3.27863  0.00355071
        9083      3.0304      3.2786  0.00355043
        9084     3.03136     3.27857  0.00355014
        9085     3.03229     3.27855  0.00354985
        9086     3.03321     3.27852  0.00354957
        9087     3.03409     3.27849  0.00354928
        9088     3.03495     3.27847  0.00354899
        9089     3.03579     3.27844   0.0035487
        9090      3.0366     3.27841  0.00354841
        9091     3.03738     3.27839  0.00354812
        9092     3.03813     3.27836  0.00354782
        9093     3.03886     3.27833  0.00354753
        9094     3.03955     3.27831  0.00354724
        9095     3.04022     3.27828  0.00354695
        9096     3.04086     3.27825  0.00354665
        9097     3.04146     3.27823  0.00354636
        9098     3.04204      3.2782  0.00354606
        9099     3.04259     3.27818  0.00354577
        9100     3.04311     3.27815  0.00354547
        9101     3.04359     3.27812  0.00354518
        9102     3.04405      3.2781  0.00354488
        9103     3.04448     3.27807  0.00354458
        9104     3.04487     3.27805  0.00354429
        9105     3.04523     3.27802  0.00354399
        9106     3.04556       3.278  0.00354369
        9107     3.04586     3.27797  0.00354339
        9108     3.04613     3.27795   0.0035431
        9109     3.04637     3.27792   0.0035428
        9110     3.04657      3.2779   0.0035425
        9111     3.04674     3.27787   0.0035422
        9112     3.04689     3.27784  0.00354191
        9113     3.04699     3.27782  0.00354161
        9114     3.04707     3.27779  0.00354131
        9115     3.04712     3.27777  0.00354101
        9116     3.04713     3.27774  0.00354071
        9117     3.04711     3.27772  0.00354042
        9118     3.04706     3.27769  0.00354012
        9119     3.04698     3.27767  0.00353982
        9120     3.04686     3.27764  0.00353952
        9121     3.04672     3.27762  0.00353922
        9122     3.04654     3.27759  0.00353893
        9123     3.04633     3.27757  0.00353863
        9124     3.04609     3.27754  0.00353833
        9125     3.04583     3.27752  0.00353804
        9126     3.04553     3.27749  0.00353774
        9127     3.04519     3.27746  0.00353744
        9128     3.04483     3.27744  0.00353715
        9129     3.04444     3.27741  0.00353685
        9130     3.04402     3.27739  0.00353656
        9131     3.04357     3.27736  0.00353626
        9132     3.04309     3.27734  0.00353597
        9133     3.04259     3.27731  0.00353568
        9134     3.04205     3.27728  0.00353538
        9135     3.04148     3.27726  0.00353509
        9136     3.04089     3.27723   0.0035348
        9137     3.04027     3.27721  0.00353451
        9138     3.03962     3.27718  0.00353421
        9139     3.03895     3.27716  0.00353392
        9140     3.03824     3.27713  0.00353363
        9141     3.03751      3.2771  0.00353334
        9142     3.03676     3.27708  0.00353306
        9143     3.03598     3.27705  0.00353277
        9144     3.03518     3.27702  0.00353248
        9145     3.03435       3.277  0.00353219
        9146      3.0335     3.27697  0.00353191
        9147     3.03262     3.27694  0.00353162
        9148     3.03173     3.27692  0.00353134
        9149     3.03081     3.27689  0.00353105
        9150     3.02988     3.27686  0.00353077
        9151     3.02892     3.27684  0.00353049
        9152     3.02795     3.27681  0.00353021
        9153     3.02697     3.27678  0.00352993
        9154     3.02597     3.27675  0.00352965
        9155     3.02496     3.27673  0.00352937
        9156     3.02393      3.2767  0.00352909
        9157      3.0229     3.27667  0.00352882
        9158     3.02187     3.27664  0.00352854
        9159     3.02083     3.27662  0.00352827
        9160     3.01979     3.27659  0.00352799
        9161     3.01876     3.27656  0.00352772
        9162     3.01772     3.27653  0.00352745
        9163      3.0167      3.2765  0.00352718
        9164     3.01569     3.27647  0.00352691
        9165     3.01469     3.27645  0.00352664
        9166     3.01371     3.27642  0.00352637
        9167     3.01275     3.27639   0.0035261
        9168     3.01182     3.27636  0.00352584
        9169     3.01092     3.27633  0.00352557
        9170     3.01005      3.2763  0.00352531
        9171     3.00922     3.27627  0.00352504
        9172     3.00843     3.27624  0.00352478
        9173     3.00768     3.27621  0.00352452
        9174     3.00698     3.27618  0.00352425
        9175     3.00633     3.27616  0.00352399
        9176     3.00573     3.27613  0.00352373
        9177     3.00519      3.2761  0.00352347
        9178     3.00471     3.27607  0.00352321
        9179     3.00429     3.27604  0.00352295
        9180     3.00393     3.27601  0.00352269
        9181     3.00363     3.27598  0.00352243
        9182      3.0034     3.27595  0.00352218
        9183     3.00324     3.27592  0.00352192
        9184     3.00314     3.27589  0.00352166
        9185     3.00311     3.27586   0.0035214
        9186     3.00314     3.27583  0.00352114
        9187     3.00323      3.2758  0.00352088
        9188     3.00338     3.27577  0.00352063
        9189      3.0036     3.27574  0.00352037
        9190     3.00387     3.27571  0.00352011
        9191     3.00419     3.27568  0.00351985
        9192     3.00457     3.27565  0.00351959
        9193     3.00499     3.27562  0.00351933
        9194     3.00546     3.27559  0.00351907
        9195     3.00596     3.27556  0.00351881
        9196     3.00651     3.27553  0.00351855
        9197     3.00708     3.27551  0.00351829
        9198     3.00768     3.27548  0.00351803
        9199     3.00831     3.27545  0.00351776
        9200     3.00896     3.27542   0.0035175
        9201     3.00962     3.27539  0.00351724
        9202      3.0103     3.27536  0.00351697
        9203     3.01099     3.27533  0.00351671
        9204     3.01168      3.2753  0.00351644
        9205     3.01237     3.27527  0.00351618
        9206     3.01307     3.27525  0.00351591
        9207     3.01375     3.27522  0.00351564
        9208     3.01444     3.27519  0.00351537
        9209     3.01511     3.27516  0.00351511
        9210     3.01577     3.27513  0.00351484
        9211     3.01642      3.2751  0.00351457
        9212     3.01705     3.27508   0.0035143
        9213     3.01766     3.27505  0.00351403
        9214     3.01826     3.27502  0.00351376
        9215     3.01884     3.27499  0.00351348
        9216     3.01939     3.27497  0.00351321
        9217     3.01993     3.27494  0.00351294
        9218     3.02044     3.27491  0.00351267
        9219     3.02093     3.27488   0.0035124
        9220     3.02139     3.27485  0.00351212
        9221     3.02183     3.27483  0.00351185
        9222     3.02225      3.2748  0.00351157
        9223     3.02264     3.27477   0.0035113
        9224     3.02301     3.27475  0.00351103
        9225     3.02335     3.27472  0.00351075
        9226     3.02367     3.27469  0.00351048
        9227     3.02397     3.27466   0.0035102
        9228     3.02424     3.27464  0.00350992
        9229     3.02449     3.27461  0.00350965
        9230     3.02472     3.27458  0.00350937
        9231     3.02492     3.27456   0.0035091
        9232      3.0251     3.27453  0.00350882
        9233     3.02526      3.2745  0.00350854
        9234     3.02539     3.27447  0.00350827
        9235      3.0255     3.27445  0.00350799
        9236     3.02559     3.27442  0.00350772
        9237     3.02566     3.27439  0.00350744
        9238      3.0257     3.27437  0.00350716
        9239     3.02573     3.27434  0.00350689
        9240     3.02573     3.27431  0.00350661
        9241     3.02571     3.27429  0.00350633
        9242     3.02567     3.27426  0.00350606
        9243     3.02561     3.27423  0.00350578
        9244     3.02552     3.27421  0.00350551
        9245     3.02541     3.27418  0.00350523
        9246     3.02528     3.27415  0.00350495
        9247     3.02512     3.27412  0.00350468
        9248     3.02495      3.2741   0.0035044
        9249     3.02474     3.27407  0.00350413
        9250     3.02451     3.27404  0.00350385
        9251     3.02426     3.27402  0.00350358
        9252     3.02398     3.27399   0.0035033
        9253     3.02367     3.27396  0.00350303
        9254     3.02334     3.27394  0.00350276
        9255     3.02297     3.27391  0.00350248
        9256     3.02258     3.27388  0.00350221
        9257     3.02215     3.27385  0.00350194
        9258      3.0217     3.27383  0.00350166
        9259     3.02121      3.2738  0.00350139
        9260     3.02069     3.27377  0.00350112
        9261     3.02013     3.27374  0.00350085
        9262     3.01954     3.27372  0.00350058
        9263     3.01892     3.27369  0.00350031
        9264     3.01825     3.27366  0.00350004
        9265     3.01756     3.27363  0.00349977
        9266     3.01682     3.27361   0.0034995
        9267     3.01604     3.27358  0.00349924
        9268     3.01523     3.27355  0.00349897
        9269     3.01438     3.27352   0.0034987
        9270     3.01349      3.2735  0.00349844
        9271     3.01257     3.27347  0.00349818
        9272     3.01161     3.27344  0.00349791
        9273     3.01062     3.27341  0.00349765
        9274     3.00959     3.27338  0.00349739
        9275     3.00854     3.27335  0.00349713
        9276     3.00746     3.27332  0.00349687
        9277     3.00635      3.2733  0.00349661
        9278     3.00523     3.27327  0.00349635
        9279     3.00409     3.27324   0.0034961
        9280     3.00294     3.27321  0.00349584
        9281     3.00179     3.27318  0.00349559
        9282     3.00064     3.27315  0.00349533
        9283      2.9995     3.27312  0.00349508
        9284     2.99837     3.27309  0.00349483
        9285     2.99726     3.27306  0.00349458
        9286     2.99619     3.27303  0.00349433
        9287     2.99515       3.273  0.00349408
        9288     2.99416     3.27297  0.00349383
        9289     2.99322     3.27294  0.00349359
        9290     2.99235     3.27291  0.00349334
        9291     2.99155     3.27288   0.0034931
        9292     2.99082     3.27285  0.00349285
        9293     2.99018     3.27282  0.00349261
        9294     2.98963     3.27279  0.00349237
        9295     2.98918     3.27276  0.00349213
        9296     2.98884     3.27273  0.00349188
        9297      2.9886      3.2727  0.00349164
        9298     2.98847     3.27267   0.0034914
        9299     2.98845     3.27264  0.00349116
        9300     2.98854     3.27261  0.00349092
        9301     2.98875     3.27258  0.00349067
        9302     2.98906     3.27255  0.00349043
        9303     2.98949     3.27252  0.00349019
        9304     2.99001     3.27248  0.00348995
        9305     2.99064     3.27245   0.0034897
        9306     2.99136     3.27242  0.00348946
        9307     2.99217     3.27239  0.00348921
        9308     2.99306     3.27236  0.00348897
        9309     2.99402     3.27233  0.00348872
        9310     2.99504      3.2723  0.00348847
        9311     2.99612     3.27228  0.00348822
        9312     2.99725     3.27225  0.00348798
        9313     2.99843     3.27222  0.00348772
        9314     2.99963     3.27219  0.00348747
        9315     3.00085     3.27216  0.00348722
        9316      3.0021     3.27213  0.00348697
        9317     3.00335      3.2721  0.00348671
        9318      3.0046     3.27207  0.00348646
        9319     3.00585     3.27204   0.0034862
        9320     3.00709     3.27201  0.00348594
        9321     3.00832     3.27199  0.00348568
        9322     3.00953     3.27196  0.00348542
        9323     3.01071     3.27193  0.00348516
        9324     3.01186      3.2719   0.0034849
        9325     3.01299     3.27187  0.00348463
        9326     3.01408     3.27185  0.00348437
        9327     3.01513     3.27182  0.00348411
        9328     3.01615     3.27179  0.00348384
        9329     3.01713     3.27176  0.00348357
        9330     3.01807     3.27174  0.00348331
        9331     3.01896     3.27171  0.00348304
        9332     3.01982     3.27168  0.00348277
        9333     3.02064     3.27166   0.0034825
        9334     3.02141     3.27163  0.00348223
        9335     3.02215      3.2716  0.00348196
        9336     3.02284     3.27158  0.00348169
        9337      3.0235     3.27155  0.00348142
        9338     3.02411     3.27152  0.00348115
        9339     3.02469      3.2715  0.00348087
        9340     3.02522     3.27147   0.0034806
        9341     3.02573     3.27144  0.00348033
        9342     3.02619     3.27142  0.00348005
        9343     3.02662     3.27139  0.00347978
        9344     3.02702     3.27137  0.00347951
        9345     3.02738     3.27134  0.00347923
        9346     3.02771     3.27131  0.00347896
        9347     3.02801     3.27129  0.00347868
        9348     3.02827     3.27126  0.00347841
        9349     3.02851     3.27123  0.00347813
        9350     3.02872     3.27121  0.00347786
        9351      3.0289     3.27118  0.00347758
        9352     3.02905     3.27116  0.00347731
        9353     3.02918     3.27113  0.00347703
        9354     3.02928     3.27111  0.00347675
        9355     3.02936     3.27108  0.00347648
        9356     3.02941     3.27105   0.0034762
        9357     3.02944     3.27103  0.00347593
        9358     3.02945       3.271  0.00347565
        9359     3.02944     3.27098  0.00347538
        9360     3.02941     3.27095   0.0034751
        9361     3.02936     3.27092  0.00347483
        9362     3.02929      3.2709  0.00347455
        9363      3.0292     3.27087  0.00347427
        9364      3.0291     3.27085    0.003474
        9365     3.02898     3.27082  0.00347372
        9366     3.02885      3.2708  0.00347345
        9367     3.02871     3.27077  0.00347318
        9368     3.02856     3.27074   0.0034729
        9369     3.02839     3.27072  0.00347263
        9370     3.02822     3.27069  0.00347235
        9371     3.02803     3.27067  0.00347208
        9372     3.02784     3.27064   0.0034718
        9373     3.02764     3.27061  0.00347153
        9374     3.02743     3.27059  0.00347126
        9375     3.02722     3.27056  0.00347098
        9376     3.02701     3.27054  0.00347071
        9377     3.02678     3.27051  0.00347044
        9378     3.02656     3.27048  0.00347017
        9379     3.02633     3.27046  0.00346989
        9380     3.02609     3.27043  0.00346962
        9381     3.02585     3.27041  0.00346935
        9382      3.0256     3.27038  0.00346908
        9383     3.02535     3.27035  0.00346881
        9384     3.02509     3.27033  0.00346853
        9385     3.02481      3.2703  0.00346826
        9386     3.02453     3.27028  0.00346799
        9387     3.02424     3.27025  0.00346772
        9388     3.02393     3.27022  0.00346745
        9389      3.0236      3.2702  0.00346718
        9390     3.02325     3.27017  0.00346691
        9391     3.02288     3.27014  0.00346664
        9392     3.02249     3.27012  0.00346638
        9393     3.02207     3.27009  0.00346611
        9394     3.02163     3.27007  0.00346584
        9395     3.02115     3.27004  0.00346557
        9396     3.02064     3.27001   0.0034653
        9397      3.0201     3.26999  0.00346504
        9398     3.01953     3.26996  0.00346477
        9399     3.01892     3.26993  0.00346451
        9400     3.01828     3.26991  0.00346424
        9401     3.01761     3.26988  0.00346398
        9402      3.0169     3.26985  0.00346371
        9403     3.01618     3.26982  0.00346345
        9404     3.01543      3.2698  0.00346319
        9405     3.01467     3.26977  0.00346292
        9406      3.0139     3.26974  0.00346266
        9407     3.01313     3.26972   0.0034624
        9408     3.01238     3.26969  0.00346214
        9409     3.01164     3.26966  0.00346188
        9410     3.01093     3.26963  0.00346162
        9411     3.01027     3.26961  0.00346137
        9412     3.00967     3.26958  0.00346111
        9413     3.00914     3.26955  0.00346085
        9414     3.00869     3.26952  0.00346059
        9415     3.00834      3.2695  0.00346034
        9416      3.0081     3.26947  0.00346008
        9417     3.00797     3.26944  0.00345983
        9418     3.00798     3.26941  0.00345957
        9419     3.00814     3.26938  0.00345931
        9420     3.00844     3.26936  0.00345906
        9421     3.00889     3.26933   0.0034588
        9422      3.0095      3.2693  0.00345854
        9423     3.01026     3.26927  0.00345829
        9424     3.01119     3.26925  0.00345803
        9425     3.01226     3.26922  0.00345777
        9426     3.01347     3.26919  0.00345751
        9427     3.01482     3.26917  0.00345725
        9428      3.0163     3.26914  0.00345698
        9429     3.01788     3.26911  0.00345672
        9430     3.01956     3.26909  0.00345645
        9431     3.02133     3.26906  0.00345619
        9432     3.02316     3.26903  0.00345592
        9433     3.02504     3.26901  0.00345565
        9434     3.02695     3.26898  0.00345538
        9435     3.02888     3.26896  0.00345511
        9436     3.03081     3.26893  0.00345483
        9437     3.03272     3.26891  0.00345456
        9438      3.0346     3.26888  0.00345428
        9439     3.03644     3.26886    0.003454
        9440     3.03822     3.26883  0.00345372
        9441     3.03994     3.26881  0.00345344
        9442     3.04157     3.26878  0.00345316
        9443     3.04312     3.26876  0.00345288
        9444     3.04458     3.26874  0.00345259
        9445     3.04593     3.26871  0.00345231
        9446     3.04718     3.26869  0.00345202
        9447     3.04831     3.26867  0.00345174
        9448     3.04934     3.26864  0.00345145
        9449     3.05024     3.26862  0.00345116
        9450     3.05103      3.2686  0.00345087
        9451     3.05171     3.26857  0.00345058
        9452     3.05226     3.26855  0.00345029
        9453      3.0527     3.26853     0.00345
        9454     3.05302      3.2685  0.00344971
        9455     3.05322     3.26848  0.00344943
        9456     3.05331     3.26846  0.00344914
        9457      3.0533     3.26844  0.00344885
        9458     3.05317     3.26841  0.00344856
        9459     3.05294     3.26839  0.00344827
        9460      3.0526     3.26837  0.00344798
        9461     3.05217     3.26835  0.00344769
        9462     3.05164     3.26832   0.0034474
        9463     3.05102      3.2683  0.00344711
        9464      3.0503     3.26828  0.00344683
        9465     3.04951     3.26825  0.00344654
        9466     3.04862     3.26823  0.00344625
        9467     3.04767     3.26821  0.00344597
        9468     3.04663     3.26818  0.00344568
        9469     3.04553     3.26816   0.0034454
        9470     3.04435     3.26814  0.00344512
        9471     3.04312     3.26811  0.00344484
        9472     3.04182     3.26809  0.00344455
        9473     3.04047     3.26806  0.00344427
        9474     3.03907     3.26804    0.003444
        9475     3.03762     3.26802  0.00344372
        9476     3.03613     3.26799  0.00344344
        9477      3.0346     3.26797  0.00344317
        9478     3.03304     3.26794  0.00344289
        9479     3.03146     3.26792  0.00344262
        9480     3.02985     3.26789  0.00344235
        9481     3.02822     3.26787  0.00344208
        9482     3.02659     3.26784  0.00344181
        9483     3.02495     3.26782  0.00344154
        9484     3.02331     3.26779  0.00344127
        9485     3.02167     3.26776  0.00344101
        9486     3.02005     3.26774  0.00344075
        9487     3.01846     3.26771  0.00344048
        9488     3.01688     3.26769  0.00344022
        9489     3.01534     3.26766  0.00343996
        9490     3.01384     3.26763   0.0034397
        9491     3.01239      3.2676  0.00343945
        9492     3.01099     3.26758  0.00343919
        9493     3.00964     3.26755  0.00343894
        9494     3.00836     3.26752  0.00343868
        9495     3.00715      3.2675  0.00343843
        9496     3.00601     3.26747  0.00343818
        9497     3.00495     3.26744  0.00343793
        9498     3.00397     3.26741  0.00343768
        9499     3.00307     3.26739  0.00343743
        9500     3.00226     3.26736  0.00343718
        9501     3.00154     3.26733  0.00343693
        9502     3.00092      3.2673  0.00343668
        9503     3.00038     3.26727  0.00343644
        9504     2.99993     3.26724  0.00343619
        9505     2.99957     3.26722  0.00343594
        9506      2.9993     3.26719   0.0034357
        9507     2.99911     3.26716  0.00343545
        9508     2.99901     3.26713  0.00343521
        9509     2.99899      3.2671  0.00343496
        9510     2.99904     3.26708  0.00343472
        9511     2.99917     3.26705  0.00343447
        9512     2.99936     3.26702  0.00343422
        9513     2.99962     3.26699  0.00343398
        9514     2.99994     3.26696  0.00343373
        9515     3.00032     3.26694  0.00343349
        9516     3.00075     3.26691  0.00343324
        9517     3.00123     3.26688  0.00343299
        9518     3.00176     3.26685  0.00343274
        9519     3.00234     3.26682   0.0034325
        9520     3.00295      3.2668  0.00343225
        9521     3.00361     3.26677    0.003432
        9522      3.0043     3.26674  0.00343175
        9523     3.00502     3.26671   0.0034315
        9524     3.00578     3.26669  0.00343125
        9525     3.00658     3.26666    0.003431
        9526      3.0074     3.26663  0.00343074
        9527     3.00826      3.2666  0.00343049
        9528     3.00915     3.26658  0.00343024
        9529     3.01007     3.26655  0.00342998
        9530     3.01101     3.26652  0.00342973
        9531     3.01199      3.2665  0.00342947
        9532     3.01299     3.26647  0.00342921
        9533     3.01401     3.26644  0.00342896
        9534     3.01507     3.26642   0.0034287
        9535     3.01614     3.26639  0.00342844
        9536     3.01724     3.26637  0.00342818
        9537     3.01835     3.26634  0.00342792
        9538     3.01948     3.26631  0.00342766
        9539     3.02063     3.26629  0.00342739
        9540     3.02178     3.26626  0.00342713
        9541     3.02295     3.26624  0.00342687
        9542     3.02412     3.26621   0.0034266
        9543      3.0253     3.26619  0.00342634
        9544     3.02648     3.26616  0.00342607
        9545     3.02765     3.26614   0.0034258
        9546     3.02883     3.26611  0.00342553
        9547        3.03     3.26609  0.00342526
        9548     3.03116     3.26606  0.00342499
        9549     3.03232     3.26604  0.00342472
        9550     3.03347     3.26601  0.00342445
        9551     3.03461     3.26599  0.00342418
        9552     3.03575     3.26596   0.0034239
        9553     3.03688     3.26594  0.00342363
        9554       3.038     3.26592  0.00342335
        9555     3.03911     3.26589  0.00342308
        9556     3.04022     3.26587   0.0034228
        9557     3.04133     3.26585  0.00342252
        9558     3.04243     3.26582  0.00342224
        9559     3.04353      3.2658  0.00342197
        9560     3.04463     3.26578  0.00342169
        9561     3.04573     3.26575  0.00342141
        9562     3.04683     3.26573  0.00342112
        9563     3.04792     3.26571  0.00342084
