#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4154    -0.47411    -0.84384  0.00552013
        4155   -0.473113   -0.843751  0.00551953
        4156   -0.471983   -0.843662  0.00551892
        4157   -0.470713   -0.843572  0.00551832
        4158   -0.469298   -0.843482  0.00551773
        4159   -0.467744   -0.843392  0.00551714
        4160    -0.46604   -0.843301  0.00551656
        4161   -0.464194    -0.84321  0.00551599
        4162   -0.462205   -0.843118  0.00551542
        4163   -0.460073   -0.843026  0.00551487
        4164   -0.457805   -0.842934  0.00551432
        4165   -0.455409   -0.842841  0.00551378
        4166   -0.452884   -0.842747  0.00551325
        4167   -0.450249   -0.842653  0.00551273
        4168   -0.447516   -0.842558  0.00551222
        4169   -0.444693   -0.842463  0.00551173
        4170   -0.441792   -0.842367  0.00551124
        4171   -0.438834    -0.84227  0.00551077
        4172   -0.435841   -0.842172  0.00551031
        4173   -0.432831   -0.842074  0.00550986
        4174   -0.429827   -0.841976  0.00550943
        4175   -0.426848   -0.841876  0.00550901
        4176   -0.423924   -0.841776   0.0055086
        4177   -0.421075   -0.841675   0.0055082
        4178   -0.418326   -0.841574  0.00550781
        4179   -0.415696   -0.841472  0.00550744
        4180   -0.413211    -0.84137  0.00550707
        4181   -0.410889   -0.841267  0.00550672
        4182    -0.40876   -0.841163  0.00550637
        4183   -0.406828   -0.841059  0.00550603
        4184   -0.405114   -0.840955   0.0055057
        4185   -0.403623   -0.840851  0.00550538
        4186   -0.402369   -0.840746  0.00550506
        4187   -0.401355   -0.840641  0.00550475
        4188    -0.40059   -0.840536  0.00550444
        4189   -0.400067   -0.840431  0.00550413
        4190   -0.399782   -0.840326  0.00550382
        4191   -0.399729   -0.840221  0.00550351
        4192   -0.399908   -0.840116   0.0055032
        4193   -0.400304   -0.840011  0.00550288
        4194   -0.400911   -0.839906  0.00550257
        4195   -0.401722   -0.839801  0.00550225
        4196   -0.402723   -0.839697  0.00550192
        4197   -0.403902   -0.839593  0.00550159
        4198   -0.405253    -0.83949  0.00550125
        4199   -0.406763   -0.839387  0.00550091
        4200    -0.40842   -0.839284  0.00550056
        4201   -0.410222   -0.839182  0.00550019
        4202   -0.412156   -0.839081  0.00549982
        4203   -0.414219   -0.838979  0.00549944
        4204   -0.416406   -0.838879  0.00549905
        4205   -0.418707   -0.838779  0.00549865
        4206   -0.421121    -0.83868  0.00549824
        4207   -0.423641   -0.838581  0.00549782
        4208   -0.426265   -0.838483  0.00549739
        4209   -0.428976   -0.838386  0.00549694
        4210   -0.431775   -0.838289  0.00549649
        4211   -0.434667   -0.838193  0.00549602
        4212   -0.437634   -0.838098  0.00549553
        4213   -0.440671   -0.838004  0.00549504
        4214   -0.443771    -0.83791  0.00549453
        4215   -0.446925   -0.837818  0.00549401
        4216    -0.45013   -0.837726  0.00549348
        4217   -0.453372   -0.837635  0.00549293
        4218   -0.456636   -0.837544  0.00549237
        4219   -0.459917   -0.837455   0.0054918
        4220   -0.463204   -0.837366  0.00549121
        4221   -0.466487   -0.837278  0.00549062
        4222   -0.469764   -0.837191     0.00549
        4223   -0.473015   -0.837105  0.00548938
        4224   -0.476236   -0.837019  0.00548875
        4225    -0.47942   -0.836935   0.0054881
        4226   -0.482551   -0.836851  0.00548744
        4227   -0.485628   -0.836768  0.00548677
        4228   -0.488638   -0.836686  0.00548609
        4229   -0.491578   -0.836604   0.0054854
        4230   -0.494442   -0.836523   0.0054847
        4231   -0.497224   -0.836443  0.00548399
        4232   -0.499918   -0.836363  0.00548327
        4233   -0.502522   -0.836284  0.00548255
        4234   -0.505036   -0.836206  0.00548181
        4235   -0.507454   -0.836129  0.00548106
        4236   -0.509776   -0.836052  0.00548031
        4237   -0.511997   -0.835975  0.00547955
        4238   -0.514123   -0.835899  0.00547878
        4239   -0.516148   -0.835824  0.00547801
        4240   -0.518076   -0.835749  0.00547723
        4241     -0.5199   -0.835674  0.00547645
        4242   -0.521628     -0.8356  0.00547566
        4243   -0.523261   -0.835527  0.00547486
        4244   -0.524798   -0.835453  0.00547406
        4245   -0.526243   -0.835381  0.00547326
        4246   -0.527585   -0.835308  0.00547245
        4247   -0.528833   -0.835236  0.00547163
        4248   -0.529997   -0.835164  0.00547082
        4249   -0.531073   -0.835092     0.00547
        4250   -0.532061   -0.835021  0.00546918
        4251   -0.532967    -0.83495  0.00546835
        4252   -0.533786   -0.834879  0.00546752
        4253   -0.534522   -0.834809  0.00546669
        4254   -0.535174   -0.834738  0.00546586
        4255   -0.535742   -0.834668  0.00546503
        4256   -0.536233   -0.834598  0.00546419
        4257   -0.536648   -0.834528  0.00546336
        4258   -0.536986   -0.834458  0.00546252
        4259   -0.537252   -0.834388  0.00546169
        4260   -0.537444   -0.834318  0.00546085
        4261   -0.537559   -0.834249  0.00546001
        4262   -0.537594   -0.834179  0.00545917
        4263   -0.537556    -0.83411  0.00545834
        4264   -0.537443    -0.83404   0.0054575
        4265   -0.537254   -0.833971  0.00545666
        4266   -0.536996   -0.833901  0.00545583
        4267   -0.536656   -0.833831    0.005455
        4268   -0.536248   -0.833762  0.00545416
        4269   -0.535762   -0.833692  0.00545333
        4270   -0.535198   -0.833622   0.0054525
        4271   -0.534557   -0.833552  0.00545168
        4272   -0.533838   -0.833482  0.00545085
        4273   -0.533041   -0.833411  0.00545003
        4274    -0.53217   -0.833341  0.00544921
        4275   -0.531216    -0.83327  0.00544839
        4276   -0.530187   -0.833199  0.00544758
        4277   -0.529076   -0.833128  0.00544677
        4278    -0.52789   -0.833057  0.00544596
        4279   -0.526626   -0.832985  0.00544516
        4280   -0.525286   -0.832913  0.00544436
        4281   -0.523865   -0.832841  0.00544357
        4282   -0.522367   -0.832769  0.00544278
        4283   -0.520797   -0.832696    0.005442
        4284   -0.519159   -0.832623  0.00544122
        4285   -0.517445   -0.832549  0.00544045
        4286   -0.515662   -0.832475  0.00543968
        4287   -0.513807   -0.832401  0.00543892
        4288   -0.511899   -0.832326  0.00543817
        4289   -0.509928   -0.832251  0.00543742
        4290   -0.507903   -0.832175  0.00543668
        4291   -0.505833   -0.832099  0.00543594
        4292   -0.503716   -0.832023  0.00543521
        4293    -0.50156   -0.831946  0.00543449
        4294   -0.499379   -0.831868  0.00543378
        4295   -0.497174    -0.83179  0.00543307
        4296   -0.494952   -0.831712  0.00543237
        4297   -0.492723   -0.831633  0.00543168
        4298   -0.490501   -0.831554    0.005431
        4299   -0.488292   -0.831474  0.00543032
        4300   -0.486101   -0.831393  0.00542965
        4301   -0.483939   -0.831313  0.00542899
        4302   -0.481819   -0.831231  0.00542834
        4303   -0.479743    -0.83115  0.00542769
        4304   -0.477723   -0.831068  0.00542705
        4305   -0.475768   -0.830985  0.00542642
        4306    -0.47389   -0.830902  0.00542579
        4307   -0.472095   -0.830819  0.00542517
        4308   -0.470387   -0.830735  0.00542456
        4309   -0.468771   -0.830651  0.00542395
        4310   -0.467251   -0.830567  0.00542334
        4311   -0.465844   -0.830482  0.00542275
        4312   -0.464535   -0.830397  0.00542215
        4313   -0.463332   -0.830312  0.00542156
        4314   -0.462233   -0.830227  0.00542098
        4315   -0.461237   -0.830141   0.0054204
        4316   -0.460339   -0.830056  0.00541982
        4317   -0.459535    -0.82997  0.00541924
        4318   -0.458816   -0.829884  0.00541867
        4319   -0.458178   -0.829798   0.0054181
        4320   -0.457613   -0.829712  0.00541753
        4321   -0.457111   -0.829626  0.00541696
        4322   -0.456658   -0.829539  0.00541639
        4323   -0.456244   -0.829453  0.00541583
        4324   -0.455859   -0.829367  0.00541527
        4325   -0.455485    -0.82928   0.0054147
        4326   -0.455131   -0.829194  0.00541414
        4327   -0.454771   -0.829107  0.00541358
        4328   -0.454397    -0.82902  0.00541302
        4329   -0.454003   -0.828934  0.00541247
        4330   -0.453578   -0.828847  0.00541191
        4331    -0.45311    -0.82876  0.00541136
        4332   -0.452604   -0.828674   0.0054108
        4333   -0.452047   -0.828587  0.00541025
        4334   -0.451435     -0.8285   0.0054097
        4335   -0.450773   -0.828413  0.00540916
        4336   -0.450075   -0.828325  0.00540861
        4337   -0.449324   -0.828238  0.00540807
        4338   -0.448527    -0.82815  0.00540754
        4339   -0.447697   -0.828063    0.005407
        4340   -0.446834   -0.827975  0.00540647
        4341   -0.445955   -0.827887  0.00540594
        4342   -0.445061   -0.827799  0.00540541
        4343    -0.44417    -0.82771  0.00540489
        4344   -0.443289   -0.827622  0.00540437
        4345   -0.442432   -0.827533  0.00540385
        4346   -0.441608   -0.827444  0.00540334
        4347   -0.440818   -0.827355  0.00540283
        4348   -0.440077   -0.827266  0.00540232
        4349   -0.439386   -0.827177  0.00540181
        4350   -0.438752   -0.827088  0.00540131
        4351    -0.43818   -0.826998  0.00540081
        4352   -0.437669   -0.826909  0.00540031
        4353   -0.437199    -0.82682  0.00539981
        4354   -0.436789    -0.82673  0.00539931
        4355   -0.436428    -0.82664  0.00539882
        4356   -0.436098   -0.826551  0.00539832
        4357   -0.435787   -0.826461  0.00539783
        4358   -0.435486   -0.826371  0.00539733
        4359   -0.435181   -0.826282  0.00539684
        4360   -0.434861   -0.826192  0.00539635
        4361   -0.434511   -0.826102  0.00539586
        4362   -0.434124   -0.826012  0.00539537
        4363   -0.433688   -0.825922  0.00539488
        4364     -0.4332   -0.825832   0.0053944
        4365   -0.432656   -0.825742  0.00539391
        4366   -0.432055   -0.825652  0.00539343
        4367   -0.431405   -0.825562  0.00539295
        4368   -0.430709   -0.825471  0.00539248
        4369   -0.429982   -0.825381    0.005392
        4370   -0.429241    -0.82529  0.00539153
        4371   -0.428505   -0.825199  0.00539106
        4372   -0.427795   -0.825108  0.00539059
        4373   -0.427138   -0.825017  0.00539013
        4374   -0.426564   -0.824926  0.00538967
        4375   -0.426092   -0.824835  0.00538921
        4376   -0.425759   -0.824744  0.00538875
        4377   -0.425584   -0.824653  0.00538829
        4378   -0.425591   -0.824562  0.00538783
        4379   -0.425794   -0.824471  0.00538736
        4380   -0.426204    -0.82438   0.0053869
        4381   -0.426833   -0.824289  0.00538644
        4382   -0.427684   -0.824198  0.00538597
        4383   -0.428746   -0.824108  0.00538549
        4384   -0.430011   -0.824018  0.00538502
        4385   -0.431464   -0.823929  0.00538453
        4386   -0.433081    -0.82384  0.00538404
        4387   -0.434832   -0.823751  0.00538355
        4388   -0.436698   -0.823663  0.00538304
        4389   -0.438636   -0.823575  0.00538253
        4390   -0.440622   -0.823488  0.00538201
        4391   -0.442616   -0.823401  0.00538148
        4392   -0.444582   -0.823315  0.00538095
        4393   -0.446498   -0.823229  0.00538041
        4394   -0.448325   -0.823144  0.00537986
        4395   -0.450044   -0.823059  0.00537931
        4396    -0.45163   -0.822974  0.00537875
        4397   -0.453065    -0.82289  0.00537818
        4398   -0.454323   -0.822806  0.00537761
        4399   -0.455399   -0.822723  0.00537704
        4400   -0.456273    -0.82264  0.00537646
        4401   -0.456952   -0.822556  0.00537588
        4402   -0.457428   -0.822473   0.0053753
        4403   -0.457696   -0.822391  0.00537472
        4404    -0.45777   -0.822308  0.00537413
        4405   -0.457651   -0.822225  0.00537355
        4406   -0.457348   -0.822142  0.00537297
        4407   -0.456873   -0.822059  0.00537239
        4408   -0.456237   -0.821976  0.00537181
        4409   -0.455468   -0.821893  0.00537124
        4410   -0.454574    -0.82181  0.00537066
        4411   -0.453576   -0.821726  0.00537009
        4412   -0.452499   -0.821643  0.00536953
        4413   -0.451373   -0.821559  0.00536897
        4414   -0.450224   -0.821475  0.00536841
        4415   -0.449075    -0.82139  0.00536786
        4416   -0.447951   -0.821306  0.00536731
        4417   -0.446895   -0.821221  0.00536676
        4418   -0.445921   -0.821136  0.00536622
        4419   -0.445063   -0.821051  0.00536568
        4420   -0.444356   -0.820966  0.00536514
        4421   -0.443819    -0.82088  0.00536461
        4422   -0.443475   -0.820795  0.00536407
        4423   -0.443347    -0.82071  0.00536354
        4424   -0.443441   -0.820625    0.005363
        4425   -0.443783   -0.820539  0.00536247
        4426   -0.444378   -0.820454  0.00536193
        4427    -0.44522    -0.82037  0.00536139
        4428    -0.44632   -0.820285  0.00536084
        4429   -0.447658   -0.820201  0.00536029
        4430   -0.449234   -0.820117  0.00535974
        4431   -0.451023   -0.820034  0.00535918
        4432   -0.453011   -0.819951  0.00535861
        4433   -0.455177   -0.819869  0.00535803
        4434   -0.457496   -0.819787  0.00535744
        4435   -0.459939   -0.819706  0.00535685
        4436    -0.46248   -0.819625  0.00535625
        4437   -0.465096   -0.819546  0.00535564
        4438   -0.467762   -0.819466  0.00535502
        4439   -0.470455   -0.819388  0.00535439
        4440   -0.473141    -0.81931  0.00535375
        4441   -0.475807   -0.819232   0.0053531
        4442   -0.478427   -0.819156  0.00535245
        4443   -0.480989    -0.81908  0.00535178
        4444   -0.483474   -0.819004  0.00535111
        4445   -0.485874   -0.818929  0.00535043
        4446   -0.488163   -0.818855  0.00534975
        4447   -0.490342   -0.818781  0.00534905
        4448   -0.492405   -0.818707  0.00534835
        4449   -0.494346   -0.818635  0.00534765
        4450   -0.496158   -0.818562  0.00534694
        4451   -0.497847    -0.81849  0.00534622
        4452     -0.4994   -0.818418   0.0053455
        4453    -0.50082   -0.818347  0.00534478
        4454   -0.502112   -0.818276  0.00534405
        4455   -0.503279   -0.818205  0.00534332
        4456   -0.504316   -0.818135  0.00534258
        4457   -0.505235   -0.818065  0.00534185
        4458   -0.506036   -0.817995  0.00534111
        4459   -0.506723   -0.817925  0.00534036
        4460   -0.507304   -0.817855  0.00533962
        4461   -0.507789   -0.817786  0.00533888
        4462   -0.508167   -0.817716  0.00533813
        4463   -0.508463   -0.817647  0.00533738
        4464   -0.508679   -0.817578  0.00533664
        4465   -0.508815   -0.817509  0.00533589
        4466   -0.508886    -0.81744  0.00533514
        4467   -0.508898    -0.81737   0.0053344
        4468   -0.508855   -0.817301  0.00533365
        4469    -0.50877   -0.817232   0.0053329
        4470   -0.508649   -0.817163  0.00533216
        4471     -0.5085   -0.817094  0.00533141
        4472   -0.508333   -0.817025  0.00533066
        4473   -0.508156   -0.816956  0.00532992
        4474   -0.507974   -0.816887  0.00532918
        4475   -0.507796   -0.816818  0.00532843
        4476   -0.507631   -0.816749  0.00532769
        4477   -0.507482    -0.81668  0.00532695
        4478   -0.507355   -0.816611  0.00532621
        4479   -0.507267   -0.816542  0.00532546
        4480   -0.507218   -0.816473  0.00532472
        4481   -0.507213   -0.816404  0.00532398
        4482   -0.507249   -0.816335  0.00532324
        4483   -0.507338   -0.816266   0.0053225
        4484   -0.507485   -0.816197  0.00532176
        4485   -0.507682   -0.816128  0.00532102
        4486   -0.507941   -0.816059  0.00532027
        4487   -0.508257   -0.815991  0.00531953
        4488   -0.508627   -0.815922  0.00531879
        4489   -0.509053   -0.815854  0.00531804
        4490   -0.509537   -0.815786  0.00531729
        4491   -0.510068   -0.815718  0.00531655
        4492   -0.510645    -0.81565   0.0053158
        4493   -0.511273   -0.815582  0.00531504
        4494   -0.511938   -0.815514  0.00531429
        4495   -0.512648   -0.815447  0.00531354
        4496   -0.513388    -0.81538  0.00531278
        4497   -0.514152   -0.815313  0.00531202
        4498    -0.51495   -0.815246  0.00531126
        4499   -0.515762    -0.81518   0.0053105
        4500   -0.516601   -0.815113  0.00530973
        4501   -0.517446   -0.815047  0.00530896
        4502   -0.518307   -0.814981  0.00530819
        4503   -0.519171   -0.814916  0.00530742
        4504   -0.520041    -0.81485  0.00530664
        4505   -0.520913   -0.814785  0.00530587
        4506   -0.521786    -0.81472  0.00530509
        4507   -0.522653   -0.814655  0.00530431
        4508   -0.523507    -0.81459  0.00530352
        4509   -0.524352   -0.814526  0.00530274
        4510   -0.525189   -0.814462  0.00530195
        4511   -0.526014   -0.814398  0.00530116
        4512   -0.526821   -0.814334  0.00530037
        4513   -0.527608   -0.814271  0.00529958
        4514   -0.528388   -0.814207  0.00529878
        4515    -0.52915   -0.814144  0.00529798
        4516   -0.529904   -0.814081  0.00529718
        4517   -0.530632   -0.814018  0.00529638
        4518   -0.531351   -0.813956  0.00529558
        4519   -0.532054   -0.813894  0.00529477
        4520   -0.532742   -0.813831  0.00529397
        4521   -0.533404   -0.813769  0.00529316
        4522   -0.534059   -0.813707  0.00529235
        4523   -0.534696   -0.813646  0.00529154
        4524   -0.535316   -0.813584  0.00529073
        4525    -0.53592   -0.813523  0.00528992
        4526   -0.536501   -0.813462   0.0052891
        4527   -0.537066   -0.813401  0.00528829
        4528   -0.537614    -0.81334  0.00528747
        4529   -0.538139   -0.813279  0.00528665
        4530   -0.538648   -0.813218  0.00528583
        4531   -0.539131   -0.813158  0.00528501
        4532   -0.539593   -0.813097  0.00528419
        4533   -0.540038   -0.813037  0.00528337
        4534   -0.540455   -0.812977  0.00528254
        4535   -0.540854   -0.812917  0.00528172
        4536   -0.541225   -0.812857  0.00528089
        4537   -0.541564   -0.812797  0.00528007
        4538    -0.54188   -0.812738  0.00527924
        4539   -0.542172   -0.812678  0.00527842
        4540   -0.542437   -0.812619  0.00527759
        4541   -0.542672   -0.812559  0.00527676
        4542   -0.542875     -0.8125  0.00527593
        4543   -0.543056    -0.81244  0.00527511
        4544   -0.543194   -0.812381  0.00527428
        4545   -0.543303   -0.812322  0.00527345
        4546   -0.543374   -0.812263  0.00527262
        4547    -0.54341   -0.812204  0.00527179
        4548   -0.543418   -0.812145  0.00527097
        4549   -0.543385   -0.812086  0.00527014
        4550   -0.543313   -0.812026  0.00526931
        4551   -0.543206   -0.811967  0.00526848
        4552   -0.543062   -0.811908  0.00526766
        4553   -0.542881   -0.811849  0.00526683
        4554   -0.542662    -0.81179  0.00526601
        4555   -0.542402   -0.811731  0.00526518
        4556   -0.542111   -0.811672  0.00526436
        4557   -0.541775   -0.811613  0.00526354
        4558   -0.541399   -0.811553  0.00526272
        4559    -0.54099   -0.811494   0.0052619
        4560   -0.540533   -0.811435  0.00526108
        4561   -0.540044   -0.811375  0.00526026
        4562   -0.539514   -0.811315  0.00525945
        4563   -0.538956   -0.811256  0.00525863
        4564   -0.538361   -0.811196  0.00525782
        4565   -0.537729   -0.811136  0.00525701
        4566   -0.537072   -0.811076   0.0052562
        4567   -0.536381   -0.811016  0.00525539
        4568   -0.535665   -0.810956  0.00525459
        4569   -0.534921   -0.810895  0.00525379
        4570   -0.534159   -0.810835  0.00525299
        4571   -0.533376   -0.810774  0.00525219
        4572   -0.532572   -0.810713  0.00525139
        4573   -0.531749   -0.810652   0.0052506
        4574   -0.530921   -0.810591  0.00524981
        4575   -0.530077    -0.81053  0.00524902
        4576   -0.529232   -0.810468  0.00524823
        4577   -0.528387   -0.810406  0.00524744
        4578   -0.527541   -0.810345  0.00524666
        4579   -0.526696   -0.810283  0.00524588
        4580   -0.525865   -0.810221   0.0052451
        4581   -0.525044   -0.810158  0.00524433
        4582   -0.524242   -0.810096  0.00524355
        4583   -0.523461   -0.810033  0.00524278
        4584   -0.522706   -0.809971  0.00524201
        4585   -0.521974   -0.809908  0.00524125
        4586   -0.521279   -0.809845  0.00524048
        4587   -0.520616   -0.809782  0.00523972
        4588   -0.519992   -0.809719  0.00523896
        4589   -0.519406   -0.809656   0.0052382
        4590   -0.518865   -0.809592  0.00523744
        4591   -0.518376   -0.809529  0.00523668
        4592   -0.517934   -0.809465  0.00523593
        4593   -0.517543   -0.809402  0.00523517
        4594   -0.517207   -0.809338  0.00523442
        4595   -0.516924   -0.809274  0.00523367
        4596   -0.516699   -0.809211  0.00523292
        4597   -0.516529   -0.809147  0.00523217
        4598   -0.516413   -0.809083  0.00523141
        4599   -0.516356    -0.80902  0.00523066
        4600   -0.516349   -0.808956  0.00522991
        4601   -0.516407   -0.808893  0.00522916
        4602   -0.516518   -0.808829  0.00522841
        4603   -0.516684   -0.808766  0.00522766
        4604     -0.5169   -0.808702  0.00522691
        4605   -0.517163   -0.808639  0.00522616
        4606   -0.517475   -0.808576  0.00522541
        4607   -0.517831   -0.808513  0.00522465
        4608   -0.518228    -0.80845   0.0052239
        4609   -0.518668   -0.808387  0.00522315
        4610   -0.519136   -0.808324  0.00522239
        4611   -0.519639   -0.808261  0.00522163
        4612   -0.520163   -0.808199  0.00522087
        4613   -0.520708   -0.808137  0.00522011
        4614   -0.521266   -0.808074  0.00521935
        4615   -0.521838   -0.808012  0.00521859
        4616   -0.522416   -0.807951  0.00521783
        4617      -0.523   -0.807889  0.00521706
        4618   -0.523576   -0.807827  0.00521629
        4619   -0.524142   -0.807766  0.00521553
        4620   -0.524695   -0.807705  0.00521476
        4621   -0.525218   -0.807643  0.00521399
        4622   -0.525714   -0.807582  0.00521322
        4623    -0.52618   -0.807522  0.00521244
        4624   -0.526607   -0.807461  0.00521167
        4625   -0.526985     -0.8074   0.0052109
        4626   -0.527312    -0.80734  0.00521012
        4627   -0.527581   -0.807279  0.00520935
        4628   -0.527782   -0.807219  0.00520857
        4629   -0.527916   -0.807158   0.0052078
        4630   -0.527978   -0.807098  0.00520702
        4631   -0.527955   -0.807038  0.00520624
        4632   -0.527855   -0.806978  0.00520547
        4633   -0.527661   -0.806917   0.0052047
        4634   -0.527386   -0.806857  0.00520392
        4635   -0.527002   -0.806797  0.00520315
        4636   -0.526511   -0.806736  0.00520238
        4637   -0.525915   -0.806676  0.00520161
        4638   -0.525215   -0.806615  0.00520084
        4639   -0.524402   -0.806554  0.00520008
        4640   -0.523479   -0.806493  0.00519931
        4641   -0.522445   -0.806432  0.00519855
        4642   -0.521295    -0.80637   0.0051978
        4643   -0.520027   -0.806309  0.00519704
        4644    -0.51865   -0.806247  0.00519629
        4645   -0.517163   -0.806185  0.00519555
        4646   -0.515563   -0.806122   0.0051948
        4647   -0.513865   -0.806059  0.00519407
        4648   -0.512068   -0.805996  0.00519333
        4649   -0.510177   -0.805932  0.00519261
        4650     -0.5082   -0.805868  0.00519189
        4651   -0.506137   -0.805804  0.00519117
        4652   -0.504012   -0.805739  0.00519046
        4653    -0.50181   -0.805674  0.00518975
        4654   -0.499555   -0.805608  0.00518906
        4655   -0.497251   -0.805542  0.00518836
        4656    -0.49491   -0.805475  0.00518768
        4657   -0.492539   -0.805408    0.005187
        4658    -0.49015    -0.80534  0.00518633
        4659   -0.487752   -0.805272  0.00518566
        4660   -0.485363   -0.805203    0.005185
        4661   -0.482985   -0.805134  0.00518435
        4662   -0.480623   -0.805064  0.00518371
        4663   -0.478291   -0.804994  0.00518307
        4664   -0.476003   -0.804924  0.00518244
        4665    -0.47377   -0.804853  0.00518181
        4666   -0.471591   -0.804781   0.0051812
        4667   -0.469475    -0.80471  0.00518058
        4668   -0.467446   -0.804637  0.00517998
        4669   -0.465494   -0.804565  0.00517938
        4670   -0.463635   -0.804492  0.00517878
        4671   -0.461872   -0.804418  0.00517819
        4672    -0.46021   -0.804345  0.00517761
        4673   -0.458659   -0.804271  0.00517703
        4674   -0.457225   -0.804196  0.00517645
        4675   -0.455915   -0.804122  0.00517588
        4676   -0.454728   -0.804047  0.00517532
        4677   -0.453676   -0.803972  0.00517475
        4678   -0.452757   -0.803897  0.00517419
        4679    -0.45198   -0.803822  0.00517363
        4680   -0.451346   -0.803747  0.00517307
        4681   -0.450857   -0.803671  0.00517252
        4682   -0.450523   -0.803596  0.00517196
        4683   -0.450343    -0.80352  0.00517141
        4684   -0.450315   -0.803445  0.00517085
        4685   -0.450447    -0.80337   0.0051703
        4686    -0.45074   -0.803294  0.00516974
        4687   -0.451186   -0.803219  0.00516919
        4688   -0.451791   -0.803144  0.00516863
        4689   -0.452554    -0.80307  0.00516807
        4690   -0.453477   -0.802995   0.0051675
        4691   -0.454552   -0.802921  0.00516693
        4692   -0.455783   -0.802847  0.00516636
        4693   -0.457162   -0.802773  0.00516579
        4694   -0.458688     -0.8027  0.00516521
        4695   -0.460354   -0.802627  0.00516462
        4696   -0.462155   -0.802554  0.00516403
        4697   -0.464086   -0.802482  0.00516343
        4698   -0.466141   -0.802411  0.00516283
        4699   -0.468301    -0.80234  0.00516222
        4700   -0.470575   -0.802269   0.0051616
        4701   -0.472944   -0.802199  0.00516098
        4702   -0.475397   -0.802129  0.00516035
        4703   -0.477923   -0.802061  0.00515972
        4704   -0.480506   -0.801992  0.00515907
        4705   -0.483138   -0.801924  0.00515842
        4706   -0.485809   -0.801857  0.00515776
        4707     -0.4885   -0.801791  0.00515709
        4708   -0.491197   -0.801725  0.00515642
        4709   -0.493893   -0.801659  0.00515574
        4710   -0.496578   -0.801595  0.00515505
        4711   -0.499221    -0.80153  0.00515436
        4712    -0.50183   -0.801467  0.00515366
        4713    -0.50439   -0.801404  0.00515295
        4714   -0.506882   -0.801341  0.00515223
        4715   -0.509304   -0.801279  0.00515151
        4716   -0.511647   -0.801218  0.00515079
        4717     -0.5139   -0.801157  0.00515006
        4718   -0.516059   -0.801097  0.00514932
        4719   -0.518114   -0.801037  0.00514858
        4720   -0.520061   -0.800977  0.00514783
        4721   -0.521901   -0.800918  0.00514708
        4722   -0.523624   -0.800859  0.00514632
        4723   -0.525225   -0.800801  0.00514557
        4724   -0.526711   -0.800743   0.0051448
        4725   -0.528078   -0.800685  0.00514404
        4726   -0.529325   -0.800628  0.00514327
        4727   -0.530451   -0.800571   0.0051425
        4728   -0.531456   -0.800514  0.00514173
        4729   -0.532347   -0.800457  0.00514095
        4730   -0.533123     -0.8004  0.00514018
        4731   -0.533788   -0.800344   0.0051394
        4732   -0.534338   -0.800288  0.00513862
        4733   -0.534784   -0.800232  0.00513784
        4734   -0.535131   -0.800176  0.00513706
        4735    -0.53538    -0.80012  0.00513628
        4736    -0.53554   -0.800064   0.0051355
        4737   -0.535599   -0.800008  0.00513472
        4738   -0.535574   -0.799952  0.00513394
        4739   -0.535474   -0.799896  0.00513316
        4740   -0.535291   -0.799841  0.00513238
        4741   -0.535033   -0.799785   0.0051316
        4742   -0.534707   -0.799729  0.00513082
        4743   -0.534312   -0.799673  0.00513005
        4744   -0.533862   -0.799617  0.00512927
        4745   -0.533352   -0.799561   0.0051285
        4746   -0.532796   -0.799505  0.00512772
        4747   -0.532189   -0.799448  0.00512695
        4748   -0.531534   -0.799392  0.00512618
        4749    -0.53085   -0.799335  0.00512542
        4750   -0.530122   -0.799279  0.00512465
        4751   -0.529368   -0.799222  0.00512389
        4752   -0.528583   -0.799165  0.00512312
        4753   -0.527768   -0.799108  0.00512236
        4754    -0.52694   -0.799051  0.00512161
        4755   -0.526087   -0.798993  0.00512085
        4756    -0.52522   -0.798936   0.0051201
        4757   -0.524335   -0.798878  0.00511935
        4758    -0.52344    -0.79882   0.0051186
        4759   -0.522537   -0.798762  0.00511785
        4760   -0.521631   -0.798704  0.00511711
        4761   -0.520724   -0.798645  0.00511637
        4762   -0.519811   -0.798587  0.00511563
        4763     -0.5189   -0.798528  0.00511489
        4764   -0.517991   -0.798469  0.00511416
        4765   -0.517086    -0.79841  0.00511342
        4766   -0.516185   -0.798351  0.00511269
        4767   -0.515293   -0.798291  0.00511197
        4768   -0.514407   -0.798232  0.00511124
        4769   -0.513523   -0.798172  0.00511052
        4770   -0.512649   -0.798112   0.0051098
        4771    -0.51179   -0.798052  0.00510908
        4772   -0.510937   -0.797992  0.00510836
        4773   -0.510096   -0.797932  0.00510765
        4774   -0.509264   -0.797871  0.00510694
        4775   -0.508443   -0.797811  0.00510623
        4776   -0.507639    -0.79775  0.00510552
        4777   -0.506844   -0.797689  0.00510481
        4778   -0.506061   -0.797628  0.00510411
        4779   -0.505293   -0.797567  0.00510341
        4780   -0.504536   -0.797506  0.00510271
        4781   -0.503786   -0.797444  0.00510201
        4782   -0.503048   -0.797383  0.00510131
        4783   -0.502322   -0.797321  0.00510062
        4784   -0.501607   -0.797259  0.00509993
        4785   -0.500899   -0.797197  0.00509924
        4786   -0.500202   -0.797135  0.00509855
        4787   -0.499518   -0.797073  0.00509787
        4788   -0.498835   -0.797011  0.00509718
