#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4283     2.14283     2.34873  0.00361032
        4284     2.14179     2.34868   0.0036098
        4285     2.14069     2.34863  0.00360928
        4286     2.13955     2.34858  0.00360877
        4287     2.13836     2.34854  0.00360826
        4288     2.13713     2.34849  0.00360776
        4289     2.13586     2.34844  0.00360726
        4290     2.13454     2.34839  0.00360676
        4291     2.13319     2.34834  0.00360627
        4292     2.13181     2.34829  0.00360578
        4293      2.1304     2.34824   0.0036053
        4294     2.12897     2.34818  0.00360482
        4295     2.12752     2.34813  0.00360435
        4296     2.12605     2.34808  0.00360388
        4297     2.12457     2.34803  0.00360342
        4298     2.12308     2.34798  0.00360296
        4299      2.1216     2.34792   0.0036025
        4300     2.12012     2.34787  0.00360206
        4301     2.11866     2.34782  0.00360161
        4302     2.11722     2.34776  0.00360117
        4303      2.1158     2.34771  0.00360074
        4304     2.11442     2.34766  0.00360031
        4305     2.11307      2.3476  0.00359989
        4306     2.11177     2.34755  0.00359947
        4307     2.11052     2.34749  0.00359905
        4308     2.10932     2.34744  0.00359864
        4309     2.10818     2.34738  0.00359824
        4310     2.10711     2.34733  0.00359783
        4311      2.1061     2.34727  0.00359743
        4312     2.10516     2.34721  0.00359704
        4313     2.10429     2.34716  0.00359664
        4314     2.10348      2.3471  0.00359625
        4315     2.10275     2.34704  0.00359587
        4316     2.10209     2.34699  0.00359548
        4317     2.10149     2.34693   0.0035951
        4318     2.10095     2.34687  0.00359472
        4319     2.10047     2.34682  0.00359434
        4320     2.10005     2.34676  0.00359396
        4321     2.09967      2.3467  0.00359358
        4322     2.09933     2.34664  0.00359321
        4323     2.09903     2.34659  0.00359283
        4324     2.09876     2.34653  0.00359246
        4325      2.0985     2.34647  0.00359208
        4326     2.09826     2.34642  0.00359171
        4327     2.09802     2.34636  0.00359134
        4328     2.09778      2.3463  0.00359097
        4329     2.09753     2.34624   0.0035906
        4330     2.09726     2.34619  0.00359023
        4331     2.09698     2.34613  0.00358986
        4332     2.09667     2.34607   0.0035895
        4333     2.09633     2.34601  0.00358913
        4334     2.09596     2.34595  0.00358877
        4335     2.09555      2.3459   0.0035884
        4336     2.09511     2.34584  0.00358804
        4337     2.09464     2.34578  0.00358768
        4338     2.09414     2.34572  0.00358732
        4339     2.09361     2.34567  0.00358697
        4340     2.09305     2.34561  0.00358661
        4341     2.09248     2.34555  0.00358626
        4342     2.09189     2.34549  0.00358591
        4343      2.0913     2.34543  0.00358556
        4344     2.09071     2.34537  0.00358522
        4345     2.09012     2.34531  0.00358487
        4346     2.08955     2.34526  0.00358453
        4347     2.08899      2.3452  0.00358419
        4348     2.08847     2.34514  0.00358385
        4349     2.08797     2.34508  0.00358352
        4350     2.08751     2.34502  0.00358318
        4351     2.08709     2.34496  0.00358285
        4352     2.08671      2.3449  0.00358252
        4353     2.08637     2.34484  0.00358219
        4354     2.08606     2.34478  0.00358186
        4355     2.08579     2.34472  0.00358153
        4356     2.08555     2.34466   0.0035812
        4357     2.08532      2.3446  0.00358087
        4358     2.08512     2.34454  0.00358055
        4359     2.08491     2.34448  0.00358022
        4360     2.08471     2.34442   0.0035799
        4361      2.0845     2.34437  0.00357957
        4362     2.08426     2.34431  0.00357925
        4363     2.08401     2.34425  0.00357892
        4364     2.08372     2.34419   0.0035786
        4365     2.08339     2.34413  0.00357828
        4366     2.08303     2.34407  0.00357796
        4367     2.08263     2.34401  0.00357764
        4368     2.08219     2.34395  0.00357732
        4369     2.08173     2.34389  0.00357701
        4370     2.08125     2.34383   0.0035767
        4371     2.08075     2.34377  0.00357638
        4372     2.08026     2.34371  0.00357607
        4373     2.07979     2.34365  0.00357576
        4374     2.07936     2.34359  0.00357546
        4375     2.07898     2.34352  0.00357515
        4376     2.07867     2.34346  0.00357485
        4377     2.07844      2.3434  0.00357454
        4378     2.07833     2.34334  0.00357424
        4379     2.07833     2.34328  0.00357394
        4380     2.07847     2.34322  0.00357363
        4381     2.07874     2.34316  0.00357333
        4382     2.07916      2.3431  0.00357302
        4383     2.07973     2.34304  0.00357271
        4384     2.08044     2.34298   0.0035724
        4385     2.08128     2.34292  0.00357208
        4386     2.08224     2.34286  0.00357176
        4387     2.08332      2.3428  0.00357143
        4388     2.08449     2.34274  0.00357111
        4389     2.08573     2.34269  0.00357077
        4390     2.08702     2.34263  0.00357043
        4391     2.08834     2.34257  0.00357009
        4392     2.08966     2.34251  0.00356974
        4393     2.09097     2.34245  0.00356939
        4394     2.09225      2.3424  0.00356903
        4395     2.09347     2.34234  0.00356867
        4396     2.09461     2.34228   0.0035683
        4397     2.09567     2.34223  0.00356793
        4398     2.09662     2.34217  0.00356756
        4399     2.09746     2.34212  0.00356718
        4400     2.09817     2.34206   0.0035668
        4401     2.09876     2.34201  0.00356642
        4402     2.09921     2.34195  0.00356603
        4403     2.09953      2.3419  0.00356565
        4404     2.09971     2.34184  0.00356526
        4405     2.09976     2.34179  0.00356488
        4406     2.09968     2.34173  0.00356449
        4407     2.09948     2.34168  0.00356411
        4408     2.09916     2.34162  0.00356372
        4409     2.09874     2.34157  0.00356334
        4410     2.09823     2.34151  0.00356296
        4411     2.09763     2.34146  0.00356258
        4412     2.09697      2.3414   0.0035622
        4413     2.09625     2.34135  0.00356183
        4414      2.0955     2.34129  0.00356146
        4415     2.09473     2.34123  0.00356109
        4416     2.09397     2.34118  0.00356072
        4417     2.09322     2.34112  0.00356036
        4418     2.09251     2.34107     0.00356
        4419     2.09187     2.34101  0.00355964
        4420      2.0913     2.34095  0.00355928
        4421     2.09083      2.3409  0.00355893
        4422     2.09047     2.34084  0.00355857
        4423     2.09025     2.34078  0.00355822
        4424     2.09016     2.34073  0.00355786
        4425     2.09023     2.34067  0.00355751
        4426     2.09046     2.34061  0.00355716
        4427     2.09086     2.34056   0.0035568
        4428     2.09142      2.3405  0.00355644
        4429     2.09215     2.34044  0.00355608
        4430     2.09305     2.34039  0.00355572
        4431      2.0941     2.34033  0.00355535
        4432     2.09529     2.34028  0.00355498
        4433     2.09661     2.34022   0.0035546
        4434     2.09805     2.34017  0.00355422
        4435      2.0996     2.34011  0.00355383
        4436     2.10122     2.34006  0.00355344
        4437     2.10292     2.34001  0.00355304
        4438     2.10466     2.33995  0.00355263
        4439     2.10644      2.3399  0.00355222
        4440     2.10823     2.33985  0.00355181
        4441     2.11002      2.3398  0.00355138
        4442      2.1118     2.33975  0.00355095
        4443     2.11355     2.33969  0.00355052
        4444     2.11525     2.33964  0.00355008
        4445     2.11691     2.33959  0.00354963
        4446     2.11851     2.33954  0.00354918
        4447     2.12004     2.33949  0.00354873
        4448     2.12149     2.33945  0.00354827
        4449     2.12287      2.3394  0.00354781
        4450     2.12416     2.33935  0.00354734
        4451     2.12537      2.3393  0.00354687
        4452     2.12649     2.33925  0.00354639
        4453     2.12753     2.33921  0.00354592
        4454     2.12848     2.33916  0.00354543
        4455     2.12934     2.33911  0.00354495
        4456     2.13012     2.33906  0.00354447
        4457     2.13081     2.33902  0.00354398
        4458     2.13142     2.33897  0.00354349
        4459     2.13196     2.33892    0.003543
        4460     2.13242     2.33888  0.00354251
        4461     2.13281     2.33883  0.00354201
        4462     2.13313     2.33879  0.00354152
        4463     2.13338     2.33874  0.00354103
        4464     2.13358     2.33869  0.00354053
        4465     2.13372     2.33865  0.00354004
        4466     2.13382      2.3386  0.00353954
        4467     2.13386     2.33856  0.00353905
        4468     2.13387     2.33851  0.00353855
        4469     2.13384     2.33846  0.00353805
        4470     2.13379     2.33842  0.00353756
        4471     2.13371     2.33837  0.00353706
        4472     2.13361     2.33833  0.00353657
        4473      2.1335     2.33828  0.00353608
        4474     2.13338     2.33824  0.00353558
        4475     2.13326     2.33819  0.00353509
        4476     2.13314     2.33814  0.00353459
        4477     2.13303      2.3381   0.0035341
        4478     2.13293     2.33805  0.00353361
        4479     2.13285     2.33801  0.00353312
        4480      2.1328     2.33796  0.00353263
        4481     2.13276     2.33791  0.00353213
        4482     2.13276     2.33787  0.00353164
        4483     2.13279     2.33782  0.00353115
        4484     2.13285     2.33778  0.00353066
        4485     2.13294     2.33773  0.00353017
        4486     2.13308     2.33769  0.00352968
        4487     2.13325     2.33764  0.00352918
        4488     2.13346      2.3376  0.00352869
        4489      2.1337     2.33755   0.0035282
        4490     2.13399      2.3375   0.0035277
        4491     2.13431     2.33746  0.00352721
        4492     2.13466     2.33741  0.00352671
        4493     2.13505     2.33737  0.00352621
        4494     2.13546     2.33732  0.00352571
        4495     2.13591     2.33728  0.00352522
        4496     2.13638     2.33723  0.00352471
        4497     2.13687     2.33719  0.00352421
        4498     2.13738     2.33715  0.00352371
        4499     2.13791      2.3371   0.0035232
        4500     2.13846     2.33706   0.0035227
        4501     2.13901     2.33701  0.00352219
        4502     2.13958     2.33697  0.00352168
        4503     2.14015     2.33693  0.00352117
        4504     2.14073     2.33688  0.00352066
        4505     2.14131     2.33684  0.00352014
        4506     2.14188      2.3368  0.00351963
        4507     2.14246     2.33675  0.00351911
        4508     2.14303     2.33671  0.00351859
        4509      2.1436     2.33667  0.00351807
        4510     2.14417     2.33662  0.00351755
        4511     2.14472     2.33658  0.00351703
        4512     2.14527     2.33654  0.00351651
        4513     2.14581      2.3365  0.00351598
        4514     2.14634     2.33645  0.00351545
        4515     2.14686     2.33641  0.00351493
        4516     2.14737     2.33637   0.0035144
        4517     2.14788     2.33633  0.00351387
        4518     2.14837     2.33629  0.00351333
        4519     2.14885     2.33625   0.0035128
        4520     2.14931      2.3362  0.00351227
        4521     2.14977     2.33616  0.00351173
        4522     2.15022     2.33612   0.0035112
        4523     2.15065     2.33608  0.00351066
        4524     2.15108     2.33604  0.00351012
        4525     2.15149       2.336  0.00350958
        4526     2.15189     2.33596  0.00350904
        4527     2.15227     2.33592   0.0035085
        4528     2.15265     2.33588  0.00350796
        4529     2.15301     2.33584  0.00350742
        4530     2.15336      2.3358  0.00350688
        4531      2.1537     2.33576  0.00350633
        4532     2.15402     2.33572  0.00350579
        4533     2.15433     2.33568  0.00350524
        4534     2.15462     2.33564   0.0035047
        4535      2.1549      2.3356  0.00350415
        4536     2.15516     2.33556  0.00350361
        4537     2.15541     2.33552  0.00350306
        4538     2.15564     2.33548  0.00350251
        4539     2.15585     2.33544  0.00350196
        4540     2.15604      2.3354  0.00350141
        4541     2.15622     2.33536  0.00350087
        4542     2.15637     2.33532  0.00350032
        4543     2.15651     2.33528  0.00349977
        4544     2.15662     2.33524  0.00349922
        4545     2.15671      2.3352  0.00349867
        4546     2.15679     2.33516  0.00349812
        4547     2.15683     2.33512  0.00349757
        4548     2.15686     2.33508  0.00349702
        4549     2.15686     2.33504  0.00349647
        4550     2.15684     2.33501  0.00349592
        4551     2.15679     2.33497  0.00349537
        4552     2.15672     2.33493  0.00349482
        4553     2.15663     2.33489  0.00349428
        4554      2.1565     2.33485  0.00349373
        4555     2.15636     2.33481  0.00349318
        4556     2.15618     2.33477  0.00349263
        4557     2.15598     2.33473  0.00349209
        4558     2.15576     2.33469  0.00349154
        4559     2.15551     2.33465    0.003491
        4560     2.15523     2.33461  0.00349045
        4561     2.15493     2.33457  0.00348991
        4562      2.1546     2.33453  0.00348937
        4563     2.15425      2.3345  0.00348883
        4564     2.15388     2.33446  0.00348829
        4565     2.15348     2.33442  0.00348775
        4566     2.15307     2.33438  0.00348721
        4567     2.15263     2.33434  0.00348668
        4568     2.15217      2.3343  0.00348614
        4569     2.15169     2.33426  0.00348561
        4570      2.1512     2.33422  0.00348507
        4571     2.15069     2.33418  0.00348454
        4572     2.15016     2.33414  0.00348401
        4573     2.14963      2.3341  0.00348348
        4574     2.14908     2.33406  0.00348296
        4575     2.14853     2.33401  0.00348243
        4576     2.14797     2.33397  0.00348191
        4577     2.14741     2.33393  0.00348139
        4578     2.14684     2.33389  0.00348087
        4579     2.14628     2.33385  0.00348035
        4580     2.14572     2.33381  0.00347983
        4581     2.14516     2.33377  0.00347931
        4582     2.14462     2.33373   0.0034788
        4583     2.14408     2.33369  0.00347829
        4584     2.14356     2.33365  0.00347777
        4585     2.14306      2.3336  0.00347726
        4586     2.14257     2.33356  0.00347676
        4587     2.14211     2.33352  0.00347625
        4588     2.14167     2.33348  0.00347574
        4589     2.14125     2.33344  0.00347524
        4590     2.14086     2.33339  0.00347473
        4591      2.1405     2.33335  0.00347423
        4592     2.14017     2.33331  0.00347373
        4593     2.13988     2.33327  0.00347323
        4594     2.13962     2.33323  0.00347273
        4595     2.13939     2.33318  0.00347223
        4596      2.1392     2.33314  0.00347173
        4597     2.13905      2.3331  0.00347123
        4598     2.13894     2.33306  0.00347073
        4599     2.13886     2.33302  0.00347023
        4600     2.13883     2.33297  0.00346974
        4601     2.13883     2.33293  0.00346924
        4602     2.13886     2.33289  0.00346874
        4603     2.13894     2.33285  0.00346824
        4604     2.13905      2.3328  0.00346775
        4605     2.13919     2.33276  0.00346725
        4606     2.13937     2.33272  0.00346675
        4607     2.13957     2.33268  0.00346625
        4608     2.13981     2.33264  0.00346575
        4609     2.14008     2.33259  0.00346525
        4610     2.14037     2.33255  0.00346475
        4611     2.14068     2.33251  0.00346425
        4612     2.14101     2.33247  0.00346375
        4613     2.14136     2.33243  0.00346324
        4614     2.14172     2.33239  0.00346274
        4615      2.1421     2.33235  0.00346223
        4616     2.14248      2.3323  0.00346173
        4617     2.14286     2.33226  0.00346122
        4618     2.14325     2.33222  0.00346071
        4619     2.14363     2.33218  0.00346021
        4620     2.14401     2.33214   0.0034597
        4621     2.14437      2.3321  0.00345919
        4622     2.14472     2.33206  0.00345868
        4623     2.14505     2.33202  0.00345816
        4624     2.14536     2.33198  0.00345765
        4625     2.14564     2.33194  0.00345714
        4626      2.1459      2.3319  0.00345663
        4627     2.14611     2.33186  0.00345611
        4628     2.14629     2.33182   0.0034556
        4629     2.14643     2.33178  0.00345508
        4630     2.14652     2.33174  0.00345457
        4631     2.14656      2.3317  0.00345405
        4632     2.14655     2.33166  0.00345354
        4633     2.14648     2.33162  0.00345303
        4634     2.14635     2.33158  0.00345251
        4635     2.14616     2.33154    0.003452
        4636      2.1459      2.3315  0.00345149
        4637     2.14558     2.33146  0.00345097
        4638     2.14518     2.33142  0.00345046
        4639     2.14471     2.33138  0.00344996
        4640     2.14417     2.33134  0.00344945
        4641     2.14355      2.3313  0.00344894
        4642     2.14286     2.33126  0.00344844
        4643     2.14209     2.33122  0.00344794
        4644     2.14125     2.33117  0.00344744
        4645     2.14033     2.33113  0.00344694
        4646     2.13934     2.33109  0.00344644
        4647     2.13827     2.33105  0.00344595
        4648     2.13714     2.33101  0.00344546
        4649     2.13594     2.33097  0.00344498
        4650     2.13468     2.33093   0.0034445
        4651     2.13336     2.33088  0.00344402
        4652     2.13199     2.33084  0.00344354
        4653     2.13057      2.3308  0.00344307
        4654      2.1291     2.33075   0.0034426
        4655      2.1276     2.33071  0.00344214
        4656     2.12606     2.33067  0.00344168
        4657      2.1245     2.33062  0.00344123
        4658     2.12292     2.33058  0.00344078
        4659     2.12133     2.33053  0.00344033
        4660     2.11973     2.33049  0.00343989
        4661     2.11813     2.33044  0.00343945
        4662     2.11654      2.3304  0.00343902
        4663     2.11497     2.33035   0.0034386
        4664     2.11342      2.3303  0.00343817
        4665     2.11189     2.33026  0.00343775
        4666      2.1104     2.33021  0.00343734
        4667     2.10895     2.33016  0.00343693
        4668     2.10754     2.33011  0.00343653
        4669     2.10618     2.33007  0.00343612
        4670     2.10488     2.33002  0.00343573
        4671     2.10364     2.32997  0.00343533
        4672     2.10247     2.32992  0.00343494
        4673     2.10136     2.32987  0.00343456
        4674     2.10033     2.32982  0.00343417
        4675     2.09937     2.32977  0.00343379
        4676     2.09849     2.32972  0.00343341
        4677      2.0977     2.32967  0.00343304
        4678       2.097     2.32962  0.00343266
        4679     2.09639     2.32957  0.00343229
        4680     2.09587     2.32952  0.00343192
        4681     2.09545     2.32947  0.00343155
        4682     2.09513     2.32942  0.00343119
        4683     2.09491     2.32937  0.00343082
        4684     2.09479     2.32932  0.00343045
        4685     2.09477     2.32927  0.00343008
        4686     2.09486     2.32922  0.00342972
        4687     2.09505     2.32917  0.00342935
        4688     2.09535     2.32912  0.00342898
        4689     2.09576     2.32907  0.00342861
        4690     2.09627     2.32902  0.00342824
        4691     2.09688     2.32898  0.00342787
        4692      2.0976     2.32893  0.00342749
        4693     2.09842     2.32888  0.00342711
        4694     2.09934     2.32883  0.00342673
        4695     2.10036     2.32878  0.00342635
        4696     2.10147     2.32873  0.00342596
        4697     2.10267     2.32868  0.00342557
        4698     2.10396     2.32864  0.00342517
        4699     2.10533     2.32859  0.00342477
        4700     2.10678     2.32854  0.00342437
        4701     2.10829     2.32849  0.00342396
        4702     2.10987     2.32845  0.00342355
        4703     2.11151      2.3284  0.00342313
        4704     2.11319     2.32836  0.00342271
        4705     2.11491     2.32831  0.00342228
        4706     2.11667     2.32826  0.00342185
        4707     2.11845     2.32822  0.00342141
        4708     2.12025     2.32818  0.00342097
        4709     2.12205     2.32813  0.00342053
        4710     2.12385     2.32809  0.00342007
        4711     2.12563     2.32805  0.00341962
        4712      2.1274       2.328  0.00341916
        4713     2.12914     2.32796  0.00341869
        4714     2.13085     2.32792  0.00341822
        4715     2.13251     2.32788  0.00341775
        4716     2.13413     2.32784  0.00341727
        4717     2.13569      2.3278  0.00341679
        4718     2.13719     2.32776   0.0034163
        4719     2.13863     2.32772  0.00341582
        4720        2.14     2.32768  0.00341532
        4721      2.1413     2.32764  0.00341483
        4722     2.14252      2.3276  0.00341433
        4723     2.14367     2.32756  0.00341383
        4724     2.14474     2.32752  0.00341333
        4725     2.14573     2.32748  0.00341282
        4726     2.14664     2.32744  0.00341231
        4727     2.14747      2.3274   0.0034118
        4728     2.14822     2.32737  0.00341129
        4729     2.14889     2.32733  0.00341078
        4730     2.14948     2.32729  0.00341027
        4731        2.15     2.32725  0.00340975
        4732     2.15044     2.32722  0.00340923
        4733     2.15081     2.32718  0.00340872
        4734     2.15111     2.32714   0.0034082
        4735     2.15135      2.3271  0.00340768
        4736     2.15151     2.32707  0.00340717
        4737     2.15161     2.32703  0.00340665
        4738     2.15166     2.32699  0.00340613
        4739     2.15164     2.32696  0.00340561
        4740     2.15157     2.32692  0.00340509
        4741     2.15145     2.32688  0.00340458
        4742     2.15128     2.32685  0.00340406
        4743     2.15106     2.32681  0.00340354
        4744      2.1508     2.32677  0.00340303
        4745      2.1505     2.32673  0.00340252
        4746     2.15017      2.3267    0.003402
        4747     2.14979     2.32666  0.00340149
        4748     2.14939     2.32662  0.00340098
        4749     2.14896     2.32659  0.00340047
        4750      2.1485     2.32655  0.00339996
        4751     2.14801     2.32651  0.00339945
        4752     2.14751     2.32647  0.00339894
        4753     2.14698     2.32643  0.00339844
        4754     2.14644      2.3264  0.00339793
        4755     2.14588     2.32636  0.00339743
        4756     2.14531     2.32632  0.00339693
        4757     2.14474     2.32628  0.00339643
        4758     2.14415     2.32624  0.00339593
        4759     2.14355     2.32621  0.00339544
        4760     2.14295     2.32617  0.00339494
        4761     2.14235     2.32613  0.00339445
        4762     2.14174     2.32609  0.00339396
        4763     2.14113     2.32605  0.00339346
        4764     2.14053     2.32601  0.00339298
        4765     2.13992     2.32597  0.00339249
        4766     2.13932     2.32593    0.003392
        4767     2.13872     2.32589  0.00339152
        4768     2.13812     2.32586  0.00339104
        4769     2.13753     2.32582  0.00339055
        4770     2.13694     2.32578  0.00339008
        4771     2.13636     2.32574   0.0033896
        4772     2.13579      2.3257  0.00338912
        4773     2.13522     2.32566  0.00338865
        4774     2.13466     2.32562  0.00338817
        4775     2.13411     2.32558   0.0033877
        4776     2.13356     2.32554  0.00338723
        4777     2.13302      2.3255  0.00338676
        4778     2.13249     2.32546  0.00338629
        4779     2.13197     2.32542  0.00338583
        4780     2.13146     2.32538  0.00338536
        4781     2.13095     2.32533   0.0033849
        4782     2.13045     2.32529  0.00338443
        4783     2.12996     2.32525  0.00338397
        4784     2.12948     2.32521  0.00338351
        4785       2.129     2.32517  0.00338305
        4786     2.12853     2.32513   0.0033826
        4787     2.12807     2.32509  0.00338214
        4788     2.12761     2.32505  0.00338169
        4789     2.12715     2.32501  0.00338123
        4790      2.1267     2.32496  0.00338078
        4791     2.12625     2.32492  0.00338033
        4792      2.1258     2.32488  0.00337988
        4793     2.12535     2.32484  0.00337943
        4794      2.1249      2.3248  0.00337898
        4795     2.12445     2.32476  0.00337854
        4796     2.12399     2.32471  0.00337809
        4797     2.12352     2.32467  0.00337765
        4798     2.12305     2.32463   0.0033772
        4799     2.12256     2.32459  0.00337676
        4800     2.12206     2.32455  0.00337632
        4801     2.12154      2.3245  0.00337588
        4802     2.12101     2.32446  0.00337545
        4803     2.12045     2.32442  0.00337501
        4804     2.11987     2.32438  0.00337458
        4805     2.11927     2.32433  0.00337415
        4806     2.11864     2.32429  0.00337371
        4807     2.11798     2.32425  0.00337329
        4808     2.11729     2.32421  0.00337286
        4809     2.11657     2.32416  0.00337243
        4810     2.11581     2.32412  0.00337201
        4811     2.11502     2.32408  0.00337159
        4812     2.11419     2.32403  0.00337117
        4813     2.11333     2.32399  0.00337076
        4814     2.11244     2.32394  0.00337034
        4815     2.11151      2.3239  0.00336993
        4816     2.11055     2.32386  0.00336952
        4817     2.10956     2.32381  0.00336912
        4818     2.10854     2.32377  0.00336871
        4819      2.1075     2.32372  0.00336831
        4820     2.10644     2.32368  0.00336792
        4821     2.10537     2.32363  0.00336752
        4822      2.1043     2.32359  0.00336713
        4823     2.10322     2.32354  0.00336674
        4824     2.10215     2.32349  0.00336636
        4825      2.1011     2.32345  0.00336597
        4826     2.10006      2.3234   0.0033656
        4827     2.09906     2.32336  0.00336522
        4828      2.0981     2.32331  0.00336485
        4829     2.09719     2.32326  0.00336447
        4830     2.09633     2.32321  0.00336411
        4831     2.09553     2.32317  0.00336374
        4832     2.09481     2.32312  0.00336338
        4833     2.09417     2.32307  0.00336301
        4834     2.09361     2.32303  0.00336265
        4835     2.09314     2.32298  0.00336229
        4836     2.09276     2.32293  0.00336193
        4837     2.09247     2.32288  0.00336158
        4838     2.09228     2.32283  0.00336122
        4839     2.09219     2.32279  0.00336086
        4840     2.09219     2.32274  0.00336051
        4841     2.09228     2.32269  0.00336015
        4842     2.09246     2.32264  0.00335979
        4843     2.09273      2.3226  0.00335943
        4844     2.09307     2.32255  0.00335907
        4845     2.09348      2.3225  0.00335871
        4846     2.09395     2.32246  0.00335835
        4847     2.09449     2.32241  0.00335799
        4848     2.09507     2.32236  0.00335762
        4849     2.09569     2.32231  0.00335726
        4850     2.09634     2.32227  0.00335689
        4851     2.09702     2.32222  0.00335652
        4852     2.09771     2.32218  0.00335614
        4853     2.09842     2.32213  0.00335577
        4854     2.09913     2.32208  0.00335539
        4855     2.09984     2.32204  0.00335501
        4856     2.10055     2.32199  0.00335463
        4857     2.10124     2.32195  0.00335425
        4858     2.10192      2.3219  0.00335386
        4859     2.10259     2.32186  0.00335348
        4860     2.10323     2.32181  0.00335309
        4861     2.10385     2.32177   0.0033527
        4862     2.10445     2.32172  0.00335231
        4863     2.10502     2.32168  0.00335191
        4864     2.10557     2.32163  0.00335152
        4865     2.10609     2.32159  0.00335112
        4866     2.10659     2.32154  0.00335073
        4867     2.10706      2.3215  0.00335033
        4868      2.1075     2.32146  0.00334993
        4869     2.10793     2.32141  0.00334953
        4870     2.10833     2.32137  0.00334913
        4871     2.10871     2.32132  0.00334872
        4872     2.10907     2.32128  0.00334832
        4873     2.10941     2.32124  0.00334791
        4874     2.10973     2.32119  0.00334751
        4875     2.11004     2.32115   0.0033471
        4876     2.11033     2.32111  0.00334669
        4877      2.1106     2.32106  0.00334629
        4878     2.11086     2.32102  0.00334588
        4879     2.11111     2.32098  0.00334547
        4880     2.11134     2.32094  0.00334506
        4881     2.11157     2.32089  0.00334465
        4882     2.11178     2.32085  0.00334424
        4883     2.11198     2.32081  0.00334383
        4884     2.11217     2.32076  0.00334341
        4885     2.11235     2.32072    0.003343
        4886     2.11252     2.32068  0.00334259
        4887     2.11268     2.32064  0.00334218
        4888     2.11284     2.32059  0.00334176
        4889     2.11298     2.32055  0.00334135
        4890     2.11311     2.32051  0.00334094
        4891     2.11324     2.32047  0.00334052
        4892     2.11335     2.32042  0.00334011
        4893     2.11346     2.32038  0.00333969
        4894     2.11355     2.32034  0.00333928
        4895     2.11364      2.3203  0.00333886
        4896     2.11371     2.32026  0.00333845
        4897     2.11378     2.32021  0.00333803
        4898     2.11384     2.32017  0.00333762
        4899     2.11388     2.32013   0.0033372
        4900     2.11392     2.32009  0.00333678
        4901     2.11394     2.32004  0.00333637
        4902     2.11395        2.32  0.00333595
        4903     2.11395     2.31996  0.00333554
        4904     2.11395     2.31992  0.00333512
        4905     2.11393     2.31988  0.00333471
        4906     2.11389     2.31983  0.00333429
        4907     2.11385     2.31979  0.00333387
        4908      2.1138     2.31975  0.00333346
        4909     2.11373     2.31971  0.00333304
        4910     2.11366     2.31967  0.00333263
        4911     2.11357     2.31962  0.00333222
        4912     2.11348     2.31958   0.0033318
        4913     2.11337     2.31954  0.00333139
        4914     2.11325      2.3195  0.00333097
        4915     2.11312     2.31946  0.00333056
        4916     2.11298     2.31941  0.00333015
        4917     2.11283     2.31937  0.00332974
        4918     2.11267     2.31933  0.00332932
        4919      2.1125     2.31929  0.00332891
        4920     2.11232     2.31925   0.0033285
        4921     2.11213      2.3192  0.00332809
        4922     2.11192     2.31916  0.00332768
        4923     2.11171     2.31912  0.00332727
        4924      2.1115     2.31908  0.00332686
        4925     2.11127     2.31904  0.00332646
        4926     2.11103     2.31899  0.00332605
        4927     2.11078     2.31895  0.00332564
        4928     2.11053     2.31891  0.00332524
        4929     2.11027     2.31887  0.00332483
        4930        2.11     2.31882  0.00332443
        4931     2.10972     2.31878  0.00332402
        4932     2.10943     2.31874  0.00332362
        4933     2.10914      2.3187  0.00332322
        4934     2.10884     2.31865  0.00332282
        4935     2.10853     2.31861  0.00332242
        4936     2.10822     2.31857  0.00332202
        4937     2.10789     2.31853  0.00332162
        4938     2.10757     2.31848  0.00332122
        4939     2.10723     2.31844  0.00332082
        4940     2.10689      2.3184  0.00332043
        4941     2.10655     2.31836  0.00332003
        4942      2.1062     2.31831  0.00331964
        4943     2.10584     2.31827  0.00331924
        4944     2.10548     2.31823  0.00331885
        4945     2.10512     2.31818  0.00331846
        4946     2.10475     2.31814  0.00331807
        4947     2.10437      2.3181  0.00331768
        4948       2.104     2.31805  0.00331729
        4949     2.10362     2.31801  0.00331691
        4950     2.10323     2.31797  0.00331652
        4951     2.10285     2.31792  0.00331613
        4952     2.10246     2.31788  0.00331575
        4953     2.10207     2.31784  0.00331537
        4954     2.10168     2.31779  0.00331498
        4955     2.10128     2.31775   0.0033146
        4956     2.10089     2.31771  0.00331422
        4957     2.10049     2.31766  0.00331384
        4958      2.1001     2.31762  0.00331347
        4959      2.0997     2.31757  0.00331309
        4960     2.09931     2.31753  0.00331271
        4961     2.09891     2.31749  0.00331234
        4962     2.09852     2.31744  0.00331197
        4963     2.09813      2.3174  0.00331159
        4964     2.09774     2.31735  0.00331122
        4965     2.09735     2.31731  0.00331085
        4966     2.09697     2.31726  0.00331048
        4967     2.09659     2.31722  0.00331011
        4968     2.09621     2.31718  0.00330975
        4969     2.09583     2.31713  0.00330938
        4970     2.09546     2.31709  0.00330901
        4971     2.09509     2.31704  0.00330865
        4972     2.09473       2.317  0.00330829
        4973     2.09437     2.31695  0.00330792
        4974     2.09401     2.31691  0.00330756
        4975     2.09366     2.31686   0.0033072
        4976     2.09332     2.31682  0.00330684
        4977     2.09298     2.31677  0.00330648
        4978     2.09264     2.31673  0.00330613
        4979     2.09231     2.31668  0.00330577
        4980     2.09198     2.31664  0.00330541
        4981     2.09165     2.31659  0.00330506
