#     TEMP:   ACTUAL_TE:    TE_AVE:      ERROR:
           2       -0.12   -0.454011  0.00693289
           2       -0.28   -0.453521  0.00693066
           2       -0.44   -0.453483   0.0069113
           2       -0.36   -0.453221   0.0068969
           2       -0.52   -0.453408  0.00688016
           2       -0.52   -0.453593  0.00686349
           2       -0.52   -0.453778  0.00684691
           2        -0.2   -0.453075  0.00686393
           2       -0.36   -0.452818  0.00684978
           2       -0.52   -0.453003  0.00683341
           2       -0.44   -0.452967  0.00681474
           2       -0.68   -0.453589  0.00682439
           2       -0.44   -0.453552  0.00680585
           2       -0.36   -0.453297  0.00679207
           2       -0.52   -0.453478  0.00677604
           2       -0.52   -0.453659  0.00676007
           2       -0.44   -0.453622   0.0067419
           2        -0.6   -0.454016  0.00673526
           2       -0.44   -0.453978  0.00671726
           2        -0.6    -0.45437  0.00671065
           2       -0.52   -0.454545    0.006695
           2       -0.52    -0.45472  0.00667943
           2        -0.2   -0.454043  0.00669593
           2       -0.44   -0.454005  0.00667827
           2        -0.6   -0.454392  0.00667176
           2       -0.52   -0.454565   0.0066564
           2       -0.44   -0.454526    0.006639
           2       -0.52   -0.454698   0.0066238
           2       -0.52   -0.454869  0.00660866
           2       -0.44    -0.45483  0.00659152
           2       -0.44   -0.454792  0.00657447
           2       -0.44   -0.454753   0.0065575
           2       -0.12   -0.453886  0.00659761
           2       -0.52   -0.454057  0.00658278
           2       -0.44   -0.454021  0.00656591
           2       -0.28   -0.453573  0.00656425
           2       -0.36   -0.453333   0.0065518
           2       -0.44   -0.453299  0.00653514
           2       -0.44   -0.453265  0.00651855
           2       -0.36   -0.453028  0.00650629
           2       -0.28   -0.452589  0.00650458
           2       -0.52   -0.452759  0.00649035
           2       -0.52   -0.452929  0.00647618
           2       -0.52   -0.453098  0.00646207
           2        -0.6   -0.453467  0.00645636
           2        -0.2   -0.452832  0.00647136
           2       -0.76     -0.4536  0.00650058
           2       -0.28   -0.453167  0.00649877
           2       -0.52   -0.453333  0.00648473
           2       -0.44     -0.4533  0.00646873
           2       -0.36   -0.453069  0.00645684
           2       -0.36    -0.45284  0.00644498
           2        -0.2   -0.452217  0.00645912
           2       -0.44   -0.452187  0.00644332
           2       -0.36   -0.451961  0.00643149
           2       -0.44   -0.451932  0.00641583
           2       -0.52   -0.452098  0.00640233
           2       -0.36   -0.451873  0.00639068
           2       -0.28   -0.451456  0.00638877
           2       -0.52   -0.451622  0.00637545
           2       -0.44   -0.451594  0.00636011
           2       -0.36   -0.451373  0.00634862
           2       -0.52   -0.451538   0.0063355
           2       -0.44   -0.451511  0.00632037
           2       -0.44   -0.451483  0.00630531
           2       -0.44   -0.451456  0.00629032
           2       -0.44   -0.451429   0.0062754
           2       -0.44   -0.451401  0.00626055
           2       -0.52   -0.451564  0.00624783
           2       -0.44   -0.451537  0.00623312
           2       -0.36   -0.451321  0.00622215
           2       -0.44   -0.451294  0.00620757
           2       -0.52   -0.451455  0.00619509
           2       -0.52   -0.451616  0.00618266
           2       -0.44   -0.451589  0.00616828
           2       -0.36   -0.451375  0.00615759
           2        -0.6   -0.451721  0.00615297
           2       -0.44   -0.451694  0.00613875
           2       -0.68   -0.452222  0.00614725
           2       -0.36   -0.452009  0.00613674
           2        -0.6    -0.45235  0.00613206
           2       -0.44   -0.452322  0.00611803
           2       -0.52   -0.452477  0.00610597
           2       -0.44   -0.452449  0.00609206
           2       -0.36   -0.452237  0.00608181
           2       -0.44    -0.45221  0.00606802
           2       -0.36      -0.452  0.00605785
           2       -0.44   -0.451973  0.00604417
           2       -0.44   -0.451946  0.00603056
           2        -0.6    -0.45228   0.0060262
           2       -0.36   -0.452072  0.00601621
           2       -0.36   -0.451865  0.00600625
           2       -0.84   -0.452735   0.0060555
           2       -0.28   -0.452349  0.00605427
           2       -0.36   -0.452143  0.00604426
           2        -0.6   -0.452472  0.00603977
           2        -0.2   -0.451911  0.00605235
           2       -0.68   -0.452417  0.00606002
           2       -0.52   -0.452566  0.00604846
           2        -0.6   -0.452892  0.00604385
           2       -0.28   -0.452511  0.00604253
           2       -0.36   -0.452308  0.00603267
           2        -0.6   -0.452632  0.00602813
           2       -0.36   -0.452429  0.00601834
           2       -0.52   -0.452576  0.00600701
           2       -0.44   -0.452549  0.00599399
           2       -0.44   -0.452522  0.00598102
           2       -0.52   -0.452668  0.00596983
           2       -0.36   -0.452468  0.00596028
           2       -0.44   -0.452441  0.00594747
           2        -0.6   -0.452759  0.00594315
           2       -0.52   -0.452903  0.00593212
           2       -0.52   -0.453047  0.00592114
           2       -0.68   -0.453533  0.00592837
           2       -0.44   -0.453504  0.00591578
           2       -0.36   -0.453305  0.00590652
           2       -0.52   -0.453447  0.00589566
           2        -0.6   -0.453758  0.00589135
           2       -0.44   -0.453729  0.00587894
           2       -0.52   -0.453869  0.00586818
           2        -0.6   -0.454177  0.00586389
           2       -0.04   -0.453305  0.00591602
           2       -0.52   -0.453445  0.00590525
           2        -0.6   -0.453753  0.00590086
           2       -0.36   -0.453556  0.00589177
           2       -0.36   -0.453361  0.00588271
           2       -0.52     -0.4535  0.00587209
           2       -0.44   -0.453472  0.00585995
           2       -0.52    -0.45361  0.00584942
           2       -0.44   -0.453582  0.00583737
           2       -0.28   -0.453223  0.00583632
           2       -0.52   -0.453361  0.00582591
           2       -0.36   -0.453169  0.00581709
           2        -0.6    -0.45347  0.00581295
           2       -0.52   -0.453607  0.00580264
           2       -0.28   -0.453252  0.00580162
           2       -0.12   -0.452571  0.00582951
           2        -0.2   -0.452057  0.00584029
           2       -0.52   -0.452195  0.00583005
           2       -0.52   -0.452333  0.00581985
           2       -0.44   -0.452308  0.00580812
           2       -0.44   -0.452283  0.00579644
           2       -0.28   -0.451935  0.00579515
           2        -0.6   -0.452233  0.00579114
           2       -0.28   -0.451888  0.00578983
           2        -0.6   -0.452184  0.00578583
           2       -0.52    -0.45232  0.00577585
           2       -0.44   -0.452295  0.00576437
           2       -0.12   -0.451633  0.00579077
           2       -0.36   -0.451451  0.00578212
           2       -0.36    -0.45127   0.0057735
           2       -0.44   -0.451248  0.00576211
           2       -0.36   -0.451067  0.00575354
           2       -0.36   -0.450888    0.005745
           2       -0.68   -0.451339  0.00575136
           2       -0.68   -0.451788  0.00575758
           2        -0.6   -0.452078  0.00575362
           2       -0.52   -0.452211   0.0057439
           2       -0.52   -0.452344  0.00573421
           2       -0.44    -0.45232  0.00572308
           2       -0.28   -0.451984  0.00572176
           2       -0.36   -0.451806  0.00571343
           2       -0.36   -0.451628  0.00570513
           2       -0.44   -0.451605  0.00569414
           2        -0.6   -0.451892  0.00569035
           2       -0.44   -0.451869  0.00567943
           2       -0.44   -0.451846  0.00566855
           2       -0.44   -0.451823  0.00565772
           2        -0.6   -0.452107    0.005654
           2       -0.36   -0.451931  0.00564593
           2       -0.44   -0.451908   0.0056352
           2       -0.28   -0.451581  0.00563397
           2       -0.52   -0.451711  0.00562476
           2       -0.44   -0.451689  0.00561413
           2       -0.52   -0.451818  0.00560499
           2       -0.44   -0.451796  0.00559444
           2        -0.6   -0.452075  0.00559087
           2       -0.44   -0.452053  0.00558039
           2        -0.6   -0.452331  0.00557682
           2        -0.6   -0.452608  0.00557324
           2       -0.28   -0.452285  0.00557216
           2       -0.28   -0.451963  0.00557105
           2        -0.6   -0.452239  0.00556749
           2        -0.6   -0.452514  0.00556392
           2        -0.6   -0.452788  0.00556033
           2       -0.44   -0.452764  0.00555006
           2       -0.52   -0.452889  0.00554118
           2        -0.6   -0.453161  0.00553761
           2        -0.6   -0.453432  0.00553401
           2       -0.68   -0.453849  0.00553953
           2       -0.68   -0.454265  0.00554493
           2       -0.28   -0.453945  0.00554396
           2       -0.44   -0.453919  0.00553387
           2       -0.28   -0.453601  0.00553288
           2        -0.6   -0.453869  0.00552923
           2       -0.52   -0.453989  0.00552047
           2       -0.44   -0.453964  0.00551049
           2       -0.44   -0.453938  0.00550055
           2       -0.44   -0.453913  0.00549064
           2       -0.36   -0.453743  0.00548334
           2       -0.12   -0.453141  0.00550643
           2       -0.28   -0.452829  0.00550534
           2       -0.44   -0.452806  0.00549549
           2        -0.6    -0.45307  0.00549197
           2       -0.44   -0.453047  0.00548218
           2       -0.28   -0.452737   0.0054811
           2       -0.28   -0.452429  0.00547999
           2       -0.52   -0.452549  0.00547154
           2       -0.52   -0.452669  0.00546313
           2       -0.52   -0.452789  0.00545473
           2       -0.52   -0.452908  0.00544636
           2       -0.52   -0.453027  0.00543802
           2       -0.52   -0.453145  0.00542969
           2       -0.28    -0.45284   0.0054287
           2       -0.52   -0.452958  0.00542043
           2       -0.36   -0.452794  0.00541336
           2       -0.36   -0.452632  0.00540631
           2        -0.6    -0.45289    0.005403
           2       -0.36   -0.452727    0.005396
           2       -0.52   -0.452845  0.00538786
           2       -0.44   -0.452822  0.00537852
           2       -0.28   -0.452522  0.00537755
           2        -0.2   -0.452083  0.00538606
           2       -0.36   -0.451924  0.00537909
           2       -0.52   -0.452042  0.00537107
           2        -0.2   -0.451606  0.00537941
           2       -0.52   -0.451724  0.00537142
           2       -0.52   -0.451842  0.00536346
           2       -0.28   -0.451546  0.00536237
           2        -0.6   -0.451801  0.00535921
           2        -0.6   -0.452055  0.00535604
           2       -0.52   -0.452171  0.00534814
           2        -0.6   -0.452423  0.00534496
           2       -0.44   -0.452402   0.0053359
           2       -0.68   -0.452789  0.00534085
           2       -0.52   -0.452903    0.005333
           2       -0.36   -0.452746  0.00532628
           2        -0.6   -0.452995   0.0053231
           2       -0.44   -0.452973  0.00531415
           2       -0.28   -0.452681  0.00531319
           2       -0.44    -0.45266  0.00530429
           2       -0.44   -0.452639  0.00529541
           2       -0.36   -0.452483  0.00528881
           2       -0.36   -0.452328  0.00528222
           2       -0.44   -0.452308  0.00527343
           2       -0.44   -0.452287  0.00526466
           2       -0.44   -0.452267  0.00525593
           2       -0.52   -0.452379  0.00524839
           2       -0.36   -0.452226  0.00524191
           2       -0.36   -0.452073  0.00523545
           2        -0.6   -0.452318  0.00523251
           2       -0.52    -0.45243  0.00522506
           2       -0.52   -0.452541  0.00521762
           2       -0.52   -0.452652  0.00521021
           2       -0.52   -0.452763  0.00520282
           2        -0.6   -0.453005  0.00519989
           2       -0.12   -0.452459  0.00521994
           2       -0.28   -0.452177  0.00521903
           2       -0.28   -0.451895  0.00521808
           2       -0.68   -0.452268  0.00522281
           2       -0.28   -0.451987  0.00522184
           2       -0.36   -0.451837  0.00521549
           2       -0.52   -0.451948   0.0052082
           2       -0.28   -0.451669  0.00520721
           2       -0.44    -0.45165  0.00519881
           2       -0.76   -0.452149  0.00521423
           2       -0.28   -0.451871   0.0052132
           2       -0.36   -0.451723  0.00520691
           2       -0.52   -0.451833  0.00519969
           2       -0.36   -0.451685  0.00519344
           2       -0.44   -0.451667  0.00518515
           2       -0.52   -0.451776    0.005178
           2       -0.44   -0.451757  0.00516977
           2       -0.36   -0.451611  0.00516359
           2       -0.44   -0.451592   0.0051554
           2       -0.68   -0.451955  0.00515998
           2       -0.36    -0.45181  0.00515385
           2       -0.44   -0.451791  0.00514572
           2        -0.6   -0.452025  0.00514292
           2       -0.52   -0.452133  0.00513591
           2       -0.36   -0.451987  0.00512987
           2       -0.44   -0.451969  0.00512183
           2       -0.36   -0.451824  0.00511581
           2        -0.6   -0.452057  0.00511307
           2       -0.44   -0.452038  0.00510509
           2       -0.36   -0.451894  0.00509913
           2       -0.36    -0.45175  0.00509318
           2       -0.52   -0.451856  0.00508635
           2        -0.6   -0.452087  0.00508366
           2        -0.6   -0.452317  0.00508096
           2       -0.52   -0.452422  0.00507415
           2       -0.52   -0.452527  0.00506737
           2       -0.52   -0.452632   0.0050606
           2       -0.36   -0.452488   0.0050548
           2       -0.36   -0.452346  0.00504902
           2       -0.52    -0.45245  0.00504231
           2       -0.52   -0.452554  0.00503563
           2       -0.52   -0.452657  0.00502896
           2       -0.36   -0.452515  0.00502325
           2       -0.36   -0.452374  0.00501756
           2       -0.28    -0.45211   0.0050168
           2       -0.52   -0.452214  0.00501021
           2        -0.6   -0.452439  0.00500764
           2       -0.36   -0.452298  0.00500199
           2        -0.6   -0.452523  0.00499943
           2        -0.6   -0.452747  0.00499685
           2       -0.44   -0.452727  0.00498931
           2       -0.68   -0.453071   0.0049936
           2       -0.52   -0.453172  0.00498708
           2        -0.6   -0.453394  0.00498447
           2       -0.76   -0.453855  0.00499831
           2       -0.68   -0.454195  0.00500234
           2       -0.52   -0.454294  0.00499581
           2       -0.36   -0.454153  0.00499032
           2       -0.44   -0.454132  0.00498289
           2       -0.52    -0.45423  0.00497642
           2       -0.44   -0.454209  0.00496904
           2       -0.52   -0.454307   0.0049626
           2       -0.36   -0.454167   0.0049572
           2        -0.6   -0.454383  0.00495456
           2       -0.44   -0.454362  0.00494726
           2       -0.44   -0.454341  0.00493998
           2       -0.36   -0.454201  0.00493464
           2       -0.52   -0.454298  0.00492831
           2       -0.52   -0.454395  0.00492199
           2       -0.44   -0.454374  0.00491479
           2       -0.52   -0.454471  0.00490851
           2        -0.6   -0.454684  0.00490595
           2       -0.52    -0.45478  0.00489969
           2       -0.52   -0.454876  0.00489345
           2        -0.6   -0.455088  0.00489089
           2       -0.28   -0.454832  0.00489043
           2       -0.44    -0.45481  0.00488334
           2       -0.52   -0.454905  0.00487716
           2       -0.36   -0.454767  0.00487202
           2        -0.6   -0.454978  0.00486951
           2       -0.28   -0.454725  0.00486905
           2       -0.76   -0.455166    0.004882
           2        -0.6   -0.455376  0.00487943
           2       -0.44   -0.455354  0.00487244
           2       -0.76   -0.455793  0.00488515
           2       -0.52   -0.455885    0.004879
           2        -0.6   -0.456092  0.00487638
           2       -0.52   -0.456184  0.00487025
