#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3985    0.999619     1.10372  0.00170797
        3986    0.999655      1.1037  0.00170774
        3987    0.999828     1.10367  0.00170751
        3988     1.00013     1.10365  0.00170728
        3989     1.00056     1.10362  0.00170705
        3990      1.0011     1.10359  0.00170682
        3991     1.00175     1.10357  0.00170658
        3992      1.0025     1.10354  0.00170634
        3993     1.00333     1.10352   0.0017061
        3994     1.00423     1.10349  0.00170585
        3995      1.0052     1.10347   0.0017056
        3996     1.00621     1.10345  0.00170535
        3997     1.00725     1.10342  0.00170509
        3998     1.00831      1.1034  0.00170483
        3999     1.00938     1.10337  0.00170457
        4000     1.01044     1.10335   0.0017043
        4001     1.01149     1.10333  0.00170403
        4002      1.0125      1.1033  0.00170375
        4003     1.01348     1.10328  0.00170347
        4004      1.0144     1.10326  0.00170319
        4005     1.01527     1.10324  0.00170291
        4006     1.01607     1.10322  0.00170262
        4007      1.0168     1.10319  0.00170234
        4008     1.01745     1.10317  0.00170205
        4009     1.01803     1.10315  0.00170175
        4010     1.01852     1.10313  0.00170146
        4011     1.01893     1.10311  0.00170117
        4012     1.01927     1.10309  0.00170087
        4013     1.01954     1.10307  0.00170057
        4014     1.01975     1.10305  0.00170028
        4015      1.0199     1.10303  0.00169998
        4016        1.02     1.10301  0.00169968
        4017     1.02007     1.10299  0.00169938
        4018     1.02013     1.10297  0.00169909
        4019     1.02017     1.10294  0.00169879
        4020     1.02023     1.10292  0.00169849
        4021     1.02031      1.1029  0.00169819
        4022     1.02043     1.10288  0.00169789
        4023     1.02061     1.10286  0.00169759
        4024     1.02085     1.10284  0.00169729
        4025     1.02117     1.10282  0.00169699
        4026     1.02159      1.1028  0.00169669
        4027      1.0221     1.10278  0.00169639
        4028     1.02273     1.10276  0.00169608
        4029     1.02348     1.10274  0.00169578
        4030     1.02434     1.10272  0.00169547
        4031     1.02533      1.1027  0.00169516
        4032     1.02645     1.10268  0.00169484
        4033     1.02769     1.10267  0.00169452
        4034     1.02905     1.10265   0.0016942
        4035     1.03053     1.10263  0.00169388
        4036     1.03212     1.10261  0.00169355
        4037     1.03381      1.1026  0.00169321
        4038      1.0356     1.10258  0.00169288
        4039     1.03747     1.10256  0.00169253
        4040     1.03942     1.10255  0.00169219
        4041     1.04143     1.10253  0.00169183
        4042      1.0435     1.10252  0.00169148
        4043      1.0456      1.1025  0.00169112
        4044     1.04774     1.10249  0.00169076
        4045     1.04989     1.10248  0.00169039
        4046     1.05205     1.10246  0.00169002
        4047     1.05419     1.10245  0.00168964
        4048     1.05632     1.10244  0.00168926
        4049     1.05841     1.10243  0.00168888
        4050     1.06046     1.10242  0.00168849
        4051     1.06246     1.10241  0.00168811
        4052     1.06439      1.1024  0.00168772
        4053     1.06625     1.10239  0.00168732
        4054     1.06802     1.10238  0.00168693
        4055      1.0697     1.10237  0.00168653
        4056     1.07128     1.10237  0.00168613
        4057     1.07274     1.10236  0.00168573
        4058     1.07409     1.10235  0.00168533
        4059     1.07532     1.10235  0.00168493
        4060     1.07642     1.10234  0.00168453
        4061      1.0774     1.10233  0.00168412
        4062     1.07824     1.10233  0.00168372
        4063     1.07895     1.10232  0.00168331
        4064     1.07954     1.10232  0.00168291
        4065     1.07999     1.10231   0.0016825
        4066     1.08032     1.10231   0.0016821
        4067     1.08053      1.1023  0.00168169
        4068     1.08063     1.10229  0.00168129
        4069     1.08061     1.10229  0.00168088
        4070      1.0805     1.10228  0.00168048
        4071      1.0803     1.10228  0.00168008
        4072     1.08001     1.10227  0.00167967
        4073     1.07966     1.10227  0.00167927
        4074     1.07924     1.10226  0.00167887
        4075     1.07878     1.10226  0.00167846
        4076     1.07828     1.10225  0.00167806
        4077     1.07776     1.10224  0.00167766
        4078     1.07722     1.10224  0.00167726
        4079     1.07668     1.10223  0.00167686
        4080     1.07614     1.10223  0.00167646
        4081     1.07561     1.10222  0.00167607
        4082      1.0751     1.10221  0.00167567
        4083     1.07461     1.10221  0.00167527
        4084     1.07415      1.1022  0.00167487
        4085     1.07373     1.10219  0.00167448
        4086     1.07334     1.10218  0.00167408
        4087     1.07299     1.10218  0.00167369
        4088     1.07268     1.10217   0.0016733
        4089     1.07239     1.10216   0.0016729
        4090     1.07214     1.10216  0.00167251
        4091     1.07192     1.10215  0.00167212
        4092     1.07171     1.10214  0.00167173
        4093     1.07152     1.10213  0.00167133
        4094     1.07134     1.10213  0.00167094
        4095     1.07116     1.10212  0.00167055
        4096     1.07098     1.10211  0.00167016
        4097      1.0708      1.1021  0.00166977
        4098     1.07059      1.1021  0.00166938
        4099     1.07037     1.10209  0.00166899
        4100     1.07013     1.10208   0.0016686
        4101     1.06986     1.10207  0.00166821
        4102     1.06956     1.10206  0.00166783
        4103     1.06923     1.10206  0.00166744
        4104     1.06888     1.10205  0.00166705
        4105     1.06849     1.10204  0.00166667
        4106     1.06808     1.10203  0.00166628
        4107     1.06764     1.10202   0.0016659
        4108     1.06717     1.10201  0.00166551
        4109     1.06669     1.10201  0.00166513
        4110     1.06619       1.102  0.00166475
        4111     1.06569     1.10199  0.00166437
        4112     1.06518     1.10198  0.00166398
        4113     1.06467     1.10197   0.0016636
        4114     1.06417     1.10196  0.00166323
        4115     1.06368     1.10195  0.00166285
        4116     1.06321     1.10194  0.00166247
        4117     1.06276     1.10193  0.00166209
        4118     1.06235     1.10192  0.00166172
        4119     1.06197     1.10191  0.00166134
        4120     1.06163      1.1019  0.00166097
        4121     1.06134     1.10189  0.00166059
        4122     1.06109     1.10188  0.00166022
        4123      1.0609     1.10187  0.00165985
        4124     1.06076     1.10186  0.00165948
        4125     1.06069     1.10185   0.0016591
        4126     1.06067     1.10184  0.00165873
        4127     1.06071     1.10183  0.00165836
        4128     1.06082     1.10182  0.00165799
        4129     1.06098     1.10181  0.00165762
        4130      1.0612      1.1018  0.00165724
        4131     1.06148      1.1018  0.00165687
        4132     1.06182     1.10179   0.0016565
        4133      1.0622     1.10178  0.00165612
        4134     1.06263     1.10177  0.00165575
        4135     1.06311     1.10176  0.00165538
        4136     1.06362     1.10175    0.001655
        4137     1.06416     1.10174  0.00165463
        4138     1.06472     1.10173  0.00165425
        4139      1.0653     1.10172  0.00165388
        4140      1.0659     1.10171   0.0016535
        4141      1.0665      1.1017  0.00165312
        4142      1.0671      1.1017  0.00165274
        4143      1.0677     1.10169  0.00165236
        4144     1.06828     1.10168  0.00165199
        4145     1.06885     1.10167  0.00165161
        4146      1.0694     1.10166  0.00165123
        4147     1.06993     1.10166  0.00165085
        4148     1.07044     1.10165  0.00165046
        4149     1.07092     1.10164  0.00165008
        4150     1.07138     1.10163   0.0016497
        4151     1.07181     1.10163  0.00164932
        4152     1.07222     1.10162  0.00164894
        4153     1.07261     1.10161  0.00164856
        4154     1.07298     1.10161  0.00164817
        4155     1.07334      1.1016  0.00164779
        4156     1.07369     1.10159  0.00164741
        4157     1.07404     1.10159  0.00164703
        4158     1.07439     1.10158  0.00164664
        4159     1.07474     1.10157  0.00164626
        4160     1.07509     1.10157  0.00164588
        4161     1.07546     1.10156  0.00164549
        4162     1.07584     1.10155  0.00164511
        4163     1.07623     1.10155  0.00164472
        4164     1.07665     1.10154  0.00164434
        4165     1.07708     1.10154  0.00164396
        4166     1.07753     1.10153  0.00164357
        4167       1.078     1.10152  0.00164319
        4168     1.07849     1.10152   0.0016428
        4169     1.07899     1.10151  0.00164242
        4170     1.07951     1.10151  0.00164203
        4171     1.08003      1.1015  0.00164165
        4172     1.08057      1.1015  0.00164126
        4173      1.0811     1.10149  0.00164087
        4174     1.08164     1.10149  0.00164049
        4175     1.08217     1.10148   0.0016401
        4176      1.0827     1.10148  0.00163971
        4177      1.0832     1.10147  0.00163933
        4178     1.08369     1.10147  0.00163894
        4179     1.08415     1.10147  0.00163855
        4180     1.08459     1.10146  0.00163817
        4181     1.08498     1.10146  0.00163778
        4182     1.08534     1.10145  0.00163739
        4183     1.08566     1.10145  0.00163701
        4184     1.08593     1.10145  0.00163662
        4185     1.08615     1.10144  0.00163623
        4186     1.08633     1.10144  0.00163584
        4187     1.08644     1.10144  0.00163546
        4188     1.08651     1.10143  0.00163507
        4189     1.08652     1.10143  0.00163468
        4190     1.08648     1.10143   0.0016343
        4191     1.08639     1.10142  0.00163391
        4192     1.08624     1.10142  0.00163353
        4193     1.08605     1.10141  0.00163314
        4194     1.08582     1.10141  0.00163276
        4195     1.08555     1.10141  0.00163237
        4196     1.08525      1.1014  0.00163199
        4197     1.08492      1.1014   0.0016316
        4198     1.08457      1.1014  0.00163122
        4199     1.08421     1.10139  0.00163084
        4200     1.08386     1.10139  0.00163045
        4201     1.08351     1.10138  0.00163007
        4202     1.08319     1.10138  0.00162969
        4203     1.08291     1.10137  0.00162931
        4204     1.08269     1.10137  0.00162892
        4205     1.08253     1.10136  0.00162854
        4206     1.08247     1.10136  0.00162816
        4207     1.08251     1.10136  0.00162778
        4208     1.08267     1.10135   0.0016274
        4209     1.08297     1.10135  0.00162702
        4210     1.08344     1.10134  0.00162664
        4211     1.08408     1.10134  0.00162626
        4212     1.08491     1.10133  0.00162588
        4213     1.08595     1.10133  0.00162549
        4214      1.0872     1.10133  0.00162511
        4215     1.08868     1.10132  0.00162473
        4216      1.0904     1.10132  0.00162435
        4217     1.09235     1.10132  0.00162396
        4218     1.09453     1.10132  0.00162358
        4219     1.09694     1.10132  0.00162319
        4220     1.09957     1.10132  0.00162281
        4221     1.10241     1.10132  0.00162242
        4222     1.10543     1.10132  0.00162204
        4223     1.10863     1.10132  0.00162166
        4224     1.11198     1.10132  0.00162128
        4225     1.11545     1.10133   0.0016209
        4226     1.11903     1.10133  0.00162052
        4227     1.12269     1.10134  0.00162014
        4228      1.1264     1.10134  0.00161977
        4229     1.13014     1.10135   0.0016194
        4230      1.1339     1.10136  0.00161904
        4231     1.13764     1.10136  0.00161868
        4232     1.14135     1.10137  0.00161832
        4233     1.14501     1.10138  0.00161797
        4234     1.14861      1.1014  0.00161763
        4235     1.15212     1.10141  0.00161729
        4236     1.15554     1.10142  0.00161696
        4237     1.15885     1.10143  0.00161663
        4238     1.16205     1.10145  0.00161632
        4239     1.16513     1.10146    0.001616
        4240     1.16808     1.10148   0.0016157
        4241      1.1709     1.10149   0.0016154
        4242     1.17357     1.10151  0.00161511
        4243     1.17609     1.10153  0.00161483
        4244     1.17847     1.10155  0.00161455
        4245     1.18068     1.10157  0.00161427
        4246     1.18273     1.10159  0.00161401
        4247     1.18461      1.1016  0.00161375
        4248     1.18632     1.10162  0.00161349
        4249     1.18786     1.10165  0.00161324
        4250     1.18922     1.10167  0.00161299
        4251     1.19039     1.10169  0.00161274
        4252     1.19138     1.10171   0.0016125
        4253     1.19217     1.10173  0.00161226
        4254     1.19276     1.10175  0.00161203
        4255     1.19315     1.10177  0.00161179
        4256     1.19334     1.10179  0.00161156
        4257     1.19331     1.10181  0.00161132
        4258     1.19307     1.10184  0.00161109
        4259     1.19261     1.10186  0.00161085
        4260     1.19193     1.10188  0.00161061
        4261     1.19102      1.1019  0.00161037
        4262     1.18989     1.10192  0.00161012
        4263     1.18853     1.10194  0.00160987
        4264     1.18695     1.10196  0.00160962
        4265     1.18514     1.10198  0.00160936
        4266     1.18311       1.102  0.00160909
        4267     1.18086     1.10202  0.00160882
        4268      1.1784     1.10204  0.00160854
        4269     1.17572     1.10205  0.00160826
        4270     1.17285     1.10207  0.00160797
        4271     1.16978     1.10209  0.00160767
        4272     1.16653      1.1021  0.00160737
        4273      1.1631     1.10211  0.00160705
        4274     1.15952     1.10213  0.00160673
        4275     1.15578     1.10214  0.00160641
        4276     1.15192     1.10215  0.00160607
        4277     1.14793     1.10216  0.00160573
        4278     1.14385     1.10217  0.00160539
        4279     1.13968     1.10218  0.00160504
        4280     1.13544     1.10219  0.00160468
        4281     1.13116      1.1022  0.00160432
        4282     1.12686      1.1022  0.00160395
        4283     1.12254     1.10221  0.00160359
        4284     1.11824     1.10221  0.00160322
        4285     1.11397     1.10221  0.00160285
        4286     1.10975     1.10221  0.00160247
        4287     1.10561     1.10222   0.0016021
        4288     1.10157     1.10222  0.00160172
        4289     1.09764     1.10221  0.00160135
        4290     1.09384     1.10221  0.00160098
        4291      1.0902     1.10221  0.00160061
        4292     1.08672     1.10221  0.00160024
        4293     1.08343      1.1022  0.00159987
        4294     1.08035      1.1022  0.00159951
        4295     1.07748     1.10219  0.00159915
        4296     1.07485     1.10218  0.00159879
        4297     1.07245     1.10218  0.00159843
        4298     1.07031     1.10217  0.00159808
        4299     1.06844     1.10216  0.00159772
        4300     1.06683     1.10215  0.00159737
        4301      1.0655     1.10215  0.00159702
        4302     1.06444     1.10214  0.00159668
        4303     1.06366     1.10213  0.00159633
        4304     1.06315     1.10212  0.00159599
        4305     1.06291     1.10211  0.00159564
        4306     1.06293      1.1021   0.0015953
        4307     1.06321     1.10209  0.00159495
        4308     1.06373     1.10208  0.00159461
        4309     1.06448     1.10207  0.00159426
        4310     1.06545     1.10207  0.00159391
        4311     1.06662     1.10206  0.00159356
        4312     1.06798     1.10205  0.00159321
        4313     1.06951     1.10204  0.00159286
        4314      1.0712     1.10203  0.00159251
        4315     1.07302     1.10203  0.00159215
        4316     1.07496     1.10202   0.0015918
        4317     1.07701     1.10202  0.00159144
        4318     1.07915     1.10201  0.00159108
        4319     1.08136     1.10201  0.00159072
        4320     1.08364       1.102  0.00159036
        4321     1.08596       1.102  0.00158999
        4322     1.08833     1.10199  0.00158963
        4323     1.09074     1.10199  0.00158926
        4324     1.09317     1.10199   0.0015889
        4325     1.09563     1.10199  0.00158853
        4326     1.09812     1.10199  0.00158816
        4327     1.10063     1.10199   0.0015878
        4328     1.10317     1.10199  0.00158743
        4329     1.10573     1.10199  0.00158706
        4330     1.10833     1.10199   0.0015867
        4331     1.11097     1.10199  0.00158633
        4332     1.11366     1.10199  0.00158597
        4333     1.11639       1.102   0.0015856
        4334     1.11917       1.102  0.00158524
        4335       1.122     1.10201  0.00158488
        4336     1.12489     1.10201  0.00158453
        4337     1.12784     1.10202  0.00158417
        4338     1.13084     1.10202  0.00158382
        4339     1.13389     1.10203  0.00158347
        4340     1.13699     1.10204  0.00158313
        4341     1.14013     1.10205  0.00158279
        4342     1.14329     1.10206  0.00158245
        4343     1.14647     1.10207  0.00158212
        4344     1.14966     1.10208   0.0015818
        4345     1.15283     1.10209  0.00158148
        4346     1.15597      1.1021  0.00158116
        4347     1.15906     1.10212  0.00158085
        4348     1.16208     1.10213  0.00158055
        4349     1.16502     1.10214  0.00158025
        4350     1.16785     1.10216  0.00157996
        4351     1.17055     1.10218  0.00157967
        4352      1.1731     1.10219   0.0015794
        4353     1.17549     1.10221  0.00157912
        4354     1.17769     1.10223  0.00157885
        4355     1.17969     1.10224  0.00157859
        4356     1.18148     1.10226  0.00157833
        4357     1.18304     1.10228  0.00157808
        4358     1.18435      1.1023  0.00157783
        4359     1.18541     1.10232  0.00157758
        4360      1.1862     1.10234  0.00157734
        4361     1.18673     1.10236   0.0015771
        4362     1.18698     1.10238  0.00157685
        4363     1.18696      1.1024  0.00157661
        4364     1.18665     1.10241  0.00157637
        4365     1.18607     1.10243  0.00157612
        4366     1.18521     1.10245  0.00157588
        4367     1.18407     1.10247  0.00157563
        4368     1.18267     1.10249  0.00157537
        4369     1.18101     1.10251  0.00157512
        4370      1.1791     1.10253  0.00157485
        4371     1.17696     1.10254  0.00157458
        4372     1.17459     1.10256  0.00157431
        4373     1.17201     1.10257  0.00157403
        4374     1.16924     1.10259  0.00157374
        4375     1.16629      1.1026  0.00157345
        4376     1.16319     1.10262  0.00157315
        4377     1.15995     1.10263  0.00157285
        4378      1.1566     1.10264  0.00157254
        4379     1.15315     1.10266  0.00157222
        4380     1.14962     1.10267   0.0015719
        4381     1.14604     1.10268  0.00157157
        4382     1.14243     1.10269  0.00157124
        4383     1.13881     1.10269   0.0015709
        4384     1.13519      1.1027  0.00157056
        4385      1.1316     1.10271  0.00157022
        4386     1.12805     1.10271  0.00156987
        4387     1.12455     1.10272  0.00156952
        4388     1.12113     1.10272  0.00156917
        4389     1.11779     1.10273  0.00156881
        4390     1.11454     1.10273  0.00156846
        4391     1.11138     1.10273   0.0015681
        4392     1.10833     1.10273  0.00156775
        4393     1.10538     1.10273  0.00156739
        4394     1.10254     1.10273  0.00156703
        4395      1.0998     1.10273  0.00156668
        4396     1.09716     1.10273  0.00156632
        4397     1.09461     1.10273  0.00156597
        4398     1.09215     1.10273  0.00156561
        4399     1.08977     1.10272  0.00156526
        4400     1.08746     1.10272  0.00156491
        4401     1.08521     1.10272  0.00156456
        4402     1.08301     1.10271  0.00156421
        4403     1.08085     1.10271  0.00156386
        4404     1.07871      1.1027  0.00156351
        4405     1.07658      1.1027  0.00156317
        4406     1.07446     1.10269  0.00156283
        4407     1.07234     1.10268  0.00156249
        4408      1.0702     1.10267  0.00156215
        4409     1.06804     1.10267  0.00156182
        4410     1.06585     1.10266  0.00156149
        4411     1.06363     1.10265  0.00156116
        4412     1.06137     1.10264  0.00156083
        4413     1.05908     1.10263  0.00156051
        4414     1.05674     1.10262  0.00156019
        4415     1.05437     1.10261  0.00155987
        4416     1.05196      1.1026  0.00155956
        4417     1.04952     1.10259  0.00155926
        4418     1.04705     1.10257  0.00155895
        4419     1.04457     1.10256  0.00155866
        4420     1.04208     1.10255  0.00155836
        4421      1.0396     1.10253  0.00155808
        4422     1.03713     1.10252  0.00155779
        4423     1.03469      1.1025  0.00155752
        4424      1.0323     1.10249  0.00155725
        4425     1.02997     1.10247  0.00155698
        4426     1.02772     1.10245  0.00155672
        4427     1.02556     1.10244  0.00155647
        4428     1.02353     1.10242  0.00155622
        4429     1.02162      1.1024  0.00155597
        4430     1.01988     1.10238  0.00155573
        4431      1.0183     1.10236   0.0015555
        4432     1.01692     1.10234  0.00155526
        4433     1.01574     1.10232  0.00155504
        4434     1.01479      1.1023  0.00155481
        4435     1.01409     1.10228  0.00155459
        4436     1.01363     1.10226  0.00155437
        4437     1.01344     1.10224  0.00155414
        4438     1.01353     1.10222  0.00155392
        4439     1.01389      1.1022   0.0015537
        4440     1.01455     1.10218  0.00155348
        4441     1.01549     1.10216  0.00155325
        4442     1.01673     1.10214  0.00155302
        4443     1.01825     1.10213  0.00155278
        4444     1.02004     1.10211  0.00155254
        4445     1.02211     1.10209   0.0015523
        4446     1.02445     1.10207  0.00155205
        4447     1.02703     1.10205  0.00155179
        4448     1.02984     1.10204  0.00155153
        4449     1.03286     1.10202  0.00155126
        4450     1.03608     1.10201  0.00155098
        4451     1.03948     1.10199  0.00155069
        4452     1.04302     1.10198   0.0015504
        4453     1.04669     1.10197   0.0015501
        4454     1.05046     1.10196   0.0015498
        4455     1.05431     1.10195  0.00154949
        4456     1.05821     1.10194  0.00154917
        4457     1.06213     1.10193  0.00154885
        4458     1.06605     1.10192  0.00154852
        4459     1.06995     1.10191  0.00154819
        4460      1.0738     1.10191  0.00154786
        4461     1.07758      1.1019  0.00154752
        4462     1.08126      1.1019  0.00154718
        4463     1.08483     1.10189  0.00154684
        4464     1.08825     1.10189  0.00154649
        4465     1.09153     1.10189  0.00154615
        4466     1.09464     1.10189   0.0015458
        4467     1.09756     1.10188  0.00154546
        4468     1.10028     1.10188  0.00154511
        4469      1.1028     1.10188  0.00154477
        4470      1.1051     1.10188  0.00154442
        4471     1.10718     1.10189  0.00154408
        4472     1.10905     1.10189  0.00154373
        4473     1.11068     1.10189  0.00154339
        4474      1.1121     1.10189  0.00154305
        4475     1.11329     1.10189   0.0015427
        4476     1.11427      1.1019  0.00154236
        4477     1.11504      1.1019  0.00154202
        4478     1.11562      1.1019  0.00154168
        4479     1.11601     1.10191  0.00154134
        4480     1.11623     1.10191    0.001541
        4481      1.1163     1.10191  0.00154065
        4482     1.11623     1.10192  0.00154031
        4483     1.11604     1.10192  0.00153997
        4484     1.11574     1.10192  0.00153963
        4485     1.11537     1.10193  0.00153929
        4486     1.11493     1.10193  0.00153895
        4487     1.11446     1.10193  0.00153861
        4488     1.11396     1.10193  0.00153827
        4489     1.11346     1.10194  0.00153793
        4490     1.11298     1.10194  0.00153759
        4491     1.11254     1.10194  0.00153725
        4492     1.11216     1.10194  0.00153691
        4493     1.11185     1.10195  0.00153657
        4494     1.11163     1.10195  0.00153623
        4495     1.11151     1.10195  0.00153589
        4496      1.1115     1.10195  0.00153555
        4497     1.11161     1.10195  0.00153521
        4498     1.11185     1.10196  0.00153487
        4499     1.11223     1.10196  0.00153453
        4500     1.11274     1.10196  0.00153419
        4501     1.11338     1.10196  0.00153385
        4502     1.11416     1.10197  0.00153351
        4503     1.11507     1.10197  0.00153318
        4504      1.1161     1.10197  0.00153284
        4505     1.11725     1.10198   0.0015325
        4506      1.1185     1.10198  0.00153217
        4507     1.11985     1.10198  0.00153183
        4508     1.12128     1.10199   0.0015315
        4509     1.12278     1.10199  0.00153116
        4510     1.12433       1.102  0.00153083
        4511     1.12592       1.102   0.0015305
        4512     1.12754     1.10201  0.00153017
        4513     1.12916     1.10201  0.00152985
        4514     1.13078     1.10202  0.00152952
        4515     1.13237     1.10203   0.0015292
        4516     1.13393     1.10203  0.00152888
        4517     1.13544     1.10204  0.00152855
        4518     1.13688     1.10205  0.00152824
        4519     1.13824     1.10206  0.00152792
        4520      1.1395     1.10207   0.0015276
        4521     1.14066     1.10207  0.00152729
        4522     1.14171     1.10208  0.00152698
        4523     1.14263     1.10209  0.00152666
        4524     1.14341      1.1021  0.00152635
        4525     1.14406     1.10211  0.00152605
        4526     1.14457     1.10212  0.00152574
        4527     1.14492     1.10213  0.00152543
        4528     1.14512     1.10214  0.00152512
        4529     1.14516     1.10215  0.00152481
        4530     1.14505     1.10216  0.00152451
        4531     1.14479     1.10217   0.0015242
        4532     1.14437     1.10218  0.00152389
        4533     1.14381     1.10219  0.00152358
        4534      1.1431     1.10219  0.00152327
        4535     1.14225      1.1022  0.00152296
        4536     1.14126     1.10221  0.00152265
        4537     1.14015     1.10222  0.00152234
        4538     1.13892     1.10223  0.00152203
        4539     1.13758     1.10224  0.00152171
        4540     1.13613     1.10224  0.00152139
        4541     1.13459     1.10225  0.00152108
        4542     1.13297     1.10226  0.00152076
        4543     1.13128     1.10226  0.00152043
        4544     1.12952     1.10227  0.00152011
        4545     1.12772     1.10228  0.00151979
        4546     1.12587     1.10228  0.00151946
        4547     1.12399     1.10229  0.00151914
        4548     1.12209     1.10229  0.00151881
        4549     1.12018     1.10229  0.00151848
        4550     1.11826      1.1023  0.00151815
        4551     1.11636      1.1023  0.00151782
        4552     1.11447      1.1023  0.00151749
        4553      1.1126     1.10231  0.00151716
        4554     1.11076     1.10231  0.00151682
        4555     1.10897     1.10231  0.00151649
        4556     1.10721     1.10231  0.00151616
        4557     1.10551     1.10231  0.00151583
        4558     1.10385     1.10231  0.00151549
        4559     1.10225     1.10231  0.00151516
        4560      1.1007     1.10231  0.00151483
        4561      1.0992     1.10231   0.0015145
        4562     1.09776     1.10231  0.00151417
        4563     1.09638     1.10231  0.00151383
        4564     1.09505     1.10231   0.0015135
        4565     1.09377      1.1023  0.00151317
        4566     1.09255      1.1023  0.00151284
        4567     1.09136      1.1023  0.00151251
        4568     1.09022      1.1023  0.00151219
        4569     1.08912     1.10229  0.00151186
        4570     1.08806     1.10229  0.00151153
        4571     1.08704     1.10229   0.0015112
        4572     1.08605     1.10228  0.00151088
        4573      1.0851     1.10228  0.00151055
        4574     1.08419     1.10228  0.00151023
        4575     1.08331     1.10227   0.0015099
        4576     1.08247     1.10227  0.00150958
        4577     1.08167     1.10226  0.00150925
        4578     1.08091     1.10226  0.00150893
        4579     1.08019     1.10225  0.00150861
        4580     1.07951     1.10225  0.00150829
        4581     1.07888     1.10224  0.00150797
        4582     1.07829     1.10224  0.00150765
        4583     1.07775     1.10223  0.00150733
        4584     1.07724     1.10223  0.00150701
        4585     1.07679     1.10222  0.00150669
        4586     1.07637     1.10222  0.00150637
        4587     1.07599     1.10221  0.00150606
        4588     1.07565      1.1022  0.00150574
        4589     1.07535      1.1022  0.00150542
        4590     1.07507     1.10219  0.00150511
        4591     1.07483     1.10219  0.00150479
        4592     1.07461     1.10218  0.00150447
        4593     1.07442     1.10217  0.00150416
        4594     1.07425     1.10217  0.00150384
        4595     1.07411     1.10216  0.00150353
        4596     1.07398     1.10216  0.00150321
        4597     1.07388     1.10215   0.0015029
        4598      1.0738     1.10214  0.00150258
        4599     1.07374     1.10214  0.00150227
        4600      1.0737     1.10213  0.00150196
        4601     1.07369     1.10213  0.00150164
        4602      1.0737     1.10212  0.00150133
        4603     1.07373     1.10211  0.00150102
        4604     1.07379     1.10211   0.0015007
        4605     1.07388      1.1021  0.00150039
        4606     1.07399      1.1021  0.00150008
        4607     1.07414     1.10209  0.00149976
        4608     1.07431     1.10208  0.00149945
        4609     1.07452     1.10208  0.00149914
        4610     1.07476     1.10207  0.00149882
        4611     1.07503     1.10207  0.00149851
        4612     1.07534     1.10206   0.0014982
        4613     1.07568     1.10205  0.00149788
        4614     1.07606     1.10205  0.00149757
        4615     1.07648     1.10204  0.00149725
        4616     1.07694     1.10204  0.00149694
        4617     1.07744     1.10203  0.00149662
        4618     1.07797     1.10203  0.00149631
        4619     1.07855     1.10202  0.00149599
        4620     1.07917     1.10202  0.00149568
        4621     1.07982     1.10201  0.00149536
        4622     1.08052     1.10201  0.00149505
        4623     1.08125       1.102  0.00149473
        4624     1.08202       1.102  0.00149441
        4625     1.08283     1.10199  0.00149409
        4626     1.08368     1.10199  0.00149378
        4627     1.08456     1.10199  0.00149346
        4628     1.08548     1.10198  0.00149314
        4629     1.08643     1.10198  0.00149282
        4630     1.08741     1.10198   0.0014925
        4631     1.08843     1.10197  0.00149218
        4632      1.0895     1.10197  0.00149186
        4633      1.0906     1.10197  0.00149154
        4634     1.09174     1.10197  0.00149122
        4635     1.09293     1.10196   0.0014909
        4636     1.09418     1.10196  0.00149058
        4637     1.09548     1.10196  0.00149026
        4638     1.09685     1.10196  0.00148994
        4639     1.09829     1.10196  0.00148962
        4640      1.0998     1.10196   0.0014893
        4641      1.1014     1.10196  0.00148898
        4642      1.1031     1.10196  0.00148866
        4643     1.10489     1.10196  0.00148834
        4644      1.1068     1.10196  0.00148802
        4645     1.10881     1.10196   0.0014877
        4646     1.11093     1.10196  0.00148738
        4647     1.11318     1.10197  0.00148706
        4648     1.11555     1.10197  0.00148674
        4649     1.11804     1.10197  0.00148643
        4650     1.12064     1.10198  0.00148611
        4651     1.12337     1.10198   0.0014858
        4652      1.1262     1.10199  0.00148549
        4653     1.12914     1.10199  0.00148518
        4654     1.13217       1.102  0.00148488
        4655     1.13529     1.10201  0.00148457
        4656     1.13849     1.10201  0.00148428
        4657     1.14174     1.10202  0.00148398
        4658     1.14504     1.10203  0.00148369
        4659     1.14837     1.10204  0.00148341
        4660     1.15171     1.10205  0.00148313
        4661     1.15505     1.10206  0.00148285
        4662     1.15836     1.10208  0.00148258
        4663     1.16163     1.10209  0.00148232
        4664     1.16484      1.1021  0.00148206
        4665     1.16798     1.10212  0.00148181
        4666     1.17102     1.10213  0.00148157
        4667     1.17394     1.10215  0.00148133
        4668     1.17673     1.10216   0.0014811
        4669     1.17937     1.10218  0.00148088
        4670     1.18184      1.1022  0.00148066
        4671     1.18413     1.10221  0.00148044
        4672     1.18622     1.10223  0.00148024
        4673     1.18811     1.10225  0.00148003
        4674     1.18977     1.10227  0.00147984
        4675     1.19121     1.10229  0.00147964
        4676      1.1924     1.10231  0.00147945
        4677     1.19334     1.10233  0.00147926
        4678     1.19403     1.10235  0.00147908
        4679     1.19446     1.10237  0.00147889
        4680     1.19463     1.10239  0.00147871
        4681     1.19453      1.1024  0.00147852
        4682     1.19416     1.10242  0.00147834
        4683     1.19353     1.10244  0.00147815
