#     TEMP:   ACTUAL_TE:    TE_AVE:      ERROR:
        5719    -3.82377    -3.82175 6.10382e-05
        5720    -3.82448    -3.82175 6.10294e-05
        5721    -3.82411    -3.82175 6.10202e-05
        5722    -3.82432    -3.82175 6.10112e-05
        5723    -3.82406    -3.82175 6.10018e-05
        5724    -3.82392    -3.82175 6.09924e-05
        5725    -3.82392    -3.82175 6.09829e-05
        5726     -3.8236    -3.82175 6.09731e-05
        5727    -3.82388    -3.82175 6.09636e-05
        5728    -3.82384    -3.82175  6.0954e-05
        5729    -3.82348    -3.82175 6.09441e-05
        5730    -3.82297    -3.82175 6.09339e-05
        5731    -3.82276    -3.82175 6.09235e-05
        5732    -3.82239    -3.82175 6.09129e-05
        5733    -3.82218    -3.82175 6.09024e-05
        5734    -3.82211    -3.82175 6.08918e-05
        5735    -3.82221    -3.82175 6.08812e-05
        5736    -3.82232    -3.82175 6.08707e-05
        5737    -3.82167    -3.82175 6.08601e-05
        5738    -3.82118    -3.82175 6.08495e-05
        5739    -3.82101    -3.82175 6.08391e-05
        5740    -3.82099    -3.82175 6.08286e-05
        5741    -3.82115    -3.82175 6.08181e-05
        5742    -3.82101    -3.82175 6.08077e-05
        5743    -3.82103    -3.82175 6.07972e-05
        5744    -3.82091    -3.82175 6.07868e-05
        5745    -3.82111    -3.82175 6.07763e-05
        5746    -3.82102    -3.82175 6.07659e-05
        5747    -3.82139    -3.82175 6.07553e-05
        5748    -3.82161    -3.82175 6.07448e-05
        5749    -3.82154    -3.82175 6.07342e-05
        5750    -3.82163    -3.82175 6.07237e-05
        5751    -3.82187    -3.82175 6.07131e-05
        5752    -3.82226    -3.82175 6.07026e-05
        5753     -3.8222    -3.82175 6.06921e-05
        5754    -3.82319    -3.82175 6.06821e-05
        5755    -3.82327    -3.82175 6.06721e-05
        5756    -3.82304    -3.82175  6.0662e-05
        5757    -3.82325    -3.82175  6.0652e-05
        5758    -3.82315    -3.82175 6.06419e-05
        5759    -3.82333    -3.82175  6.0632e-05
        5760     -3.8232    -3.82175  6.0622e-05
        5761    -3.82365    -3.82175 6.06124e-05
        5762    -3.82409    -3.82175 6.06032e-05
        5763    -3.82391    -3.82175 6.05939e-05
        5764    -3.82356    -3.82176 6.05842e-05
        5765    -3.82319    -3.82176 6.05742e-05
        5766    -3.82326    -3.82176 6.05642e-05
        5767    -3.82346    -3.82176 6.05545e-05
        5768    -3.82349    -3.82176 6.05447e-05
        5769    -3.82336    -3.82176 6.05348e-05
        5770    -3.82367    -3.82176 6.05253e-05
        5771    -3.82351    -3.82176 6.05155e-05
        5772    -3.82349    -3.82176 6.05058e-05
        5773      -3.823    -3.82176 6.04957e-05
        5774    -3.82251    -3.82176 6.04854e-05
        5775    -3.82216    -3.82176 6.04749e-05
        5776    -3.82226    -3.82176 6.04645e-05
        5777     -3.8219    -3.82176 6.04541e-05
        5778    -3.82214    -3.82176 6.04436e-05
        5779    -3.82223    -3.82176 6.04332e-05
        5780    -3.82126    -3.82176 6.04228e-05
        5781    -3.82134    -3.82176 6.04124e-05
        5782    -3.82112    -3.82176 6.04021e-05
        5783     -3.8209    -3.82176 6.03918e-05
        5784    -3.82084    -3.82176 6.03816e-05
        5785    -3.82092    -3.82176 6.03713e-05
        5786    -3.82056    -3.82176 6.03612e-05
        5787    -3.81974    -3.82176 6.03518e-05
        5788    -3.81952    -3.82176 6.03426e-05
        5789    -3.81946    -3.82176 6.03335e-05
        5790    -3.81924    -3.82176 6.03247e-05
        5791    -3.81903    -3.82176 6.03161e-05
        5792    -3.81897    -3.82175 6.03076e-05
        5793    -3.81845    -3.82175 6.02999e-05
        5794    -3.81809    -3.82175 6.02928e-05
        5795    -3.81803    -3.82175 6.02858e-05
        5796    -3.81752    -3.82175 6.02798e-05
        5797    -3.81731    -3.82175 6.02743e-05
        5798    -3.81741    -3.82175 6.02685e-05
        5799    -3.81691    -3.82175 6.02639e-05
        5800    -3.81687    -3.82175 6.02594e-05
        5801    -3.81653    -3.82175 6.02557e-05
        5802    -3.81621    -3.82175 6.02529e-05
        5803    -3.81635    -3.82175 6.02497e-05
        5804    -3.81635    -3.82175 6.02465e-05
        5805    -3.81622    -3.82174 6.02436e-05
        5806    -3.81626    -3.82174 6.02406e-05
        5807    -3.81602    -3.82174 6.02383e-05
        5808    -3.81549    -3.82174 6.02376e-05
        5809    -3.81561    -3.82174 6.02365e-05
        5810    -3.81545    -3.82174 6.02358e-05
        5811    -3.81577    -3.82174 6.02342e-05
        5812    -3.81629    -3.82174 6.02312e-05
        5813    -3.81608    -3.82174 6.02286e-05
        5814    -3.81637    -3.82174 6.02254e-05
        5815    -3.81669    -3.82173 6.02213e-05
        5816     -3.8166    -3.82173 6.02174e-05
        5817      -3.817    -3.82173 6.02125e-05
        5818    -3.81744    -3.82173 6.02067e-05
        5819    -3.81776    -3.82173 6.02002e-05
        5820    -3.81827    -3.82173 6.01928e-05
        5821    -3.81865    -3.82173 6.01848e-05
        5822    -3.81861    -3.82173 6.01769e-05
        5823     -3.8192    -3.82173 6.01681e-05
        5824     -3.8198    -3.82173 6.01587e-05
        5825    -3.82041    -3.82173 6.01488e-05
        5826    -3.82133    -3.82173 6.01385e-05
        5827     -3.8221    -3.82173 6.01282e-05
        5828    -3.82271    -3.82173 6.01181e-05
        5829    -3.82301    -3.82173 6.01082e-05
        5830     -3.8236    -3.82173 6.00988e-05
        5831    -3.82433    -3.82173 6.00901e-05
        5832    -3.82458    -3.82173 6.00818e-05
        5833    -3.82495    -3.82173  6.0074e-05
        5834    -3.82529    -3.82173 6.00668e-05
        5835     -3.8259    -3.82173 6.00608e-05
        5836    -3.82588    -3.82173 6.00547e-05
        5837    -3.82597    -3.82173 6.00488e-05
        5838    -3.82572    -3.82173 6.00424e-05
        5839     -3.8259    -3.82173 6.00363e-05
        5840    -3.82604    -3.82174 6.00306e-05
        5841    -3.82659    -3.82174 6.00261e-05
        5842    -3.82697    -3.82174 6.00225e-05
        5843    -3.82685    -3.82174 6.00186e-05
        5844    -3.82731    -3.82174 6.00159e-05
        5845    -3.82682    -3.82174 6.00119e-05
        5846    -3.82662    -3.82174 6.00074e-05
        5847    -3.82683    -3.82174 6.00035e-05
        5848    -3.82612    -3.82174 5.99979e-05
        5849    -3.82598    -3.82174  5.9992e-05
        5850    -3.82567    -3.82174 5.99855e-05
        5851    -3.82534    -3.82174 5.99784e-05
        5852    -3.82529    -3.82175 5.99712e-05
        5853    -3.82507    -3.82175 5.99637e-05
        5854    -3.82483    -3.82175 5.99557e-05
        5855    -3.82443    -3.82175 5.99473e-05
        5856    -3.82372    -3.82175  5.9938e-05
        5857    -3.82315    -3.82175 5.99282e-05
        5858    -3.82257    -3.82175 5.99181e-05
        5859    -3.82259    -3.82175 5.99081e-05
        5860    -3.82246    -3.82175  5.9898e-05
        5861    -3.82233    -3.82175 5.98878e-05
        5862     -3.8216    -3.82175 5.98776e-05
        5863    -3.82149    -3.82175 5.98674e-05
        5864    -3.82123    -3.82175 5.98573e-05
        5865    -3.82069    -3.82175 5.98474e-05
        5866    -3.82031    -3.82175 5.98377e-05
        5867    -3.82026    -3.82175  5.9828e-05
        5868    -3.81992    -3.82175 5.98186e-05
        5869    -3.82005    -3.82175 5.98091e-05
        5870    -3.81991    -3.82175 5.97997e-05
        5871    -3.81935    -3.82175  5.9791e-05
        5872    -3.81865    -3.82175 5.97831e-05
        5873    -3.81889    -3.82174 5.97749e-05
        5874      -3.819    -3.82174 5.97665e-05
        5875    -3.81883    -3.82174 5.97584e-05
        5876    -3.81867    -3.82174 5.97505e-05
        5877    -3.81929    -3.82174 5.97418e-05
        5878    -3.81932    -3.82174 5.97331e-05
        5879    -3.81921    -3.82174 5.97245e-05
        5880    -3.81865    -3.82174 5.97166e-05
        5881    -3.81884    -3.82174 5.97085e-05
        5882    -3.81933    -3.82174 5.96998e-05
        5883    -3.81951    -3.82174 5.96908e-05
        5884    -3.81968    -3.82174 5.96817e-05
        5885    -3.81998    -3.82174 5.96723e-05
        5886    -3.81982    -3.82174 5.96631e-05
        5887    -3.81933    -3.82174 5.96544e-05
        5888    -3.81898    -3.82174 5.96461e-05
        5889    -3.81891    -3.82174 5.96379e-05
        5890    -3.81897    -3.82174 5.96296e-05
        5891    -3.81902    -3.82174 5.96212e-05
        5892    -3.81875    -3.82174 5.96133e-05
        5893    -3.81831    -3.82174  5.9606e-05
        5894      -3.818    -3.82174 5.95993e-05
        5895    -3.81784    -3.82173 5.95928e-05
        5896    -3.81767    -3.82173 5.95867e-05
        5897    -3.81809    -3.82173 5.95798e-05
        5898    -3.81776    -3.82173 5.95735e-05
        5899    -3.81712    -3.82173 5.95685e-05
        5900    -3.81724    -3.82173 5.95633e-05
        5901    -3.81721    -3.82173 5.95581e-05
        5902    -3.81719    -3.82173  5.9553e-05
        5903    -3.81673    -3.82173 5.95489e-05
        5904    -3.81703    -3.82173 5.95441e-05
        5905    -3.81689    -3.82173 5.95397e-05
        5906    -3.81647    -3.82173 5.95363e-05
        5907    -3.81607    -3.82172 5.95339e-05
        5908    -3.81583    -3.82172 5.95322e-05
        5909    -3.81578    -3.82172 5.95306e-05
        5910    -3.81544    -3.82172   5.953e-05
        5911    -3.81483    -3.82172 5.95314e-05
        5912     -3.8147    -3.82172 5.95331e-05
        5913     -3.8143    -3.82172 5.95363e-05
        5914    -3.81423    -3.82172 5.95397e-05
        5915    -3.81404    -3.82172 5.95438e-05
        5916    -3.81418    -3.82171 5.95474e-05
        5917    -3.81405    -3.82171 5.95514e-05
        5918    -3.81396    -3.82171 5.95557e-05
        5919    -3.81405    -3.82171 5.95597e-05
        5920    -3.81402    -3.82171 5.95638e-05
        5921    -3.81462    -3.82171 5.95658e-05
        5922    -3.81495    -3.82171 5.95667e-05
        5923    -3.81515    -3.82171 5.95669e-05
        5924    -3.81537     -3.8217 5.95664e-05
        5925    -3.81592     -3.8217 5.95644e-05
        5926    -3.81648     -3.8217 5.95609e-05
        5927    -3.81674     -3.8217 5.95567e-05
        5928    -3.81686     -3.8217 5.95522e-05
        5929    -3.81698     -3.8217 5.95475e-05
        5930    -3.81709     -3.8217 5.95426e-05
        5931    -3.81748     -3.8217 5.95368e-05
        5932    -3.81815     -3.8217 5.95297e-05
        5933     -3.8185     -3.8217 5.95221e-05
        5934    -3.81866     -3.8217 5.95143e-05
        5935    -3.81893     -3.8217 5.95061e-05
        5936    -3.81932     -3.8217 5.94974e-05
        5937    -3.81995     -3.8217 5.94881e-05
        5938    -3.82009     -3.8217 5.94787e-05
        5939    -3.82003     -3.8217 5.94694e-05
        5940    -3.81991     -3.8217 5.94601e-05
        5941    -3.82005     -3.8217 5.94508e-05
        5942     -3.8209    -3.82169 5.94409e-05
        5943    -3.82096    -3.82169  5.9431e-05
        5944    -3.82052    -3.82169 5.94214e-05
        5945    -3.82035    -3.82169 5.94118e-05
        5946    -3.82061    -3.82169 5.94021e-05
        5947    -3.82086    -3.82169 5.93923e-05
        5948    -3.82018    -3.82169 5.93828e-05
        5949     -3.8198    -3.82169 5.93737e-05
        5950    -3.81926    -3.82169 5.93651e-05
        5951    -3.81888    -3.82169  5.9357e-05
        5952    -3.81941    -3.82169 5.93483e-05
        5953     -3.8189    -3.82169 5.93402e-05
        5954    -3.81886    -3.82169 5.93321e-05
        5955    -3.81869    -3.82169 5.93243e-05
        5956    -3.81869    -3.82169 5.93165e-05
        5957    -3.81887    -3.82169 5.93084e-05
        5958    -3.81892    -3.82169 5.93002e-05
        5959    -3.81885    -3.82169 5.92922e-05
        5960     -3.8185    -3.82169 5.92847e-05
        5961    -3.81817    -3.82169 5.92777e-05
        5962    -3.81847    -3.82169 5.92702e-05
        5963    -3.81802    -3.82169 5.92634e-05
        5964    -3.81805    -3.82169 5.92566e-05
        5965    -3.81838    -3.82169 5.92493e-05
        5966    -3.81828    -3.82168 5.92421e-05
        5967    -3.81787    -3.82168 5.92356e-05
        5968    -3.81762    -3.82168 5.92296e-05
        5969    -3.81766    -3.82168 5.92235e-05
        5970    -3.81724    -3.82168 5.92183e-05
        5971    -3.81712    -3.82168 5.92133e-05
        5972    -3.81714    -3.82168 5.92083e-05
        5973    -3.81745    -3.82168 5.92026e-05
        5974     -3.8176    -3.82168 5.91966e-05
        5975    -3.81758    -3.82168 5.91907e-05
        5976     -3.8177    -3.82168 5.91845e-05
        5977    -3.81765    -3.82168 5.91785e-05
        5978    -3.81728    -3.82168 5.91731e-05
        5979    -3.81691    -3.82168 5.91686e-05
        5980    -3.81667    -3.82167 5.91646e-05
        5981    -3.81688    -3.82167 5.91602e-05
        5982    -3.81692    -3.82167 5.91556e-05
        5983    -3.81696    -3.82167  5.9151e-05
        5984    -3.81699    -3.82167 5.91463e-05
        5985    -3.81716    -3.82167 5.91412e-05
        5986    -3.81733    -3.82167 5.91358e-05
        5987    -3.81734    -3.82167 5.91303e-05
        5988     -3.8169    -3.82167 5.91258e-05
        5989    -3.81706    -3.82167  5.9121e-05
        5990    -3.81662    -3.82167 5.91171e-05
        5991    -3.81632    -3.82167  5.9114e-05
        5992    -3.81573    -3.82167 5.91124e-05
        5993    -3.81589    -3.82166 5.91104e-05
        5994    -3.81575    -3.82166 5.91088e-05
        5995    -3.81607    -3.82166 5.91063e-05
        5996    -3.81579    -3.82166 5.91045e-05
        5997    -3.81597    -3.82166 5.91023e-05
        5998    -3.81601    -3.82166 5.90999e-05
        5999    -3.81635    -3.82166 5.90967e-05
        6000     -3.8158    -3.82166 5.90949e-05
        6001    -3.81617    -3.82166 5.90921e-05
        6002    -3.81625    -3.82166 5.90892e-05
        6003    -3.81649    -3.82165 5.90856e-05
        6004    -3.81645    -3.82165 5.90821e-05
        6005    -3.81673    -3.82165 5.90779e-05
        6006    -3.81674    -3.82165 5.90738e-05
        6007    -3.81677    -3.82165 5.90695e-05
        6008    -3.81667    -3.82165 5.90655e-05
        6009    -3.81691    -3.82165  5.9061e-05
        6010    -3.81672    -3.82165 5.90568e-05
        6011    -3.81716    -3.82165 5.90517e-05
        6012    -3.81764    -3.82165 5.90457e-05
        6013    -3.81754    -3.82165 5.90398e-05
        6014    -3.81731    -3.82165 5.90344e-05
        6015    -3.81725    -3.82165 5.90291e-05
        6016    -3.81721    -3.82164 5.90239e-05
        6017    -3.81808    -3.82164  5.9017e-05
        6018     -3.8185    -3.82164 5.90095e-05
        6019    -3.81938    -3.82164 5.90009e-05
        6020    -3.81964    -3.82164 5.89921e-05
        6021    -3.82049    -3.82164 5.89826e-05
        6022    -3.82101    -3.82164 5.89729e-05
        6023    -3.82136    -3.82164 5.89631e-05
        6024    -3.82122    -3.82164 5.89534e-05
        6025     -3.8215    -3.82164 5.89436e-05
        6026    -3.82175    -3.82164 5.89338e-05
        6027    -3.82196    -3.82164 5.89241e-05
        6028    -3.82183    -3.82164 5.89143e-05
        6029    -3.82151    -3.82164 5.89045e-05
        6030    -3.82146    -3.82164 5.88948e-05
        6031    -3.82137    -3.82164  5.8885e-05
        6032    -3.82141    -3.82164 5.88753e-05
        6033    -3.82157    -3.82164 5.88655e-05
        6034    -3.82126    -3.82164 5.88558e-05
        6035    -3.82094    -3.82164 5.88462e-05
        6036    -3.82075    -3.82164 5.88366e-05
        6037     -3.8204    -3.82164 5.88272e-05
        6038    -3.82005    -3.82164 5.88181e-05
        6039    -3.81985    -3.82164 5.88091e-05
        6040    -3.81966    -3.82164 5.88003e-05
        6041    -3.81992    -3.82164 5.87912e-05
        6042    -3.81975    -3.82164 5.87823e-05
        6043    -3.81943    -3.82164 5.87737e-05
        6044    -3.81989    -3.82164 5.87647e-05
        6045    -3.81991    -3.82164 5.87557e-05
        6046     -3.8195    -3.82164  5.8747e-05
        6047    -3.81911    -3.82164 5.87388e-05
        6048    -3.81919    -3.82164 5.87305e-05
        6049     -3.8199    -3.82164 5.87215e-05
        6050    -3.81973    -3.82164 5.87126e-05
        6051    -3.81958    -3.82164 5.87039e-05
        6052     -3.8193    -3.82164 5.86955e-05
        6053    -3.81919    -3.82164 5.86872e-05
        6054    -3.81896    -3.82164 5.86791e-05
        6055    -3.81934    -3.82164 5.86707e-05
        6056    -3.81975    -3.82164 5.86618e-05
        6057    -3.81972    -3.82164  5.8653e-05
        6058    -3.81971    -3.82163 5.86441e-05
        6059    -3.82031    -3.82163 5.86349e-05
        6060    -3.82003    -3.82163 5.86258e-05
        6061    -3.82065    -3.82163 5.86163e-05
        6062    -3.82053    -3.82163  5.8607e-05
        6063    -3.82087    -3.82163 5.85974e-05
        6064    -3.82091    -3.82163 5.85879e-05
        6065    -3.82141    -3.82163 5.85782e-05
        6066    -3.82129    -3.82163 5.85686e-05
        6067    -3.82133    -3.82163  5.8559e-05
        6068    -3.82151    -3.82163 5.85493e-05
        6069    -3.82199    -3.82163 5.85397e-05
        6070    -3.82215    -3.82163 5.85301e-05
        6071    -3.82246    -3.82163 5.85206e-05
        6072     -3.8226    -3.82163 5.85112e-05
        6073    -3.82228    -3.82163 5.85017e-05
        6074     -3.8224    -3.82163 5.84922e-05
        6075    -3.82235    -3.82163 5.84827e-05
        6076    -3.82244    -3.82163 5.84732e-05
        6077    -3.82266    -3.82163 5.84638e-05
        6078    -3.82241    -3.82163 5.84544e-05
        6079    -3.82291    -3.82163 5.84451e-05
        6080    -3.82293    -3.82164 5.84359e-05
        6081    -3.82279    -3.82164 5.84266e-05
        6082    -3.82264    -3.82164 5.84172e-05
        6083    -3.82278    -3.82164 5.84079e-05
        6084    -3.82305    -3.82164 5.83988e-05
        6085    -3.82271    -3.82164 5.83894e-05
        6086     -3.8225    -3.82164   5.838e-05
        6087    -3.82244    -3.82164 5.83706e-05
        6088    -3.82207    -3.82164  5.8361e-05
        6089    -3.82169    -3.82164 5.83515e-05
        6090    -3.82175    -3.82164 5.83419e-05
        6091    -3.82151    -3.82164 5.83323e-05
        6092    -3.82111    -3.82164 5.83228e-05
        6093    -3.82161    -3.82164 5.83132e-05
        6094     -3.8218    -3.82164 5.83037e-05
        6095    -3.82154    -3.82164 5.82941e-05
        6096    -3.82097    -3.82164 5.82846e-05
        6097    -3.82116    -3.82164 5.82751e-05
        6098    -3.82073    -3.82164 5.82658e-05
        6099    -3.82106    -3.82164 5.82563e-05
        6100    -3.82079    -3.82164 5.82469e-05
        6101    -3.82051    -3.82164 5.82376e-05
        6102    -3.82023    -3.82164 5.82286e-05
        6103    -3.81979    -3.82164 5.82198e-05
        6104    -3.81951    -3.82163 5.82113e-05
        6105    -3.81938    -3.82163 5.82029e-05
        6106     -3.8194    -3.82163 5.81946e-05
        6107    -3.81881    -3.82163 5.81869e-05
        6108    -3.81853    -3.82163 5.81796e-05
        6109     -3.8184    -3.82163 5.81724e-05
        6110    -3.81813    -3.82163 5.81657e-05
        6111    -3.81786    -3.82163 5.81595e-05
        6112    -3.81775    -3.82163 5.81535e-05
        6113    -3.81749    -3.82163 5.81479e-05
        6114    -3.81739    -3.82163 5.81425e-05
        6115    -3.81746    -3.82163  5.8137e-05
        6116    -3.81768    -3.82163 5.81311e-05
        6117    -3.81746    -3.82163 5.81256e-05
        6118    -3.81741    -3.82163 5.81201e-05
        6119    -3.81708    -3.82163 5.81154e-05
        6120    -3.81706    -3.82163 5.81107e-05
        6121    -3.81797    -3.82162 5.81043e-05
        6122    -3.81799    -3.82162 5.80978e-05
        6123    -3.81788    -3.82162 5.80915e-05
        6124    -3.81809    -3.82162 5.80849e-05
        6125    -3.81787    -3.82162 5.80786e-05
        6126    -3.81783    -3.82162 5.80725e-05
        6127    -3.81856    -3.82162 5.80651e-05
        6128    -3.81871    -3.82162 5.80576e-05
        6129    -3.81933    -3.82162 5.80493e-05
        6130    -3.81936    -3.82162  5.8041e-05
        6131    -3.81941    -3.82162 5.80327e-05
        6132    -3.81917    -3.82162 5.80246e-05
        6133    -3.81909    -3.82162 5.80166e-05
        6134    -3.81977    -3.82162 5.80079e-05
        6135    -3.81986    -3.82162 5.79992e-05
        6136    -3.82024    -3.82162 5.79902e-05
        6137    -3.82063    -3.82162 5.79809e-05
        6138    -3.82116    -3.82162 5.79715e-05
        6139    -3.82138    -3.82162 5.79621e-05
        6140    -3.82174    -3.82162 5.79527e-05
        6141    -3.82164    -3.82162 5.79432e-05
        6142    -3.82152    -3.82162 5.79338e-05
        6143    -3.82154    -3.82162 5.79244e-05
        6144    -3.82154    -3.82162 5.79149e-05
        6145    -3.82213    -3.82162 5.79056e-05
        6146    -3.82255    -3.82162 5.78963e-05
        6147    -3.82279    -3.82162 5.78872e-05
        6148    -3.82287    -3.82162 5.78782e-05
        6149    -3.82292    -3.82162 5.78692e-05
        6150    -3.82326    -3.82162 5.78604e-05
        6151    -3.82344    -3.82162 5.78517e-05
        6152    -3.82359    -3.82162 5.78432e-05
        6153    -3.82327    -3.82162 5.78344e-05
        6154    -3.82353    -3.82162 5.78259e-05
        6155    -3.82318    -3.82162  5.7817e-05
        6156    -3.82326    -3.82162 5.78082e-05
        6157    -3.82317    -3.82162 5.77994e-05
        6158    -3.82322    -3.82162 5.77906e-05
        6159     -3.8231    -3.82162 5.77817e-05
        6160    -3.82251    -3.82162 5.77725e-05
        6161    -3.82206    -3.82162 5.77632e-05
        6162     -3.8216    -3.82162 5.77538e-05
        6163    -3.82143    -3.82162 5.77444e-05
        6164     -3.8217    -3.82162 5.77351e-05
        6165    -3.82135    -3.82162 5.77257e-05
        6166    -3.82099    -3.82162 5.77164e-05
        6167    -3.82152    -3.82162 5.77071e-05
        6168    -3.82144    -3.82162 5.76977e-05
        6169    -3.82135    -3.82162 5.76884e-05
        6170    -3.82079    -3.82162 5.76792e-05
        6171    -3.82038    -3.82162 5.76702e-05
        6172     -3.8198    -3.82162 5.76616e-05
        6173    -3.81952    -3.82162 5.76533e-05
        6174    -3.81954    -3.82162 5.76449e-05
        6175     -3.8191    -3.82162  5.7637e-05
        6176    -3.81864    -3.82162 5.76297e-05
        6177    -3.81879    -3.82162 5.76222e-05
        6178    -3.81834    -3.82162 5.76153e-05
        6179    -3.81758    -3.82162 5.76097e-05
        6180    -3.81698    -3.82162 5.76053e-05
        6181    -3.81668    -3.82162 5.76015e-05
        6182    -3.81608    -3.82161 5.75991e-05
        6183    -3.81579    -3.82161 5.75975e-05
        6184    -3.81476    -3.82161 5.75989e-05
        6185     -3.8145    -3.82161  5.7601e-05
        6186     -3.8144    -3.82161 5.76035e-05
        6187    -3.81416    -3.82161 5.76068e-05
        6188     -3.8141    -3.82161 5.76103e-05
        6189     -3.8136    -3.82161 5.76155e-05
        6190    -3.81342    -3.82161 5.76214e-05
        6191    -3.81327     -3.8216 5.76278e-05
        6192    -3.81344     -3.8216 5.76336e-05
        6193    -3.81304     -3.8216 5.76409e-05
        6194    -3.81266     -3.8216 5.76496e-05
        6195    -3.81261     -3.8216 5.76586e-05
        6196    -3.81289     -3.8216 5.76664e-05
        6197     -3.8129     -3.8216 5.76742e-05
        6198    -3.81308    -3.82159 5.76812e-05
        6199    -3.81314    -3.82159  5.7688e-05
        6200    -3.81307    -3.82159 5.76951e-05
        6201    -3.81333    -3.82159 5.77012e-05
        6202    -3.81376    -3.82159 5.77057e-05
        6203    -3.81406    -3.82159 5.77091e-05
        6204    -3.81497    -3.82159 5.77097e-05
        6205    -3.81576    -3.82159  5.7708e-05
        6206    -3.81595    -3.82158 5.77059e-05
        6207    -3.81631    -3.82158 5.77028e-05
        6208    -3.81637    -3.82158 5.76997e-05
        6209    -3.81644    -3.82158 5.76963e-05
        6210    -3.81621    -3.82158 5.76935e-05
        6211    -3.81689    -3.82158 5.76892e-05
        6212    -3.81667    -3.82158 5.76853e-05
        6213    -3.81735    -3.82158   5.768e-05
        6214    -3.81788    -3.82158 5.76738e-05
        6215     -3.8181    -3.82158 5.76673e-05
        6216    -3.81832    -3.82158 5.76604e-05
        6217    -3.81839    -3.82158 5.76534e-05
        6218    -3.81875    -3.82158 5.76459e-05
        6219     -3.8185    -3.82158 5.76388e-05
        6220    -3.81855    -3.82158 5.76316e-05
        6221    -3.81859    -3.82158 5.76243e-05
        6222    -3.81848    -3.82157 5.76172e-05
        6223    -3.81881    -3.82157 5.76096e-05
        6224    -3.81898    -3.82157 5.76019e-05
        6225    -3.81929    -3.82157 5.75938e-05
        6226    -3.81975    -3.82157 5.75853e-05
        6227    -3.82035    -3.82157 5.75764e-05
        6228    -3.82109    -3.82157 5.75672e-05
        6229    -3.82062    -3.82157 5.75582e-05
        6230    -3.82073    -3.82157 5.75491e-05
        6231    -3.82114    -3.82157 5.75399e-05
        6232    -3.82155    -3.82157 5.75306e-05
        6233    -3.82163    -3.82157 5.75214e-05
        6234    -3.82171    -3.82157 5.75122e-05
        6235    -3.82163    -3.82157  5.7503e-05
        6236    -3.82198    -3.82157 5.74938e-05
        6237    -3.82158    -3.82157 5.74846e-05
        6238    -3.82192    -3.82157 5.74754e-05
        6239    -3.82241    -3.82157 5.74663e-05
        6240    -3.82228    -3.82157 5.74572e-05
        6241    -3.82261    -3.82157 5.74483e-05
        6242    -3.82218    -3.82157 5.74391e-05
        6243    -3.82265    -3.82157 5.74302e-05
        6244    -3.82297    -3.82157 5.74214e-05
        6245    -3.82314    -3.82157 5.74128e-05
        6246    -3.82347    -3.82157 5.74044e-05
        6247    -3.82351    -3.82157  5.7396e-05
        6248     -3.8237    -3.82157 5.73879e-05
        6249     -3.8236    -3.82158 5.73796e-05
        6250    -3.82351    -3.82158 5.73713e-05
        6251    -3.82343    -3.82158 5.73628e-05
        6252    -3.82383    -3.82158 5.73548e-05
        6253    -3.82393    -3.82158 5.73469e-05
        6254    -3.82374    -3.82158 5.73387e-05
        6255    -3.82372    -3.82158 5.73306e-05
        6256    -3.82355    -3.82158 5.73223e-05
        6257     -3.8234    -3.82158 5.73139e-05
        6258    -3.82356    -3.82158 5.73056e-05
        6259    -3.82327    -3.82158 5.72971e-05
        6260    -3.82344    -3.82158 5.72887e-05
        6261    -3.82361    -3.82158 5.72805e-05
        6262    -3.82439    -3.82158 5.72731e-05
        6263     -3.8241    -3.82158 5.72653e-05
        6264    -3.82395    -3.82158 5.72575e-05
        6265     -3.8241    -3.82158 5.72497e-05
        6266    -3.82423    -3.82158 5.72422e-05
        6267     -3.8242    -3.82158 5.72346e-05
        6268     -3.8243    -3.82158 5.72271e-05
        6269    -3.82468    -3.82158 5.72201e-05
        6270    -3.82444    -3.82158 5.72128e-05
        6271    -3.82402    -3.82158  5.7205e-05
        6272    -3.82418    -3.82158 5.71973e-05
        6273    -3.82357    -3.82158 5.71891e-05
        6274    -3.82353    -3.82158 5.71808e-05
        6275    -3.82347    -3.82158 5.71725e-05
        6276    -3.82338    -3.82158 5.71641e-05
        6277    -3.82328    -3.82159 5.71556e-05
        6278    -3.82345    -3.82159 5.71473e-05
        6279    -3.82375    -3.82159 5.71392e-05
        6280    -3.82327    -3.82159 5.71308e-05
        6281    -3.82323    -3.82159 5.71223e-05
        6282    -3.82303    -3.82159 5.71137e-05
        6283    -3.82236    -3.82159 5.71047e-05
        6284    -3.82152    -3.82159 5.70956e-05
        6285    -3.82098    -3.82159 5.70866e-05
        6286    -3.82073    -3.82159 5.70777e-05
        6287    -3.82002    -3.82159 5.70691e-05
        6288    -3.81961    -3.82159 5.70609e-05
        6289    -3.81934    -3.82159  5.7053e-05
        6290    -3.81953    -3.82159 5.70449e-05
        6291    -3.81956    -3.82158 5.70367e-05
        6292    -3.81929    -3.82158 5.70288e-05
        6293    -3.81858    -3.82158 5.70217e-05
        6294    -3.81832    -3.82158  5.7015e-05
        6295    -3.81807    -3.82158 5.70087e-05
        6296    -3.81767    -3.82158  5.7003e-05
        6297    -3.81773    -3.82158 5.69973e-05
        6298    -3.81765    -3.82158 5.69916e-05
        6299    -3.81712    -3.82158  5.6987e-05
        6300    -3.81661    -3.82158 5.69834e-05
