#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5434     -5.4011    -5.47549  0.00193908
        5435    -5.39953    -5.47547  0.00193877
        5436    -5.39771    -5.47546  0.00193847
        5437    -5.39674    -5.47544  0.00193817
        5438    -5.39557    -5.47543  0.00193787
        5439    -5.39419    -5.47541  0.00193757
        5440    -5.39352     -5.4754  0.00193727
        5441    -5.39327    -5.47538  0.00193697
        5442    -5.39297    -5.47537  0.00193668
        5443    -5.39293    -5.47535  0.00193638
        5444     -5.3933    -5.47534  0.00193608
        5445    -5.39422    -5.47532  0.00193578
        5446    -5.39492    -5.47531  0.00193549
        5447    -5.39601    -5.47529  0.00193518
        5448    -5.39714    -5.47528  0.00193488
        5449    -5.39847    -5.47527  0.00193458
        5450    -5.40027    -5.47525  0.00193427
        5451    -5.40252    -5.47524  0.00193396
        5452      -5.404    -5.47523  0.00193365
        5453    -5.40602    -5.47521  0.00193334
        5454    -5.40783     -5.4752  0.00193303
        5455    -5.41014    -5.47519  0.00193271
        5456    -5.41247    -5.47518  0.00193239
        5457    -5.41419    -5.47517  0.00193207
        5458    -5.41648    -5.47516  0.00193174
        5459    -5.41872    -5.47515  0.00193142
        5460    -5.42087    -5.47514  0.00193109
        5461    -5.42232    -5.47513  0.00193076
        5462    -5.42394    -5.47512  0.00193043
        5463    -5.42555    -5.47511   0.0019301
        5464    -5.42698     -5.4751  0.00192976
        5465    -5.42822    -5.47509  0.00192943
        5466    -5.42924    -5.47508  0.00192909
        5467    -5.43064    -5.47507  0.00192876
        5468     -5.4312    -5.47507  0.00192842
        5469    -5.43089    -5.47506  0.00192809
        5470    -5.43078    -5.47505  0.00192775
        5471      -5.431    -5.47504  0.00192741
        5472     -5.4305    -5.47503  0.00192708
        5473    -5.42956    -5.47502  0.00192675
        5474    -5.42851    -5.47502  0.00192641
        5475    -5.42732    -5.47501  0.00192608
        5476    -5.42557      -5.475  0.00192575
        5477    -5.42355    -5.47499  0.00192542
        5478    -5.42098    -5.47498  0.00192509
        5479    -5.41878    -5.47497  0.00192477
        5480    -5.41666    -5.47496  0.00192445
        5481    -5.41418    -5.47495  0.00192413
        5482    -5.41136    -5.47494  0.00192381
        5483    -5.40733    -5.47492   0.0019235
        5484    -5.40438    -5.47491  0.00192319
        5485    -5.40072     -5.4749  0.00192289
        5486    -5.39714    -5.47488  0.00192259
        5487    -5.39368    -5.47487   0.0019223
        5488    -5.39023    -5.47485  0.00192201
        5489    -5.38712    -5.47484  0.00192173
        5490     -5.3838    -5.47482  0.00192145
        5491    -5.38075     -5.4748  0.00192118
        5492    -5.37789    -5.47479  0.00192091
        5493    -5.37524    -5.47477  0.00192064
        5494      -5.373    -5.47475  0.00192038
        5495    -5.37031    -5.47473  0.00192013
        5496    -5.36842    -5.47471  0.00191988
        5497    -5.36704    -5.47469  0.00191963
        5498    -5.36607    -5.47467  0.00191938
        5499    -5.36538    -5.47465  0.00191913
        5500    -5.36588    -5.47463  0.00191889
        5501    -5.36578    -5.47461  0.00191864
        5502    -5.36659    -5.47459  0.00191839
        5503    -5.36786    -5.47457  0.00191814
        5504    -5.36987    -5.47455  0.00191789
        5505    -5.37186    -5.47453  0.00191763
        5506    -5.37485    -5.47452  0.00191736
        5507    -5.37761     -5.4745   0.0019171
        5508    -5.38116    -5.47448  0.00191682
        5509    -5.38441    -5.47447  0.00191655
        5510    -5.38836    -5.47445  0.00191626
        5511    -5.39221    -5.47444  0.00191597
        5512    -5.39638    -5.47442  0.00191568
        5513    -5.40127    -5.47441  0.00191538
        5514    -5.40578     -5.4744  0.00191507
        5515    -5.41016    -5.47438  0.00191476
        5516    -5.41422    -5.47437  0.00191444
        5517    -5.41838    -5.47436  0.00191412
        5518    -5.42288    -5.47435   0.0019138
        5519    -5.42695    -5.47434  0.00191347
        5520    -5.43116    -5.47434  0.00191314
        5521    -5.43488    -5.47433  0.00191281
        5522    -5.43793    -5.47432  0.00191247
        5523    -5.44046    -5.47432  0.00191213
        5524    -5.44274    -5.47431   0.0019118
        5525    -5.44598    -5.47431  0.00191146
        5526    -5.44851     -5.4743  0.00191112
        5527    -5.45094     -5.4743  0.00191078
        5528    -5.45281    -5.47429  0.00191043
        5529    -5.45428    -5.47429  0.00191009
        5530    -5.45536    -5.47429  0.00190975
        5531    -5.45681    -5.47428  0.00190941
        5532     -5.4576    -5.47428  0.00190906
        5533     -5.4588    -5.47428  0.00190872
        5534    -5.45982    -5.47427  0.00190838
        5535    -5.45964    -5.47427  0.00190803
        5536    -5.45977    -5.47427  0.00190769
        5537    -5.46026    -5.47427  0.00190735
        5538    -5.46005    -5.47426  0.00190701
        5539    -5.46009    -5.47426  0.00190666
        5540    -5.46011    -5.47426  0.00190632
        5541    -5.45966    -5.47426  0.00190598
        5542    -5.46028    -5.47425  0.00190564
        5543    -5.46035    -5.47425  0.00190529
        5544    -5.46047    -5.47425  0.00190495
        5545    -5.46112    -5.47425  0.00190461
        5546    -5.46142    -5.47424  0.00190427
        5547    -5.46183    -5.47424  0.00190393
        5548    -5.46265    -5.47424  0.00190358
        5549    -5.46345    -5.47424  0.00190324
        5550    -5.46424    -5.47424   0.0019029
        5551    -5.46515    -5.47423  0.00190256
        5552    -5.46651    -5.47423  0.00190222
        5553    -5.46768    -5.47423  0.00190187
        5554    -5.46867    -5.47423  0.00190153
        5555    -5.47038    -5.47423  0.00190119
        5556    -5.47249    -5.47423  0.00190085
        5557    -5.47424    -5.47423  0.00190051
        5558    -5.47561    -5.47423  0.00190016
        5559    -5.47705    -5.47423  0.00189982
        5560    -5.47867    -5.47423  0.00189948
        5561    -5.48033    -5.47423  0.00189914
        5562    -5.48231    -5.47423   0.0018988
        5563    -5.48398    -5.47424  0.00189846
        5564    -5.48519    -5.47424  0.00189812
        5565    -5.48698    -5.47424  0.00189778
        5566    -5.48903    -5.47424  0.00189744
        5567    -5.49074    -5.47425   0.0018971
        5568    -5.49224    -5.47425  0.00189676
        5569    -5.49383    -5.47425  0.00189642
        5570    -5.49535    -5.47426  0.00189609
        5571    -5.49665    -5.47426  0.00189575
        5572    -5.49817    -5.47426  0.00189542
        5573    -5.49915    -5.47427  0.00189508
        5574     -5.5005    -5.47427  0.00189475
        5575    -5.50175    -5.47428  0.00189441
        5576    -5.50276    -5.47428  0.00189408
        5577    -5.50337    -5.47429  0.00189375
        5578    -5.50402    -5.47429  0.00189342
        5579    -5.50487     -5.4743  0.00189309
        5580    -5.50546    -5.47431  0.00189275
        5581    -5.50578    -5.47431  0.00189242
        5582    -5.50599    -5.47432  0.00189209
        5583    -5.50623    -5.47432  0.00189176
        5584    -5.50664    -5.47433  0.00189143
        5585    -5.50587    -5.47433   0.0018911
        5586    -5.50601    -5.47434  0.00189077
        5587    -5.50602    -5.47435  0.00189044
        5588    -5.50574    -5.47435  0.00189011
        5589    -5.50502    -5.47436  0.00188978
        5590    -5.50445    -5.47436  0.00188945
        5591    -5.50359    -5.47437  0.00188912
        5592    -5.50334    -5.47437  0.00188879
        5593    -5.50279    -5.47438  0.00188846
        5594     -5.5015    -5.47438  0.00188813
        5595    -5.50038    -5.47439   0.0018878
        5596    -5.49882    -5.47439  0.00188746
        5597    -5.49728     -5.4744  0.00188713
        5598    -5.49547     -5.4744   0.0018868
        5599    -5.49369     -5.4744  0.00188646
        5600    -5.49196    -5.47441  0.00188613
        5601    -5.48983    -5.47441   0.0018858
        5602    -5.48763    -5.47441  0.00188546
        5603     -5.4852    -5.47441  0.00188512
        5604    -5.48287    -5.47441  0.00188479
        5605    -5.48035    -5.47442  0.00188445
        5606    -5.47796    -5.47442  0.00188412
        5607    -5.47571    -5.47442  0.00188378
        5608    -5.47333    -5.47442  0.00188345
        5609    -5.47113    -5.47442  0.00188311
        5610    -5.46882    -5.47441  0.00188277
        5611    -5.46659    -5.47441  0.00188244
        5612    -5.46429    -5.47441   0.0018821
        5613    -5.46195    -5.47441  0.00188177
        5614    -5.45972    -5.47441  0.00188144
        5615    -5.45794     -5.4744   0.0018811
        5616    -5.45631     -5.4744  0.00188077
        5617    -5.45499     -5.4744  0.00188044
        5618     -5.4537    -5.47439  0.00188011
        5619    -5.45243    -5.47439  0.00187978
        5620     -5.4512    -5.47439  0.00187945
        5621    -5.45046    -5.47438  0.00187912
        5622    -5.45021    -5.47438  0.00187879
        5623    -5.44983    -5.47437  0.00187846
        5624    -5.44963    -5.47437  0.00187813
        5625    -5.44945    -5.47436   0.0018778
        5626    -5.44896    -5.47436  0.00187748
        5627    -5.44967    -5.47435  0.00187715
        5628     -5.4505    -5.47435  0.00187682
        5629    -5.45083    -5.47435  0.00187649
        5630    -5.45108    -5.47434  0.00187616
        5631     -5.4517    -5.47434  0.00187583
        5632    -5.45235    -5.47433   0.0018755
        5633    -5.45333    -5.47433  0.00187517
        5634     -5.4537    -5.47433  0.00187484
        5635    -5.45406    -5.47432  0.00187451
        5636    -5.45483    -5.47432  0.00187419
        5637    -5.45541    -5.47432  0.00187386
        5638    -5.45549    -5.47431  0.00187353
        5639    -5.45565    -5.47431   0.0018732
        5640    -5.45592    -5.47431  0.00187287
        5641    -5.45598     -5.4743  0.00187254
        5642    -5.45614     -5.4743  0.00187221
        5643    -5.45689     -5.4743  0.00187188
        5644    -5.45717    -5.47429  0.00187155
        5645    -5.45702    -5.47429  0.00187122
        5646    -5.45735    -5.47429  0.00187089
        5647    -5.45716    -5.47428  0.00187056
        5648    -5.45766    -5.47428  0.00187024
        5649    -5.45874    -5.47428  0.00186991
        5650    -5.45936    -5.47428  0.00186958
        5651    -5.46061    -5.47427  0.00186925
        5652    -5.46189    -5.47427  0.00186892
        5653    -5.46383    -5.47427  0.00186859
        5654    -5.46613    -5.47427  0.00186826
        5655    -5.46803    -5.47427  0.00186793
        5656    -5.46983    -5.47427   0.0018676
        5657    -5.47168    -5.47427  0.00186727
        5658    -5.47384    -5.47427  0.00186694
        5659     -5.4763    -5.47427  0.00186661
        5660    -5.47872    -5.47427  0.00186628
        5661    -5.48078    -5.47427  0.00186595
        5662    -5.48378    -5.47427  0.00186562
        5663    -5.48664    -5.47427  0.00186529
        5664    -5.48887    -5.47427  0.00186497
        5665    -5.49163    -5.47428  0.00186464
        5666    -5.49399    -5.47428  0.00186431
        5667    -5.49651    -5.47429  0.00186399
        5668    -5.49886    -5.47429  0.00186366
        5669    -5.50056    -5.47429  0.00186334
        5670    -5.50233     -5.4743  0.00186302
        5671      -5.504     -5.4743   0.0018627
        5672    -5.50495    -5.47431  0.00186238
        5673     -5.5062    -5.47432  0.00186206
        5674    -5.50685    -5.47432  0.00186174
        5675    -5.50703    -5.47433  0.00186142
        5676    -5.50658    -5.47433   0.0018611
        5677    -5.50625    -5.47434  0.00186078
        5678    -5.50482    -5.47434  0.00186046
        5679    -5.50427    -5.47435  0.00186014
        5680    -5.50292    -5.47435  0.00185982
        5681    -5.50155    -5.47436   0.0018595
        5682    -5.49985    -5.47436  0.00185918
        5683    -5.49739    -5.47437  0.00185885
        5684    -5.49463    -5.47437  0.00185853
        5685    -5.49159    -5.47437  0.00185821
        5686     -5.4886    -5.47438  0.00185788
        5687    -5.48537    -5.47438  0.00185755
        5688    -5.48163    -5.47438  0.00185723
        5689    -5.47742    -5.47438   0.0018569
        5690    -5.47367    -5.47438  0.00185658
        5691    -5.46996    -5.47438  0.00185625
        5692    -5.46558    -5.47438  0.00185592
        5693    -5.46162    -5.47438   0.0018556
        5694    -5.45707    -5.47437  0.00185528
        5695    -5.45332    -5.47437  0.00185495
        5696    -5.44936    -5.47436  0.00185463
        5697    -5.44538    -5.47436  0.00185432
        5698    -5.44171    -5.47435    0.001854
        5699     -5.4381    -5.47435  0.00185368
        5700    -5.43502    -5.47434  0.00185337
        5701    -5.43221    -5.47433  0.00185306
        5702    -5.42985    -5.47432  0.00185275
        5703     -5.4275    -5.47432  0.00185245
        5704    -5.42519    -5.47431  0.00185214
        5705    -5.42383     -5.4743  0.00185184
        5706    -5.42238    -5.47429  0.00185154
        5707    -5.42128    -5.47428  0.00185123
        5708     -5.4204    -5.47427  0.00185093
        5709    -5.42017    -5.47426  0.00185063
        5710    -5.42029    -5.47425  0.00185033
        5711    -5.42044    -5.47424  0.00185003
        5712    -5.42105    -5.47423  0.00184973
        5713    -5.42195    -5.47422  0.00184943
        5714    -5.42357    -5.47422  0.00184913
        5715    -5.42528    -5.47421  0.00184883
        5716    -5.42675     -5.4742  0.00184852
        5717    -5.42871    -5.47419  0.00184822
        5718    -5.43113    -5.47418  0.00184791
        5719    -5.43308    -5.47418   0.0018476
        5720    -5.43605    -5.47417  0.00184729
        5721    -5.43803    -5.47416  0.00184698
        5722    -5.44068    -5.47416  0.00184666
        5723     -5.4429    -5.47415  0.00184635
        5724     -5.4453    -5.47415  0.00184603
        5725    -5.44784    -5.47414  0.00184572
        5726    -5.45006    -5.47414   0.0018454
        5727    -5.45286    -5.47413  0.00184508
        5728    -5.45532    -5.47413  0.00184476
        5729    -5.45742    -5.47413  0.00184444
        5730    -5.45931    -5.47413  0.00184412
        5731    -5.46144    -5.47412   0.0018438
        5732    -5.46335    -5.47412  0.00184348
        5733    -5.46535    -5.47412  0.00184316
        5734    -5.46745    -5.47412  0.00184284
        5735    -5.46964    -5.47412  0.00184252
        5736    -5.47178    -5.47412  0.00184219
        5737    -5.47312    -5.47412  0.00184187
        5738    -5.47459    -5.47412  0.00184155
        5739    -5.47633    -5.47412  0.00184123
        5740    -5.47821    -5.47412  0.00184091
        5741    -5.48025    -5.47412  0.00184059
        5742    -5.48199    -5.47412  0.00184027
        5743    -5.48391    -5.47412  0.00183995
        5744    -5.48571    -5.47412  0.00183963
        5745    -5.48786    -5.47413  0.00183931
        5746    -5.48977    -5.47413    0.001839
        5747     -5.4922    -5.47413  0.00183868
        5748    -5.49456    -5.47414  0.00183836
        5749    -5.49669    -5.47414  0.00183805
        5750    -5.49906    -5.47414  0.00183773
        5751    -5.50167    -5.47415  0.00183742
        5752    -5.50453    -5.47415  0.00183711
        5753    -5.50702    -5.47416   0.0018368
        5754    -5.51065    -5.47417  0.00183649
        5755    -5.51346    -5.47417  0.00183618
        5756    -5.51603    -5.47418  0.00183588
        5757    -5.51912    -5.47419  0.00183557
        5758    -5.52195     -5.4742  0.00183527
        5759    -5.52512    -5.47421  0.00183498
        5760      -5.528    -5.47422  0.00183468
        5761    -5.53149    -5.47423  0.00183439
        5762    -5.53496    -5.47424   0.0018341
        5763    -5.53779    -5.47425  0.00183382
        5764    -5.54042    -5.47426  0.00183353
        5765    -5.54299    -5.47427  0.00183326
        5766    -5.54592    -5.47428  0.00183298
        5767     -5.5489     -5.4743  0.00183271
        5768    -5.55161    -5.47431  0.00183244
        5769    -5.55404    -5.47432  0.00183217
        5770    -5.55677    -5.47434  0.00183191
        5771    -5.55889    -5.47435  0.00183165
        5772    -5.56099    -5.47437   0.0018314
        5773    -5.56246    -5.47438  0.00183114
        5774    -5.56373     -5.4744  0.00183089
        5775    -5.56496    -5.47441  0.00183064
        5776    -5.56644    -5.47443  0.00183039
        5777    -5.56726    -5.47445  0.00183015
        5778    -5.56846    -5.47446   0.0018299
        5779    -5.56931    -5.47448  0.00182966
        5780    -5.56887    -5.47449  0.00182942
        5781    -5.56928    -5.47451  0.00182917
        5782    -5.56917    -5.47453  0.00182893
        5783    -5.56883    -5.47454  0.00182869
        5784    -5.56843    -5.47456  0.00182844
        5785    -5.56796    -5.47458   0.0018282
        5786    -5.56683    -5.47459  0.00182795
        5787    -5.56502    -5.47461   0.0018277
        5788    -5.56361    -5.47462  0.00182745
        5789    -5.56213    -5.47464   0.0018272
        5790    -5.56028    -5.47465  0.00182694
        5791    -5.55822    -5.47467  0.00182668
        5792     -5.5561    -5.47468  0.00182642
        5793    -5.55332    -5.47469  0.00182616
        5794    -5.55047    -5.47471  0.00182589
        5795    -5.54771    -5.47472  0.00182562
        5796     -5.5443    -5.47473  0.00182534
        5797    -5.54097    -5.47474  0.00182506
        5798    -5.53775    -5.47475  0.00182478
        5799    -5.53373    -5.47476  0.00182449
        5800    -5.52996    -5.47477   0.0018242
        5801    -5.52571    -5.47478  0.00182391
        5802    -5.52129    -5.47479  0.00182361
        5803    -5.51716     -5.4748  0.00182331
        5804    -5.51273     -5.4748  0.00182301
        5805    -5.50801    -5.47481  0.00182271
        5806    -5.50334    -5.47482   0.0018224
        5807    -5.49827    -5.47482  0.00182209
        5808    -5.49284    -5.47482  0.00182178
        5809    -5.48797    -5.47482  0.00182147
        5810    -5.48279    -5.47483  0.00182115
        5811     -5.4781    -5.47483  0.00182084
        5812    -5.47361    -5.47483  0.00182053
        5813    -5.46847    -5.47483  0.00182022
        5814    -5.46392    -5.47482   0.0018199
        5815    -5.45954    -5.47482  0.00181959
        5816    -5.45493    -5.47482  0.00181928
        5817    -5.45102    -5.47481  0.00181897
        5818     -5.4474    -5.47481  0.00181867
        5819    -5.44395     -5.4748  0.00181836
        5820    -5.44101     -5.4748  0.00181806
        5821     -5.4383    -5.47479  0.00181776
        5822    -5.43556    -5.47478  0.00181746
        5823    -5.43386    -5.47478  0.00181716
        5824     -5.4326    -5.47477  0.00181686
        5825     -5.4318    -5.47476  0.00181657
        5826    -5.43178    -5.47476  0.00181627
        5827    -5.43207    -5.47475  0.00181597
        5828    -5.43267    -5.47474  0.00181567
        5829    -5.43343    -5.47473  0.00181538
        5830    -5.43492    -5.47473  0.00181508
        5831    -5.43699    -5.47472  0.00181478
        5832      -5.439    -5.47471  0.00181448
        5833    -5.44153    -5.47471  0.00181418
        5834     -5.4444     -5.4747  0.00181387
        5835    -5.44788     -5.4747  0.00181357
        5836    -5.45104     -5.4747  0.00181326
        5837    -5.45459    -5.47469  0.00181295
        5838    -5.45804    -5.47469  0.00181264
        5839    -5.46212    -5.47469  0.00181234
        5840    -5.46633    -5.47469  0.00181203
        5841     -5.4711    -5.47468  0.00181172
        5842    -5.47578    -5.47468  0.00181141
        5843    -5.48004    -5.47469   0.0018111
        5844    -5.48491    -5.47469  0.00181079
        5845    -5.48885    -5.47469  0.00181048
        5846    -5.49302    -5.47469  0.00181017
        5847    -5.49757     -5.4747  0.00180987
        5848     -5.5011     -5.4747  0.00180956
        5849    -5.50509    -5.47471  0.00180926
        5850    -5.50877    -5.47471  0.00180896
        5851    -5.51227    -5.47472  0.00180866
        5852    -5.51587    -5.47473  0.00180837
        5853     -5.5191    -5.47473  0.00180807
        5854    -5.52209    -5.47474  0.00180778
        5855    -5.52467    -5.47475   0.0018075
        5856     -5.5267    -5.47476  0.00180721
        5857     -5.5286    -5.47477  0.00180692
        5858    -5.53023    -5.47478  0.00180664
        5859    -5.53219    -5.47479  0.00180636
        5860    -5.53371     -5.4748  0.00180608
        5861    -5.53495    -5.47481   0.0018058
        5862    -5.53531    -5.47482  0.00180552
        5863    -5.53601    -5.47483  0.00180524
        5864    -5.53631    -5.47484  0.00180496
        5865    -5.53606    -5.47485  0.00180469
        5866    -5.53574    -5.47486  0.00180441
        5867    -5.53552    -5.47487  0.00180413
        5868    -5.53481    -5.47488  0.00180385
        5869    -5.53439    -5.47489  0.00180357
        5870    -5.53353     -5.4749  0.00180329
        5871     -5.5321    -5.47491  0.00180301
        5872    -5.53044    -5.47492  0.00180273
        5873    -5.52961    -5.47493  0.00180245
        5874     -5.5286    -5.47494  0.00180216
        5875    -5.52726    -5.47495  0.00180188
        5876    -5.52593    -5.47496  0.00180159
        5877    -5.52536    -5.47496  0.00180131
        5878    -5.52423    -5.47497  0.00180102
        5879    -5.52297    -5.47498  0.00180073
        5880    -5.52131    -5.47499  0.00180044
        5881    -5.52045      -5.475  0.00180015
        5882    -5.51992      -5.475  0.00179986
        5883    -5.51912    -5.47501  0.00179957
        5884    -5.51833    -5.47502  0.00179928
        5885     -5.5177    -5.47503  0.00179899
        5886     -5.5166    -5.47503   0.0017987
        5887    -5.51517    -5.47504  0.00179841
        5888    -5.51384    -5.47505  0.00179811
        5889    -5.51273    -5.47505  0.00179782
        5890    -5.51169    -5.47506  0.00179753
        5891    -5.51054    -5.47507  0.00179723
        5892    -5.50897    -5.47507  0.00179694
        5893     -5.5071    -5.47508  0.00179664
        5894    -5.50523    -5.47508  0.00179634
        5895    -5.50335    -5.47509  0.00179604
        5896     -5.5013    -5.47509  0.00179574
        5897    -5.49967     -5.4751  0.00179544
        5898    -5.49711     -5.4751  0.00179514
        5899    -5.49405     -5.4751  0.00179484
        5900    -5.49157     -5.4751  0.00179454
        5901    -5.48876    -5.47511  0.00179424
        5902    -5.48577    -5.47511  0.00179393
        5903    -5.48218    -5.47511  0.00179363
        5904    -5.47918    -5.47511  0.00179333
        5905     -5.4756    -5.47511  0.00179302
        5906     -5.4716    -5.47511  0.00179272
        5907    -5.46749    -5.47511  0.00179242
        5908    -5.46346    -5.47511  0.00179211
        5909    -5.45952     -5.4751  0.00179181
        5910    -5.45524     -5.4751  0.00179151
        5911    -5.45066     -5.4751  0.00179122
        5912    -5.44655    -5.47509  0.00179092
        5913     -5.4422    -5.47509  0.00179062
        5914    -5.43823    -5.47508  0.00179033
        5915    -5.43422    -5.47507  0.00179004
        5916    -5.43066    -5.47507  0.00178976
        5917    -5.42698    -5.47506  0.00178947
        5918     -5.4235    -5.47505  0.00178919
        5919    -5.42043    -5.47504  0.00178891
        5920    -5.41747    -5.47503  0.00178864
        5921    -5.41542    -5.47502  0.00178836
        5922    -5.41339    -5.47501  0.00178809
        5923    -5.41157      -5.475  0.00178782
        5924    -5.41013    -5.47499  0.00178755
        5925    -5.40938    -5.47498  0.00178729
        5926    -5.40904    -5.47497  0.00178702
        5927    -5.40881    -5.47495  0.00178675
        5928    -5.40886    -5.47494  0.00178649
        5929    -5.40932    -5.47493  0.00178622
        5930    -5.41019    -5.47492  0.00178595
        5931    -5.41176    -5.47491  0.00178568
        5932      -5.414     -5.4749  0.00178541
        5933    -5.41628    -5.47489  0.00178514
        5934    -5.41872    -5.47488  0.00178486
        5935    -5.42159    -5.47487  0.00178458
        5936    -5.42483    -5.47486   0.0017843
        5937    -5.42855    -5.47486  0.00178402
        5938    -5.43196    -5.47485  0.00178373
        5939    -5.43529    -5.47484  0.00178344
        5940    -5.43867    -5.47484  0.00178315
        5941    -5.44233    -5.47483  0.00178286
        5942    -5.44669    -5.47483  0.00178257
        5943    -5.45019    -5.47482  0.00178227
        5944     -5.4531    -5.47482  0.00178198
        5945    -5.45615    -5.47481  0.00178168
        5946    -5.45945    -5.47481  0.00178138
        5947    -5.46254    -5.47481  0.00178108
        5948     -5.4645    -5.47481  0.00178079
        5949    -5.46654    -5.47481  0.00178049
        5950    -5.46818    -5.47481  0.00178019
        5951    -5.46975    -5.47481  0.00177989
        5952      -5.472     -5.4748  0.00177959
        5953    -5.47299     -5.4748  0.00177929
        5954    -5.47424     -5.4748  0.00177899
        5955    -5.47518     -5.4748  0.00177869
        5956    -5.47611     -5.4748   0.0017784
        5957    -5.47708     -5.4748   0.0017781
        5958     -5.4778    -5.47481   0.0017778
        5959    -5.47829    -5.47481   0.0017775
        5960    -5.47844    -5.47481   0.0017772
        5961    -5.47856    -5.47481   0.0017769
        5962    -5.47928    -5.47481  0.00177661
        5963    -5.47925    -5.47481  0.00177631
        5964    -5.47971    -5.47481  0.00177601
        5965     -5.4805    -5.47481  0.00177571
        5966    -5.48088    -5.47481  0.00177542
        5967    -5.48101    -5.47481  0.00177512
        5968    -5.48134    -5.47481  0.00177482
        5969    -5.48201    -5.47481  0.00177452
        5970    -5.48227    -5.47482  0.00177423
        5971    -5.48286    -5.47482  0.00177393
        5972    -5.48362    -5.47482  0.00177363
        5973    -5.48469    -5.47482  0.00177334
        5974     -5.4856    -5.47482  0.00177304
        5975    -5.48634    -5.47482  0.00177275
        5976     -5.4872    -5.47483  0.00177245
        5977    -5.48786    -5.47483  0.00177216
        5978    -5.48815    -5.47483  0.00177186
        5979    -5.48837    -5.47483  0.00177157
        5980    -5.48865    -5.47484  0.00177127
        5981    -5.48929    -5.47484  0.00177098
        5982    -5.48967    -5.47484  0.00177068
        5983    -5.48993    -5.47484  0.00177039
        5984    -5.49007    -5.47485  0.00177009
        5985    -5.49024    -5.47485   0.0017698
        5986    -5.49027    -5.47485  0.00176951
        5987    -5.49001    -5.47485  0.00176921
        5988    -5.48916    -5.47486  0.00176892
        5989    -5.48877    -5.47486  0.00176863
        5990    -5.48763    -5.47486  0.00176833
        5991     -5.4865    -5.47486  0.00176804
        5992    -5.48493    -5.47486  0.00176774
        5993    -5.48398    -5.47486  0.00176745
        5994    -5.48259    -5.47487  0.00176715
        5995    -5.48151    -5.47487  0.00176686
        5996    -5.47971    -5.47487  0.00176657
        5997    -5.47823    -5.47487  0.00176627
        5998    -5.47649    -5.47487  0.00176598
        5999    -5.47494    -5.47487  0.00176568
        6000    -5.47239    -5.47487  0.00176539
        6001    -5.47066    -5.47487  0.00176509
        6002    -5.46856    -5.47487   0.0017648
        6003    -5.46654    -5.47487  0.00176451
        6004    -5.46419    -5.47486  0.00176421
        6005    -5.46212    -5.47486  0.00176392
        6006    -5.45975    -5.47486  0.00176363
        6007    -5.45742    -5.47486  0.00176334
        6008    -5.45499    -5.47485  0.00176305
        6009    -5.45295    -5.47485  0.00176276
        6010    -5.45057    -5.47485  0.00176247
        6011    -5.44894    -5.47484  0.00176218
        6012    -5.44749    -5.47484  0.00176189
        6013    -5.44564    -5.47483  0.00176161
        6014    -5.44386    -5.47483  0.00176132
        6015    -5.44248    -5.47482  0.00176104
        6016    -5.44135    -5.47482  0.00176075
        6017    -5.44141    -5.47481  0.00176047
        6018    -5.44128     -5.4748  0.00176019
        6019    -5.44187     -5.4748   0.0017599
        6020    -5.44212    -5.47479  0.00175962
        6021    -5.44321    -5.47479  0.00175933
        6022    -5.44423    -5.47478  0.00175905
        6023    -5.44529    -5.47478  0.00175876
        6024    -5.44606    -5.47477  0.00175848
        6025    -5.44741    -5.47477  0.00175819
        6026    -5.44885    -5.47476  0.00175791
        6027    -5.45035    -5.47476  0.00175762
        6028    -5.45156    -5.47476  0.00175733
        6029    -5.45261    -5.47475  0.00175704
        6030     -5.4539    -5.47475  0.00175676
        6031     -5.4551    -5.47475  0.00175647
        6032    -5.45635    -5.47474  0.00175618
        6033     -5.4576    -5.47474  0.00175589
        6034    -5.45824    -5.47474   0.0017556
        6035     -5.4587    -5.47473  0.00175531
        6036    -5.45912    -5.47473  0.00175502
        6037     -5.4592    -5.47473  0.00175474
        6038    -5.45907    -5.47473  0.00175445
        6039     -5.4589    -5.47472  0.00175416
        6040    -5.45854    -5.47472  0.00175387
        6041    -5.45845    -5.47472  0.00175358
        6042    -5.45772    -5.47472  0.00175329
        6043    -5.45668    -5.47471  0.00175301
        6044    -5.45626    -5.47471  0.00175272
        6045    -5.45525    -5.47471  0.00175243
        6046    -5.45368     -5.4747  0.00175214
        6047    -5.45203     -5.4747  0.00175186
        6048    -5.45076     -5.4747  0.00175157
        6049    -5.45005    -5.47469  0.00175129
        6050    -5.44841    -5.47469  0.00175101
        6051    -5.44678    -5.47468  0.00175072
        6052    -5.44501    -5.47468  0.00175044
        6053    -5.44345    -5.47467  0.00175016
        6054     -5.4418    -5.47467  0.00174988
        6055    -5.44085    -5.47466   0.0017496
        6056       -5.44    -5.47466  0.00174932
        6057    -5.43882    -5.47465  0.00174904
        6058    -5.43778    -5.47464  0.00174876
        6059    -5.43749    -5.47464  0.00174848
        6060    -5.43647    -5.47463  0.00174821
        6061    -5.43653    -5.47463  0.00174793
        6062    -5.43601    -5.47462  0.00174765
        6063    -5.43613    -5.47461  0.00174737
        6064    -5.43615    -5.47461   0.0017471
        6065    -5.43681     -5.4746  0.00174682
        6066    -5.43705    -5.47459  0.00174654
        6067    -5.43763    -5.47459  0.00174627
        6068    -5.43855    -5.47458  0.00174599
