# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     1.39254    0.311393    0.322001   0.0118586
     1.44938    0.337377    0.358785   0.0134245
     1.50621    0.240937    0.374905   0.0133395
     1.56305    0.255435     0.37353   0.0120133
     1.61989    0.281419     0.37015   0.0115451
     1.67673     0.20632    0.393418   0.0122646
     1.73357    0.278812    0.396398   0.0142913
     1.79041    0.464117     0.42182   0.0148678
     1.84724    0.535958    0.419209   0.0148893
     1.90408    0.465095    0.416487   0.0142462
     1.96092    0.433491    0.408565   0.0125071
     2.01776    0.491974    0.412484   0.0142991
      2.0746    0.497024    0.423004   0.0121912
     2.13144    0.630199    0.411911   0.0134065
     2.18827    0.394068    0.405039   0.0139944
     2.24511    0.498083    0.386436   0.0106178
     2.30195    0.518853    0.384941   0.0133844
     2.35879    0.407833    0.367651   0.0122761
     2.41563    0.319294    0.373218   0.0117779
     2.47247    0.481874    0.392543   0.0132819
      2.5293    0.586459    0.380839   0.0139517
     2.58614    0.294044     0.33396   0.0120782
     2.64298    0.322878    0.341454   0.0131544
     2.69982    0.292008    0.307573  0.00955204
     2.75666    0.252666    0.316047   0.0122077
      2.8135    0.349839    0.293883   0.0131907
     2.87033    0.190925    0.275224   0.0131049
     2.92717    0.142949    0.269081   0.0124438
     2.98401     0.38299    0.272378   0.0122832
     3.04085    0.241181    0.259848   0.0130782
     3.09769    0.180662    0.257009   0.0116033
     3.15453    0.193613    0.241713   0.0125872
     3.21136    0.143927    0.235699   0.0104464
      3.2682    0.257309    0.214516  0.00904132
     3.32504    0.286306    0.212765    0.010698
     3.38188    0.230755    0.202204  0.00994439
     3.43872    0.246231     0.19223  0.00895455
     3.49556    0.179114    0.184123   0.0105524
     3.55239    0.089435    0.154121  0.00833833
     3.60923   0.0557136    0.145636   0.0103788
     3.66607   0.0540846    0.115903  0.00649598
     3.72291   0.0972545    0.113829  0.00791846
     3.77975    0.170643    0.107504  0.00734196
     3.83659   0.0393416    0.100543  0.00719161
     3.89342   0.0393416    0.092169  0.00584017
     3.95026   0.0376311   0.0949415  0.00704486
      4.0071   0.0497676   0.0825592  0.00696008
     4.06394   0.0895979   0.0722762  0.00546343
     4.12078    0.210392   0.0734457  0.00575524
     4.17761   0.0684202    0.060859  0.00604143
     4.23445    0.103445   0.0551296  0.00502761
     4.29129   0.0764026   0.0598708   0.0056458
     4.34813    0.023214    0.052308  0.00513506
     4.40497   0.0430884   0.0484336  0.00507802
     4.46181   0.0407263   0.0489822  0.00469926
     4.51864   0.0236213   0.0423892  0.00463049
     4.57548    0.013684   0.0412366  0.00452462
     4.63232   0.0741219   0.0313024  0.00318971
     4.68916    0.156878   0.0302282  0.00423105
       4.746   0.0515595    0.028155  0.00363293
     4.80284   0.0100187   0.0243882  0.00334748
     4.85967 0.000814526   0.0194564  0.00346906
     4.91651  0.00993722   0.0169929  0.00301039
     4.97335  0.00472425   0.0149151  0.00297273
     5.03019 8.14526e-05    0.014643  0.00303323
     5.08703 8.14526e-05   0.0137824  0.00333885
     5.14387 8.14526e-05  0.00952074  0.00235305
      5.2007 0.000162905  0.00856943  0.00259589
     5.25754 8.14526e-05  0.00516686  0.00124657
     5.31438 8.14526e-05  0.00327347 0.000858582
     5.37122 0.000162905   0.0028032 0.000765577
     5.42806 0.000162905  0.00349324  0.00102971
      5.4849 0.000162905  0.00354857  0.00147357
     5.54173 0.000162905   0.0032412  0.00108561
     5.59857 0.000244358  0.00216387 0.000961745
     5.65541 0.000407263  0.00121718 0.000451551
   0.0284191           0 0.000380112 0.000271031
   0.0852574   0.0515595  0.00249185   0.0010954
    0.142096   0.0112405  0.00355677 0.000946959
    0.198934  0.00700493  0.00486906 0.000895783
    0.255772  0.00586459   0.0162091  0.00322864
    0.312611    0.012951    0.027807  0.00404897
    0.369449   0.0200374   0.0375844  0.00468787
    0.426287    0.043903    0.046971   0.0041301
    0.483126    0.131302   0.0576489  0.00425077
    0.539964    0.127473    0.069004  0.00424803
    0.596802   0.0866656   0.0909977  0.00730911
     0.65364   0.0490345   0.0993933  0.00621849
    0.710479   0.0966843    0.114445   0.0066227
    0.767317     0.17944    0.136794  0.00751075
    0.824155   0.0818599    0.173843   0.0102577
    0.880994    0.103689    0.189952   0.0100502
    0.937832    0.170155    0.196811   0.0102874
     0.99467    0.318398    0.230834    0.010832
     1.05151    0.367922    0.237119   0.0103703
     1.10835    0.301701    0.251539    0.011812
     1.16519    0.273192    0.272261   0.0133375
     1.22202    0.267409    0.291489   0.0113177
     1.27886    0.280197     0.30795   0.0087743
      1.3357    0.498979    0.323503   0.0110705
     1.39254    0.425264    0.323913   0.0117921
     1.44938    0.311882    0.357916    0.013204
     1.50621    0.297302    0.373468   0.0131696
     1.56305    0.448804    0.374924   0.0118714
     1.61989    0.541416    0.373322   0.0117589
     1.67673    0.340554    0.392439   0.0120764
     1.73357    0.469493    0.397751   0.0140906
     1.79041    0.477801    0.422857   0.0146286
     1.84724    0.377696     0.41844   0.0146334
     1.90408    0.342101     0.41511   0.0140489
     1.96092    0.419807    0.408773   0.0122773
     2.01776     0.37175     0.41173   0.0140541
      2.0746    0.422006    0.422985   0.0119655
     2.13144    0.267898    0.409244   0.0134209
     2.18827    0.401969    0.404983   0.0137354
     2.24511    0.539624    0.389273   0.0107935
     2.30195    0.358473     0.38445   0.0131455
     2.35879    0.396837    0.368192   0.0120606
     2.41563    0.342997    0.372658   0.0115731
     2.47247    0.286713    0.390584   0.0131798
      2.5293    0.232629    0.378094   0.0139607
     2.58614    0.244602    0.332306   0.0119674
     2.64298    0.347233    0.341561   0.0129112
     2.69982    0.323937    0.307876  0.00937996
     2.75666     0.30447    0.315833   0.0119835
      2.8135    0.331675    0.294583    0.012965
     2.87033    0.376474    0.277099   0.0129957
     2.92717    0.274495    0.269181   0.0122138
     2.98401    0.093752     0.26907   0.0124933
     3.04085    0.133257    0.257503   0.0130445
     3.09769    0.208437     0.25611   0.0114233
     3.15453    0.330128     0.24335   0.0124602
     3.21136    0.181395    0.234694   0.0103013
      3.2682    0.178789    0.213854  0.00889806
     3.32504    0.171702    0.212005   0.0105268
     3.38188    0.141076    0.201072  0.00982445
     3.43872    0.118839    0.190871  0.00889126
     3.49556    0.122912    0.182989   0.0104177
     3.55239    0.152805    0.154096  0.00818395
     3.60923   0.0855253    0.144523   0.0102461
     3.66607   0.0764026    0.115171  0.00641674
     3.72291     0.19345    0.115304   0.0079079
     3.77975    0.202899     0.10927  0.00741549
     3.83659    0.175286    0.101927  0.00719039
     3.89342   0.0900052    0.092129  0.00573215
     3.95026   0.0510708   0.0941291  0.00696109
      4.0071   0.0382013   0.0817377  0.00687949
     4.06394    0.025739   0.0714144   0.0054298
     4.12078   0.0515595   0.0730404  0.00566292
     4.17761   0.0847922   0.0613022  0.00594578
     4.23445    0.204365   0.0578932  0.00564318
     4.29129   0.0892721   0.0604152  0.00556744
     4.34813   0.0468353   0.0522066  0.00504097
     4.40497   0.0527813   0.0485141  0.00498462
     4.46181    0.127636   0.0504388   0.0048327
     4.51864   0.0368166    0.042286  0.00454589
     4.57548   0.0175938   0.0407987  0.00446197
     4.63232   0.0150687   0.0310018  0.00314478
     4.68916   0.0590532   0.0307619  0.00418623
       4.746   0.0693162   0.0289172  0.00364475
     4.80284   0.0264721   0.0244267  0.00328571
     4.85967    0.019793   0.0194627  0.00340483
     4.91651    0.012055   0.0169014  0.00295603
     4.97335   0.0122179   0.0148651   0.0029181
     5.03019   0.0119735   0.0145936  0.00297747
     5.08703  0.00610895   0.0136403  0.00328004
     5.14387  0.00806381  0.00949376  0.00230963
      5.2007    0.019793  0.00877728  0.00255612
     5.25754   0.0131953  0.00531554  0.00123232
     5.31438  0.00863398  0.00337274 0.000848402
     5.37122 0.000488716  0.00276034 0.000752599
     5.42806 0.000325811  0.00343459  0.00101231
      5.4849 0.000407263   0.0034904  0.00144743
     5.54173 0.000325811  0.00318721  0.00106685
     5.59857    0.033477  0.00274375  0.00110501
     5.65541   0.0164534  0.00149933 0.000523978
   0.0284191           0 0.000373201 0.000266191
   0.0852574 0.000325811  0.00245247  0.00107619
    0.142096 0.000162905  0.00349506  0.00093175
    0.198934   0.0159647   0.0050708 0.000901927
    0.255772   0.0250874   0.0163705  0.00317397
    0.312611   0.0171865   0.0276139  0.00397995
    0.369449   0.0127066    0.037132  0.00462441
    0.426287   0.0441473   0.0469197  0.00405533
    0.483126   0.0412965   0.0573515  0.00418387
    0.539964   0.0500119   0.0686587   0.0041848
    0.596802    0.122179   0.0915646  0.00719817
     0.65364    0.202736    0.101272  0.00638299
    0.710479    0.144986    0.115001  0.00652552
    0.767317    0.201025    0.137962  0.00746443
    0.824155    0.265291    0.175505   0.0102051
    0.880994    0.176101      0.1897  0.00987063
    0.937832    0.147592    0.195916   0.0101392
     0.99467    0.224239    0.230714   0.0106357
     1.05151    0.134641    0.235256   0.0103477
     1.10835    0.162335    0.249917    0.011708
     1.16519    0.168037    0.270367   0.0132289
     1.22202     0.38633    0.293213   0.0112426
     1.27886    0.308787    0.307965  0.00861478
      1.3357    0.281175    0.322733    0.010896
     1.39254    0.232955    0.322259   0.0116931
     1.44938    0.311475    0.357072   0.0129909
     1.50621    0.611221    0.377791   0.0136212
     1.56305    0.408974    0.375543   0.0116717
     1.61989    0.480163    0.375264   0.0117044
     1.67673    0.567236    0.395617   0.0122679
     1.73357     0.37566     0.39735   0.0138402
     1.79041    0.532782    0.424856   0.0144985
     1.84724    0.436342    0.418766   0.0143709
     1.90408    0.384456    0.414552   0.0138045
     1.96092    0.372972    0.408122   0.0120713
     2.01776    0.386656    0.411274    0.013806
      2.0746    0.349676    0.421652   0.0118219
     2.13144    0.373135    0.408587   0.0131929
     2.18827    0.376067    0.404457   0.0134957
     2.24511    0.364826    0.388828   0.0106064
     2.30195    0.350735    0.383837   0.0129208
     2.35879    0.402458    0.368815   0.0118574
     2.41563    0.287772    0.371115   0.0114651
     2.47247     0.27083    0.388406   0.0131188
      2.5293    0.350572    0.377594   0.0137159
     2.58614    0.370447    0.332999   0.0117698
     2.64298    0.423228    0.343046   0.0127616
     2.69982    0.525777    0.311838   0.0100112
     2.75666      0.2938    0.315432   0.0117723
      2.8135    0.239797    0.293586   0.0127675
     2.87033    0.297221    0.277465   0.0127645
     2.92717    0.249815    0.268829   0.0119968
     2.98401    0.114767    0.266264   0.0125772
     3.04085    0.167548    0.255868   0.0129094
     3.09769    0.249245    0.255985   0.0112162
     3.15453     0.32353    0.244808   0.0123186
     3.21136    0.221877    0.234461   0.0101166
      3.2682    0.170155    0.213059  0.00877168
     3.32504    0.158996    0.211041   0.0103795
     3.38188    0.192636    0.200918  0.00964702
     3.43872    0.078276    0.188824  0.00896218
     3.49556   0.0783574    0.181087   0.0104005
     3.55239     0.11941    0.153466  0.00805942
     3.60923    0.135211    0.144353   0.0100612
     3.66607    0.182372    0.116393  0.00641534
     3.72291     0.24729    0.117704  0.00812008
     3.77975   0.0746106     0.10864  0.00730739
     3.83659   0.0734703     0.10141  0.00707825
     3.89342   0.0729816   0.0917808   0.0056385
     3.95026    0.144986   0.0950538  0.00689566
      4.0071   0.0807196   0.0817192  0.00675443
     4.06394    0.109309   0.0721034  0.00537462
     4.12078    0.158425   0.0745929  0.00576883
     4.17761    0.051641   0.0611265  0.00584027
     4.23445    0.020689   0.0572168  0.00558097
     4.29129   0.0206075   0.0596915  0.00551306
     4.34813   0.0206075   0.0516321  0.00498195
     4.40497   0.0587274   0.0486998  0.00489745
     4.46181   0.0546547   0.0505154  0.00474544
     4.51864   0.0547362   0.0425124  0.00446887
     4.57548    0.047324   0.0409174  0.00438242
     4.63232     0.02916   0.0309683  0.00308778
     4.68916   0.0506635   0.0311238  0.00412573
       4.746   0.0988835   0.0301893  0.00379399
     4.80284   0.0194672   0.0243366  0.00322721
     4.85967  0.00855253   0.0192643  0.00334869
     4.91651  0.00537587   0.0166919  0.00290971
     4.97335    0.046428    0.015439  0.00292093
     5.03019    0.040482   0.0150643   0.0029603
     5.08703  0.00814526   0.0135404  0.00322193
     5.14387  0.00610895  0.00943222  0.00226845
      5.2007  0.00651621  0.00873617  0.00250998
     5.25754  0.00317665  0.00527665  0.00121053
     5.31438  0.00610895  0.00342249 0.000834434
     5.37122   0.0161276  0.00300338 0.000777168
     5.42806  0.00228067  0.00341361 0.000994121
      5.4849  0.00228067   0.0034684  0.00142128
     5.54173  0.00146615  0.00315592  0.00104791
     5.59857           0  0.00269386  0.00108604
     5.65541           0  0.00147207  0.00051516
   0.0284191           0 0.000366537 0.000261521
   0.0852574           0  0.00240867  0.00105786
    0.142096 0.000977432   0.0034501 0.000916195
    0.198934  0.00382827  0.00504861 0.000886094
    0.255772   0.0108332   0.0162716  0.00311883
    0.312611   0.0235398   0.0275412  0.00390954
    0.369449   0.0267979   0.0369475  0.00454551
    0.426287   0.0394231   0.0467858  0.00398512
    0.483126   0.0816156   0.0577848  0.00413153
    0.539964    0.080801   0.0688755  0.00411569
    0.596802   0.0777873   0.0913186  0.00707383
     0.65364    0.274088    0.104358  0.00697522
    0.710479    0.165349      0.1159  0.00647064
    0.767317    0.111427    0.137488  0.00734616
    0.824155      0.1054    0.174253   0.0100993
    0.880994    0.261463    0.190982   0.0097772
    0.937832      0.1155     0.19448   0.0100594
     0.99467    0.217397    0.230476   0.0104484
     1.05151     0.22147     0.23501   0.0101659
     1.10835    0.210799    0.249219   0.0115198
     1.16519    0.175286    0.268669   0.0131012
     1.22202    0.305936     0.29344   0.0110441
     1.27886    0.201188    0.306058  0.00866939
      1.3357    0.354075    0.323293   0.0107158
     1.39254    0.325485    0.322317   0.0114845
     1.44938    0.317258    0.356361   0.0127784
     1.50621    0.327765    0.376897   0.0134072
     1.56305    0.233525    0.373007   0.0117356
     1.61989    0.344626    0.374717   0.0115082
     1.67673    0.527895    0.397979   0.0122742
     1.73357    0.343404    0.396386   0.0136265
     1.79041    0.389832     0.42423   0.0142531
     1.84724    0.389344     0.41824   0.0141239
     1.90408    0.575463    0.417426   0.0138538
     1.96092     0.42054    0.408344   0.0118578
     2.01776    0.281337    0.408953   0.0137531
      2.0746     0.36841    0.420701    0.011649
     2.13144    0.394394    0.408334   0.0129598
     2.18827    0.448071    0.405236   0.0132772
     2.24511    0.479838    0.390453   0.0105408
     2.30195    0.386248     0.38388   0.0126901
     2.35879    0.483992    0.370871   0.0118227
     2.41563    0.400421    0.371638   0.0112723
     2.47247    0.451736    0.389537   0.0129332
      2.5293    0.662129    0.382675   0.0143813
     2.58614    0.394557    0.334098   0.0116109
     2.64298    0.332245    0.342853   0.0125352
     2.69982    0.394638    0.313316  0.00994101
     2.75666    0.379406    0.316574   0.0116174
      2.8135    0.244439    0.292709   0.0125696
     2.87033    0.215768    0.276363   0.0125841
     2.92717     0.20689    0.267723   0.0118334
     2.98401     0.23271    0.265665   0.0123668
     3.04085    0.152398     0.25402   0.0128104
     3.09769     0.17553    0.254548   0.0111076
     3.15453    0.387715     0.24736   0.0123601
     3.21136    0.196301    0.233779  0.00995886
      3.2682    0.139773    0.211751  0.00871212
     3.32504    0.119898    0.209413   0.0103209
     3.38188    0.251852    0.201828  0.00951753
     3.43872    0.257146    0.190044   0.0088848
     3.49556    0.113626    0.179882   0.0102843
     3.55239   0.0996166    0.152504  0.00797266
     3.60923   0.0981504    0.143528  0.00991532
     3.66607   0.0675242     0.11552  0.00635986
     3.72291    0.165756    0.118562  0.00802029
     3.77975    0.151828    0.109411  0.00721748
     3.83659    0.297547    0.104912  0.00777022
     3.89342    0.113871   0.0921753  0.00555159
     3.95026   0.0780316   0.0947498  0.00677922
      4.0071   0.0362464   0.0809072  0.00668245
     4.06394    0.148733   0.0734717  0.00545005
     4.12078   0.0749364    0.074599  0.00566582
     4.17761    0.065325   0.0612015  0.00573646
     4.23445   0.0766469   0.0575637  0.00549209
     4.29129   0.0535144   0.0595812  0.00541572
     4.34813   0.0338843   0.0513152  0.00490306
     4.40497   0.0316851    0.048396  0.00481941
     4.46181  0.00244358    0.049657  0.00473771
     4.51864  0.00228067   0.0417939  0.00444644
     4.57548  0.00521297   0.0402798  0.00435029
     4.63232  0.00480571   0.0305011  0.00306778
     4.68916  0.00570169   0.0306698  0.00407696
       4.746  0.00236213   0.0296924  0.00375864
     4.80284  0.00317665   0.0239587  0.00319162
     4.85967           0   0.0189203  0.00330652
     4.91651           0   0.0163938  0.00287297
     4.97335   0.0434957     0.01594  0.00291142
     5.03019  0.00863398   0.0149495  0.00290967
     5.08703  0.00399118   0.0133699   0.0031689
     5.14387   0.0101001  0.00944414  0.00222798
      5.2007   0.0255761  0.00903688  0.00248311
     5.25754  0.00838962  0.00533224  0.00119019
     5.31438   0.0174309  0.00367264 0.000856208
     5.37122   0.0200374  0.00330756 0.000820661
     5.42806   0.0109147  0.00354755 0.000985352
      5.4849 0.000895979  0.00342247  0.00139664
     5.54173  0.00749364  0.00323338  0.00103206
     5.59857  0.00415408  0.00271994  0.00106696
     5.65541  0.00179196  0.00147778 0.000505992
   0.0284191 0.000977432 0.000377254 0.000257152
   0.0852574  0.00407263  0.00243786   0.0010397
    0.142096  0.00187341  0.00342244 0.000900539
    0.198934  0.00171051  0.00499005 0.000872481
    0.255772  0.00211777   0.0160233  0.00307398
    0.312611  0.00301375   0.0271109  0.00386456
    0.369449   0.0100187   0.0364751  0.00449025
    0.426287   0.0184083    0.046288  0.00394618
    0.483126   0.0311964   0.0573184  0.00408529
    0.539964   0.0772986   0.0690233  0.00404614
    0.596802   0.0632887   0.0908268   0.0069668
     0.65364   0.0654879    0.103676   0.0068861
    0.710479   0.0731445     0.11515  0.00640044
    0.767317    0.124948    0.137268  0.00722058
    0.824155    0.126985    0.173424  0.00995613
    0.880994    0.168444    0.190586  0.00961366
    0.937832    0.181884    0.194259  0.00988531
     0.99467    0.228963     0.23045   0.0102652
     1.05151    0.362383    0.237244   0.0102302
     1.10835    0.210392    0.248538   0.0113378
     1.16519     0.21365    0.267703   0.0129069
     1.22202    0.227253    0.292279   0.0109112
     1.27886    0.234258    0.304799  0.00860832
      1.3357    0.364093    0.324009   0.0105516
     1.39254    0.383235    0.323386   0.0113326
     1.44938     0.43626    0.357763   0.0126308
     1.50621    0.337866    0.376213   0.0131894
     1.56305    0.426486    0.373945   0.0115671
     1.61989    0.333467    0.373993    0.011329
     1.67673    0.499631    0.399762   0.0121877
     1.73357     0.30952    0.394862   0.0134724
     1.79041    0.280849    0.421715   0.0142233
     1.84724    0.245417    0.415208   0.0141978
     1.90408    0.455076    0.418086   0.0136265
     1.96092    0.407426    0.408328   0.0116497
     2.01776    0.459393    0.409838   0.0135402
      2.0746    0.467783    0.421527   0.0114739
     2.13144    0.443754    0.408955   0.0127473
     2.18827    0.535958    0.407529   0.0132408
     2.24511    0.422658    0.391018    0.010371
     2.30195    0.284107     0.38213   0.0125876
     2.35879     0.44636    0.372196   0.0116892
     2.41563    0.249815    0.369501   0.0112754
     2.47247     0.53604    0.392107   0.0129591
      2.5293     0.23662    0.380112   0.0143554
     2.58614    0.335178    0.334117   0.0114072
     2.64298    0.401073    0.343874   0.0123568
     2.69982    0.365885    0.314239   0.0098093
     2.75666    0.310986    0.316476    0.011414
      2.8135    0.405145    0.294681   0.0125029
     2.87033    0.483666        0.28   0.0128781
     2.92717    0.550783    0.272689   0.0126249
     2.98401    0.350246    0.267149   0.0122386
     3.04085     0.26187    0.254158   0.0125864
     3.09769    0.374601    0.256654   0.0111106
     3.15453    0.279708    0.247928   0.0121563
     3.21136    0.205016    0.233275  0.00979692
      3.2682    0.115907    0.210069  0.00872003
     3.32504   0.0724929    0.207011   0.0104156
     3.38188     0.10988    0.200215  0.00948628
     3.43872    0.123727     0.18888  0.00880477
     3.49556   0.0703751    0.177961   0.0102818
     3.55239     0.10149    0.151609  0.00788286
     3.60923   0.0991279    0.142749  0.00977191
     3.66607     0.24053    0.117713  0.00661563
     3.72291    0.225461    0.120437  0.00809589
     3.77975   0.0670355    0.108668  0.00712904
     3.83659   0.0584015    0.104096  0.00767662
     3.89342   0.0936705   0.0922015  0.00545425
     3.95026   0.0451248   0.0938792  0.00671596
      4.0071   0.0740405   0.0807867   0.0065663
     4.06394   0.0833261   0.0736446  0.00535718
     4.12078   0.0244358   0.0737189  0.00563435
     4.17761   0.0285899   0.0606293  0.00566428
     4.23445   0.0305447   0.0570897  0.00541615
     4.29129    0.121283   0.0606636  0.00542781
     4.34813    0.115907   0.0524484  0.00494626
     4.40497    0.112405   0.0495189  0.00486393
     4.46181   0.0504192   0.0496704  0.00465461
     4.51864   0.0474054   0.0418924  0.00436952
     4.57548   0.0342916   0.0401747  0.00427524
     4.63232   0.0169422   0.0302632  0.00302317
     4.68916  0.00969286   0.0303018  0.00402201
       4.746  0.00659766   0.0292872  0.00371447
     4.80284   0.0029323   0.0235898  0.00315687
     4.85967 8.14526e-05   0.0185898  0.00326498
     4.91651 8.14526e-05   0.0161076  0.00283679
     4.97335 0.000162905   0.0156632  0.00287347
     5.03019 8.14526e-05   0.0146886  0.00287029
     5.08703 8.14526e-05   0.0131367  0.00312187
     5.14387 8.14526e-05  0.00927989  0.00219494
      5.2007 0.000162905   0.0088812  0.00244442
     5.25754 0.000162905  0.00524155  0.00117276
     5.31438 0.000162905  0.00361107 0.000843398
     5.37122 0.000162905  0.00325239 0.000808116
     5.42806   0.0212591  0.00385828  0.00101588
      5.4849   0.0491159  0.00422411   0.0015856
     5.54173   0.0195486  0.00351961  0.00105289
     5.59857  0.00285084  0.00272223  0.00104824
     5.65541           0  0.00145186 0.000497779
   0.0284191           0  0.00037075 0.000252801
   0.0852574           0  0.00239583  0.00102263
    0.142096           0  0.00336343 0.000886944
    0.198934           0  0.00490401  0.00086167
    0.255772 0.000325811   0.0157527  0.00303287
    0.312611 0.000407263   0.0266505  0.00382526
    0.369449 0.000570169    0.035856   0.0044553
    0.426287    0.020689   0.0458466  0.00390275
    0.483126   0.0173494   0.0566292  0.00407256
    0.539964    0.137981   0.0702122  0.00414738
    0.596802   0.0338028   0.0898437  0.00691571
     0.65364   0.0846293    0.103348  0.00677521
    0.710479   0.0966028     0.11483  0.00629807
    0.767317    0.100594    0.136635  0.00712372
    0.824155    0.192147    0.173747   0.0097897
    0.880994    0.323204    0.192873  0.00971602
    0.937832    0.189459    0.194176  0.00971522
     0.99467    0.180988    0.229597   0.0101235
     1.05151    0.261137    0.237656   0.0100621
     1.10835    0.211451    0.247898   0.0111603
     1.16519    0.237842    0.267189   0.0126946
     1.22202    0.255598    0.291647   0.0107414
     1.27886     0.40262    0.306485  0.00862354
      1.3357    0.254214    0.322805   0.0104381
     1.39254    0.208356    0.321402   0.0113094
     1.44938    0.189214    0.354857    0.012743
     1.50621    0.337621    0.375547   0.0129788
     1.56305    0.570169    0.377328   0.0118521
     1.61989    0.488309    0.375964   0.0113039
     1.67673    0.458986    0.400784   0.0120203
     1.73357    0.299257    0.393214   0.0133406
     1.79041    0.267083    0.419049   0.0142257
     1.84724    0.250793    0.412374   0.0142332
     1.90408    0.548584    0.420336    0.013576
     1.96092     0.59493    0.411545   0.0118848
     2.01776    0.544022    0.412152    0.013503
      2.0746    0.433165    0.421728   0.0112778
     2.13144    0.664083    0.413354   0.0132648
     2.18827    0.724277     0.41299   0.0140938
     2.24511    0.533759    0.393479   0.0104801
     2.30195    0.435283    0.383047   0.0124039
     2.35879     0.43178    0.373223   0.0115328
     2.41563    0.416875    0.370317   0.0111105
     2.47247    0.497676    0.393927   0.0128629
      2.5293    0.309683    0.378898   0.0141592
     2.58614    0.317258    0.333827   0.0112142
     2.64298    0.297302    0.343072   0.0121698
     2.69982    0.260893    0.313319   0.0096832
     2.75666    0.281337    0.315871   0.0112333
      2.8135    0.268386    0.294228   0.0122956
     2.87033    0.193287    0.278505   0.0127426
     2.92717    0.325973    0.273608   0.0124406
     2.98401     0.17325     0.26553   0.0121342
     3.04085    0.148651    0.252339   0.0125002
     3.09769    0.138469    0.254617   0.0111043
     3.15453    0.175368    0.246677   0.0120109
     3.21136    0.216094    0.232978  0.00963249
      3.2682    0.287283    0.211401  0.00867071
     3.32504    0.104015    0.205235   0.0103863
     3.38188    0.105807    0.198587  0.00946134
     3.43872    0.140587    0.188047  0.00869225
     3.49556    0.112486    0.176832   0.0101663
     3.55239    0.120061    0.151065  0.00776569
     3.60923   0.0428441    0.141027  0.00975407
     3.66607   0.0733888    0.116949  0.00654556
     3.72291   0.0737961    0.119633  0.00799614
     3.77975   0.0784389    0.108147  0.00702515
     3.83659   0.0680944    0.103476  0.00756932
     3.89342    0.132116   0.0928897  0.00540346
     3.95026    0.151502   0.0948727  0.00667325
      4.0071   0.0938334   0.0810117  0.00645694
     4.06394   0.0711082   0.0736009  0.00526499
     4.12078   0.0984762   0.0741458  0.00555335
     4.17761   0.0635331   0.0606794  0.00556684
     4.23445   0.0462651   0.0569031  0.00532598
     4.29129   0.0735517   0.0608859  0.00533877
     4.34813   0.0575056   0.0525356  0.00486174
     4.40497    0.123808   0.0507998  0.00494584
     4.46181   0.0847922   0.0502759  0.00461358
     4.51864   0.0950552    0.042809  0.00438927
     4.57548   0.0306262   0.0400101   0.0042047
     4.63232   0.0229696   0.0301375  0.00297366
     4.68916   0.0553063   0.0307329   0.0039757
       4.746   0.0597862   0.0298131  0.00368746
     4.80284    0.021585   0.0235553  0.00310263
     4.85967   0.0192228   0.0186007  0.00320871
     4.91651   0.0253318   0.0162667  0.00279233
     4.97335   0.0159647   0.0156684  0.00282393
     5.03019   0.0162091   0.0147148  0.00282092
     5.08703   0.0146615    0.013163  0.00306816
     5.14387   0.0106703  0.00930386  0.00215722
      5.2007  0.00130324  0.00875054  0.00240576
     5.25754           0  0.00515118  0.00115601
     5.31438           0  0.00354881 0.000831151
     5.37122           0  0.00319631 0.000796126
     5.42806           0  0.00379176  0.00100054
      5.4849           0  0.00415128  0.00155993
     5.54173           0  0.00345893  0.00103649
     5.59857           0   0.0026753  0.00103122
     5.65541           0  0.00142683 0.000489825
   0.0284191           0 0.000364466 0.000248594
   0.0852574           0  0.00235522   0.0010061
    0.142096           0  0.00330643 0.000873741
    0.198934           0  0.00482089 0.000851065
    0.255772 0.000814526   0.0154995  0.00299202
    0.312611   0.0221551   0.0265743  0.00376118
    0.369449   0.0858511   0.0367034  0.00445964
    0.426287   0.0674428   0.0462126  0.00385373
    0.483126   0.0469982    0.056466  0.00400681
    0.539964   0.0304633   0.0695385  0.00413144
    0.596802   0.0382827   0.0889698  0.00685349
     0.65364   0.0515595     0.10247  0.00671699
    0.710479    0.204609    0.116352   0.0063725
    0.767317   0.0570983    0.135287  0.00712939
    0.824155   0.0830817     0.17221  0.00974364
    0.880994    0.260323    0.194016  0.00961836
    0.937832    0.206482    0.194385   0.0095528
     0.99467     0.18001    0.228756  0.00998678
     1.05151    0.112323    0.235532   0.0101133
     1.10835    0.111427    0.245585   0.0112083
     1.16519    0.226927    0.266506   0.0124977
     1.22202    0.229859      0.2906   0.0106103
     1.27886    0.368492    0.307536  0.00854118
      1.3357    0.330046    0.322928   0.0102619
     1.39254    0.230755    0.319866   0.0112216
     1.44938    0.213487    0.352461   0.0127503
     1.50621    0.285003    0.374013   0.0128492
     1.56305    0.315303    0.376277   0.0116978
     1.61989    0.348617    0.375501   0.0111218
     1.67673    0.332653    0.399629   0.0118719
     1.73357    0.321331    0.391996     0.01317
     1.79041      0.2714    0.416546    0.014203
     1.84724    0.341287    0.411169   0.0140429
     1.90408    0.460778    0.421022   0.0133632
     1.96092    0.316199    0.409929   0.0117928
     2.01776    0.603727    0.415399   0.0136589
      2.0746    0.458497    0.422351   0.0111039
     2.13144    0.613827    0.416752   0.0134681
     2.18827    0.504762    0.414546   0.0139405
     2.24511    0.502318    0.395324   0.0104636
